Unnamed: 0,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Cluster #
6095,KO/TKO,1,295,1,Cheick Kongo,1,23,67%,38,2,100%,0,0,230.0,9,3,11,6,5,12,0,Dan Evensen,0,2,22%,3,0,,2,0,0.0,0,2,0,0,2,0,4.0
6096,Decision - Split,3,900,0,Cheick Kongo,0,45,75%,93,5,100%,0,1,497.0,17,16,12,4,11,30,1,Heath Herring,1,57,71%,100,3,75%,0,2,351.0,9,46,2,3,2,52,4.0
6097,Decision - Unanimous,3,900,1,Cheick Kongo,0,63,61%,87,1,25%,0,1,394.0,11,26,26,26,31,6,0,Mirko Filipovic,0,15,45%,45,1,100%,0,0,125.0,8,5,2,9,3,3,4.0
6098,Decision - Majority,3,900,1,Cheick Kongo,0,64,56%,97,0,,1,1,177.0,40,16,8,37,23,4,0,Assuerio Silva,0,13,54%,86,6,50%,0,0,431.0,4,2,7,11,1,1,4.0
6099,Decision - Split,3,900,0,Cheick Kongo,0,18,42%,70,0,0%,2,0,165.0,4,4,10,13,5,0,1,Carmelo Marrero,0,16,51%,70,6,60%,0,0,542.0,6,10,0,0,0,16,4.0
6100,KO/TKO,1,171,1,Cheick Kongo,1,17,77%,27,0,,0,0,78.0,12,4,1,3,14,0,0,Christian Wellisch,0,0,0%,7,1,25%,1,0,43.0,0,0,0,0,0,0,4.0
6101,TKO - Doctor's Stoppage,1,253,1,Cheick Kongo,0,24,85%,33,1,100%,0,0,30.0,15,7,2,1,20,3,0,Gilbert Aldana,0,6,75%,20,2,66%,0,0,175.0,5,1,0,0,0,6,4.0
6103,Submission,1,261,0,Josh Koscheck,0,4,19%,7,0,0%,0,0,64.0,4,0,0,3,1,0,1,Erick Silva,0,14,43%,16,0,0%,1,0,49.0,8,5,1,9,1,4,4.0
6104,Submission,2,560,0,Josh Koscheck,0,7,17%,21,1,16%,0,0,212.0,5,2,0,5,2,0,1,Jake Ellenberger,0,15,28%,26,0,,1,0,22.0,14,1,0,13,2,0,4.0
6105,KO/TKO,1,278,0,Josh Koscheck,0,5,33%,7,0,,0,0,60.0,1,2,2,2,3,0,1,Tyron Woodley,2,22,64%,47,0,,0,0,90.0,18,2,2,11,4,7,4.0
6106,KO/TKO,1,237,0,Josh Koscheck,0,2,50%,5,2,33%,0,0,194.0,1,1,0,0,0,2,1,Robbie Lawler,0,9,60%,16,0,,0,0,14.0,7,2,0,0,2,7,4.0
6107,Decision - Split,3,900,0,Josh Koscheck,0,33,37%,57,1,50%,0,0,206.0,23,10,0,18,6,9,1,Johny Hendricks,0,55,45%,82,2,33%,0,0,151.0,32,2,21,28,27,0,4.0
6108,Decision - Split,3,900,1,Josh Koscheck,0,33,34%,47,2,66%,0,0,157.0,22,11,0,21,11,1,0,Mike Pierce,0,41,34%,62,1,20%,0,0,158.0,30,8,3,32,9,0,4.0
6109,KO/TKO,1,299,1,Josh Koscheck,0,26,50%,29,0,0%,0,0,17.0,23,3,0,10,5,11,0,Matt Hughes,0,14,26%,14,0,,0,0,0.0,14,0,0,14,0,0,4.0
6110,Decision - Unanimous,5,1500,0,Josh Koscheck,0,16,11%,30,1,25%,0,0,74.0,12,4,0,10,5,1,1,Georges St-Pierre,0,110,42%,136,4,44%,0,0,285.0,65,5,40,102,8,0,4.0
6111,Decision - Unanimous,3,900,1,Josh Koscheck,0,19,65%,83,4,66%,1,0,722.0,11,7,1,2,0,17,0,Paul Daley,0,11,39%,14,0,,0,0,2.0,10,1,0,7,1,3,4.0
6112,Submission,2,587,1,Josh Koscheck,0,19,35%,40,2,50%,1,0,239.0,15,2,2,10,0,9,0,Anthony Johnson,0,16,22%,17,0,0%,0,0,43.0,9,0,7,15,0,1,4.0
6113,KO/TKO,1,85,1,Josh Koscheck,1,9,52%,9,0,,0,0,6.0,8,1,0,3,0,6,0,Frank Trigg,0,1,11%,1,0,,0,0,0.0,1,0,0,1,0,0,4.0
6114,KO/TKO,1,209,0,Josh Koscheck,0,8,27%,8,0,,0,0,0.0,6,0,2,8,0,0,1,Paulo Thiago,1,7,29%,7,0,,0,0,2.0,4,1,2,7,0,0,4.0
6115,KO/TKO,1,135,1,Josh Koscheck,1,6,37%,6,0,,0,0,0.0,6,0,0,5,1,0,0,Yoshiyuki Yoshida,0,6,35%,6,0,,0,0,0.0,1,2,3,5,1,0,4.0
6116,Decision - Unanimous,3,900,0,Josh Koscheck,0,39,30%,46,0,0%,0,0,158.0,25,9,5,34,5,0,1,Thiago Alves,2,80,44%,87,0,0%,0,0,17.0,43,2,35,68,10,2,4.0
6117,Decision - Unanimous,3,900,1,Josh Koscheck,0,38,65%,103,2,50%,0,0,598.0,33,3,2,5,4,29,0,Chris Lytle,0,16,24%,43,0,,5,0,13.0,11,3,2,14,2,0,4.0
6118,KO/TKO,2,384,1,Josh Koscheck,1,24,40%,25,1,100%,0,0,72.0,14,5,5,20,2,2,0,Dustin Hazelett,0,20,33%,24,0,,2,0,0.0,12,5,3,16,3,1,4.0
6119,Decision - Unanimous,3,900,0,Josh Koscheck,0,4,9%,14,1,25%,0,0,87.0,4,0,0,2,0,2,1,Georges St-Pierre,0,38,62%,118,2,100%,5,0,558.0,17,3,18,24,0,14,4.0
6120,Decision - Unanimous,3,900,1,Josh Koscheck,0,30,25%,33,1,100%,0,0,14.0,23,3,4,30,0,0,0,Diego Sanchez,0,12,10%,12,0,,0,1,6.0,6,0,6,12,0,0,4.0
6121,Decision - Unanimous,3,900,1,Josh Koscheck,0,14,31%,48,6,50%,1,0,556.0,12,1,1,3,0,11,0,Jeff Joslin,0,18,33%,83,0,,1,0,0.0,8,1,9,18,0,0,4.0
6122,KO/TKO,1,250,1,Josh Koscheck,1,23,76%,31,1,100%,1,0,217.0,22,0,1,3,0,20,0,Jonathan Goulet,0,1,50%,1,0,0%,0,0,0.0,0,1,0,1,0,0,4.0
6123,Decision - Unanimous,3,900,1,Josh Koscheck,0,45,66%,95,4,57%,1,1,678.0,29,16,0,6,0,39,0,Dave Menne,0,13,38%,21,1,100%,5,1,30.0,4,1,8,10,2,1,4.0
6124,Submission,1,209,1,Josh Koscheck,0,2,18%,6,2,100%,1,0,165.0,2,0,0,0,0,2,0,Ansar Chalangov,0,2,50%,2,0,,1,0,8.0,2,0,0,2,0,0,4.0
6125,Submission,3,868,0,Josh Koscheck,0,8,50%,95,6,100%,0,0,754.0,8,0,0,2,0,6,1,Drew Fickett,1,5,29%,33,0,,3,0,16.0,3,0,2,3,2,0,4.0
6126,Submission,1,113,1,Josh Koscheck,0,0,0%,4,1,33%,1,0,90.0,0,0,0,0,0,0,0,Pete Spratt,0,0,0%,1,0,,0,0,0.0,0,0,0,0,0,0,4.0
6127,KO/TKO,1,261,1,Josh Koscheck,0,14,82%,27,2,100%,0,0,189.0,13,0,1,2,0,12,0,Chris Sanford,0,1,50%,3,0,,1,0,0.0,0,0,1,1,0,0,4.0
6191,Submission,2,362,0,Keigo Kunihara,0,1,10%,10,2,40%,1,0,195.0,1,0,0,0,0,1,1,Marcio Cruz,0,12,42%,19,0,0%,1,0,27.0,2,1,9,11,1,0,4.0
6197,Decision - Unanimous,3,900,1,Yana Kunitskaya,0,43,75%,209,1,50%,0,0,796.0,20,20,3,8,29,6,0,Julija Stoliarenko,0,6,23%,30,0,0%,0,0,21.0,5,1,0,5,1,0,4.0
6198,KO/TKO,3,633,0,Yana Kunitskaya,0,47,58%,92,0,,0,1,232.0,10,28,9,21,26,0,1,Aspen Ladd,1,47,55%,85,2,66%,0,0,247.0,40,7,0,20,2,25,4.0
6199,Decision - Unanimous,3,900,1,Yana Kunitskaya,0,98,43%,113,1,100%,0,0,171.0,35,27,36,78,19,1,0,Marion Reneau,0,58,40%,64,1,100%,0,0,20.0,42,10,6,54,2,2,4.0
6200,Decision - Unanimous,3,900,1,Yana Kunitskaya,0,72,64%,159,5,62%,1,0,593.0,26,30,16,33,30,9,0,Lina Lansberg,0,43,49%,61,0,,1,0,18.0,18,23,2,22,20,1,4.0
6201,KO/TKO,1,205,0,Yana Kunitskaya,0,5,45%,17,1,25%,0,0,141.0,2,1,2,3,1,1,1,Cristiane Justino,0,33,76%,42,1,100%,0,0,21.0,22,11,0,10,8,15,4.0
6225,KO/TKO,3,660,0,Ryan LaFlare,0,35,51%,38,0,0%,0,0,21.0,8,20,7,31,3,1,1,Anthony Rocco Martin,2,36,46%,38,0,,1,0,215.0,33,1,2,18,2,16,4.0
6226,Decision - Unanimous,3,900,1,Ryan LaFlare,0,24,50%,47,1,16%,0,1,268.0,5,17,2,17,3,4,0,Alex Garcia,0,11,20%,21,5,71%,0,0,246.0,6,4,1,7,3,1,4.0
6227,KO/TKO,2,410,0,Ryan LaFlare,0,5,35%,8,0,0%,0,0,260.0,2,3,0,2,0,3,1,Alex Oliveira,1,8,38%,8,0,0%,1,0,1.0,4,1,3,6,2,0,4.0
6228,Decision - Unanimous,3,900,1,Ryan LaFlare,1,29,31%,51,1,25%,0,0,309.0,13,14,2,17,5,7,0,Roan Carneiro,0,19,38%,25,0,0%,0,0,113.0,12,2,5,10,3,6,4.0
6229,Decision - Unanimous,3,900,1,Ryan LaFlare,0,65,34%,78,0,0%,0,0,0.0,37,23,5,57,8,0,0,Mike Pierce,0,42,33%,44,0,0%,0,0,149.0,30,7,5,33,9,0,4.0
6230,Decision - Unanimous,5,1500,0,Ryan LaFlare,0,25,27%,54,0,,0,0,96.0,8,5,12,24,0,1,1,Demian Maia,0,36,52%,76,5,35%,2,0,828.0,32,3,1,12,0,24,4.0
6231,Decision - Unanimous,3,900,1,Ryan LaFlare,0,64,65%,97,4,57%,0,1,509.0,27,32,5,28,20,16,0,John Howard,1,35,66%,73,1,50%,0,0,107.0,17,10,8,25,9,1,4.0
6232,Decision - Unanimous,3,900,1,Ryan LaFlare,0,68,33%,71,4,57%,1,0,59.0,40,23,5,55,10,3,0,Court McGee,0,54,28%,62,4,66%,2,0,147.0,31,13,10,44,6,4,4.0
6233,Decision - Unanimous,3,900,1,Ryan LaFlare,1,75,44%,109,5,50%,0,2,432.0,45,20,10,34,9,32,0,Santiago Ponzinibbio,1,25,30%,32,0,,0,0,31.0,15,5,5,24,1,0,4.0
6234,Decision - Unanimous,3,900,1,Ryan LaFlare,0,37,41%,57,6,75%,1,1,582.0,23,12,2,12,17,8,0,Ben Alloway,0,9,32%,25,1,50%,0,0,88.0,7,1,1,8,0,1,4.0
6235,KO/TKO,2,323,0,Noad Lahat,0,7,53%,22,1,100%,3,1,240.0,4,2,1,3,1,3,1,Diego Rivas,1,5,55%,7,1,100%,0,0,17.0,5,0,0,1,0,4,4.0
6236,Decision - Majority,3,900,1,Noad Lahat,0,62,62%,105,1,33%,1,3,252.0,49,9,4,19,25,18,0,Niklas Backstrom,0,11,35%,23,4,80%,1,1,340.0,5,5,1,8,3,0,4.0
6237,Decision - Unanimous,3,900,1,Noad Lahat,0,26,28%,76,4,23%,2,0,199.0,15,1,10,22,0,4,0,Steven Siler,0,35,38%,56,0,,0,1,221.0,26,2,7,32,1,2,4.0
6238,KO/TKO,1,159,0,Noad Lahat,0,11,50%,12,0,0%,0,0,4.0,5,3,3,7,4,0,1,Godofredo Pepey,1,5,21%,5,0,,0,0,18.0,4,1,0,3,2,0,4.0
6240,Decision - Unanimous,2,600,0,Tim Lajcik,0,5,35%,40,0,0%,0,0,97.0,5,0,0,1,0,4,1,Jeff Monson,0,31,50%,122,1,25%,0,0,423.0,20,10,1,0,3,28,4.0
6242,KO/TKO,2,600,0,Tim Lajcik,0,12,38%,43,0,,0,0,420.0,10,2,0,0,1,11,1,Tsuyoshi Kohsaka,0,11,78%,73,0,0%,3,1,75.0,7,2,2,4,0,7,4.0
6266,Submission,2,380,0,Jason Lambert,0,1,20%,2,0,,2,0,0.0,1,0,0,1,0,0,1,Jason MacDonald,0,10,55%,59,2,100%,1,0,356.0,10,0,0,3,1,6,4.0
6267,KO/TKO,1,127,0,Jason Lambert,0,8,34%,13,0,0%,0,0,14.0,4,2,2,4,4,0,1,Luiz Cane,3,15,53%,28,0,,0,0,54.0,14,0,1,10,3,2,4.0
6268,KO/TKO,2,337,0,Jason Lambert,0,27,48%,47,1,100%,0,0,290.0,16,10,1,3,2,22,1,Wilson Gouveia,1,5,35%,9,0,0%,4,0,7.0,5,0,0,4,0,1,4.0
6269,KO/TKO,2,516,1,Jason Lambert,2,19,63%,64,2,100%,0,0,191.0,15,3,1,3,8,8,0,Renato Sobral,0,5,22%,23,1,100%,1,0,237.0,4,1,0,2,2,1,4.0
6270,KO/TKO,2,442,0,Jason Lambert,0,6,33%,13,0,0%,3,0,31.0,1,5,0,1,5,0,1,Rashad Evans,0,25,56%,42,8,100%,0,0,323.0,18,7,0,0,5,20,4.0
6271,KO/TKO,1,300,1,Jason Lambert,0,44,74%,80,0,,1,0,189.0,31,9,4,0,8,36,0,Branden Lee Hinkle,0,4,66%,5,3,60%,0,0,99.0,0,3,1,0,4,0,4.0
6272,KO/TKO,2,457,1,Jason Lambert,0,31,79%,66,0,0%,0,0,167.0,16,9,6,0,17,14,0,Terry Martin,0,15,57%,29,1,25%,0,0,215.0,6,1,8,2,9,4,4.0
6273,Submission,1,114,1,Jason Lambert,1,7,43%,13,1,50%,1,0,60.0,5,1,1,2,4,1,0,Rob MacDonald,0,3,33%,3,0,,0,0,20.0,3,0,0,1,2,0,4.0
6276,Submission,3,640,0,Jeremy Lang,0,12,50%,60,3,60%,3,0,538.0,8,1,3,3,3,6,1,Tim McKenzie,0,15,57%,35,0,,2,1,26.0,11,3,1,3,2,10,4.0
6285,Decision - Unanimous,3,900,1,Taylor Lapilus,0,63,43%,84,0,,0,0,58.0,49,12,2,38,21,4,0,Leandro Issa,0,19,31%,23,3,21%,0,0,391.0,6,6,7,16,3,0,4.0
6286,Decision - Unanimous,3,900,0,Taylor Lapilus,1,20,25%,23,0,0%,1,0,431.0,12,4,4,18,2,0,1,Erik Perez,0,31,33%,109,1,50%,0,0,0.0,17,14,0,17,2,12,4.0
6287,KO/TKO,2,386,1,Taylor Lapilus,1,31,51%,68,0,0%,0,0,140.0,24,5,2,10,15,6,0,Yuta Sasaki,0,16,39%,18,1,16%,0,0,52.0,3,3,10,15,1,0,4.0
6288,Decision - Unanimous,3,900,1,Taylor Lapilus,0,80,55%,86,2,66%,1,1,121.0,45,26,9,47,27,6,0,Rocky Lee,0,37,51%,49,1,10%,0,0,225.0,10,13,14,26,10,1,4.0
6321,KO/TKO,2,505,0,Brock Larson,0,6,42%,23,1,33%,1,0,59.0,5,1,0,2,3,1,1,Brian Foster,0,28,44%,57,2,50%,0,0,176.0,22,3,3,7,2,19,4.0
6322,Decision - Unanimous,3,900,0,Brock Larson,0,11,33%,37,0,,1,0,49.0,7,4,0,6,5,0,1,Mike Pierce,0,27,50%,122,6,54%,0,0,707.0,1,10,16,1,9,17,4.0
6323,Submission,1,186,1,Brock Larson,0,4,40%,13,1,100%,1,0,128.0,2,2,0,0,0,4,0,Mike Pyle,0,1,25%,3,0,,0,0,0.0,1,0,0,0,1,0,4.0
6324,Submission,1,121,1,Brock Larson,0,13,65%,30,1,50%,1,0,87.0,13,0,0,0,0,13,0,Jesse Sanders,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
6325,KO/TKO,1,37,1,Brock Larson,1,8,72%,8,0,,0,0,3.0,7,1,0,2,0,6,0,Carlo Prater,0,0,0%,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
6326,DQ,1,110,1,Brock Larson,0,6,60%,14,1,100%,0,0,60.0,2,4,0,1,0,5,0,John Alessio,0,1,100%,1,0,,1,0,1.0,1,0,0,0,0,1,4.0
6327,Submission,1,141,0,Brock Larson,0,1,11%,7,1,50%,0,0,92.0,1,0,0,0,0,1,1,Carlos Condit,0,3,60%,7,0,,1,0,1.0,2,1,0,0,2,1,4.0
6328,KO/TKO,1,27,1,Brock Larson,2,7,77%,9,0,0%,0,0,15.0,7,0,0,1,1,5,0,Kevin Knabjian,0,0,,0,0,,0,0,0.0,0,0,0,0,0,0,4.0
6329,Submission,1,223,1,Brock Larson,0,2,18%,10,1,100%,2,0,190.0,2,0,0,0,0,2,0,Erik Apple,0,0,0%,5,0,,2,0,4.0,0,0,0,0,0,0,4.0
6330,Decision - Unanimous,3,900,1,Brock Larson,0,22,40%,42,5,25%,0,0,602.0,20,2,0,11,4,7,0,Keita Nakamura,0,16,36%,75,0,0%,1,0,1.0,14,2,0,13,2,1,4.0
6331,Decision - Unanimous,3,900,0,Brock Larson,0,14,70%,19,1,25%,3,0,176.0,1,2,11,1,13,0,1,Jon Fitch,0,25,51%,146,5,71%,2,0,609.0,19,4,2,5,4,16,4.0
6332,KO/TKO,2,600,0,Bobby Lashley,0,21,51%,85,4,57%,0,0,514.0,14,7,0,0,3,18,1,Chad Griggs,0,14,63%,70,0,,0,0,17.0,10,3,1,1,3,10,4.0
6333,KO/TKO,1,126,1,Bobby Lashley,0,12,48%,39,1,100%,0,0,89.0,12,0,0,0,0,12,0,Wes Sims,0,0,0%,4,0,,0,0,0.0,0,0,0,0,0,0,4.0
6383,KO/TKO,1,273,1,Muhammed Lawal,1,11,37%,11,0,,0,0,2.0,6,5,0,10,0,1,0,Roger Gracie,0,8,20%,8,0,,0,0,0.0,7,1,0,7,1,0,4.0
6384,KO/TKO,3,674,0,Muhammed Lawal,0,54,51%,66,2,33%,0,0,154.0,18,24,12,28,22,4,1,Rafael Cavalcante,1,39,52%,60,0,,0,0,17.0,32,4,3,16,20,3,4.0
6385,Decision - Unanimous,5,1500,1,Muhammed Lawal,0,66,40%,124,11,78%,0,0,1119.0,56,5,5,14,6,46,0,Gegard Mousasi,0,45,36%,171,0,,1,0,40.0,42,2,1,12,18,15,4.0
6386,KO/TKO,1,188,1,Muhammed Lawal,1,12,44%,13,0,,0,0,9.0,12,0,0,7,0,5,0,Mike Whitehead,0,10,50%,10,0,0%,0,0,6.0,2,1,7,9,1,0,4.0
6431,Submission,1,117,0,Eric Lawson,0,4,40%,12,0,0%,0,1,81.0,4,0,0,0,0,4,1,Ron Keslar,0,0,0%,3,0,,1,0,19.0,0,0,0,0,0,0,4.0
6432,Submission,1,187,1,Eric Lawson,0,4,100%,17,3,60%,1,0,170.0,4,0,0,0,0,4,0,Kenneth Seegrist,0,10,66%,10,0,,3,0,4.0,1,1,8,9,1,0,4.0
6476,Decision - Unanimous,3,900,0,Stephen Ledbetter,0,18,38%,41,5,45%,0,0,480.0,8,8,2,6,9,3,1,Jeff Curran,0,24,42%,61,0,0%,3,0,130.0,9,12,3,12,8,4,4.0
6497,Submission,3,628,0,Kevin Lee,0,41,51%,61,2,66%,0,1,390.0,35,6,0,31,0,10,1,Charles Oliveira,0,43,66%,51,0,0%,2,1,11.0,28,9,6,35,2,6,4.0
6498,KO/TKO,1,167,1,Kevin Lee,1,21,35%,21,0,,0,0,1.0,19,2,0,20,0,1,0,Gregor Gillespie,0,9,19%,9,0,0%,0,0,0.0,8,0,1,9,0,0,4.0
6499,Submission,4,1127,0,Kevin Lee,0,35,36%,40,6,37%,0,0,522.0,23,10,2,27,7,1,1,Rafael Dos Anjos,0,60,54%,75,4,57%,1,1,233.0,36,17,7,33,18,9,4.0
6500,Decision - Unanimous,5,1500,0,Kevin Lee,0,102,34%,121,3,60%,0,0,325.0,80,14,8,81,1,20,1,Al Iaquinta,0,111,48%,113,0,0%,0,0,14.0,82,19,10,110,0,1,4.0
6501,TKO - Doctor's Stoppage,5,1338,1,Kevin Lee,0,142,58%,233,4,44%,0,0,901.0,138,3,1,46,0,96,0,Edson Barboza,0,51,48%,64,0,0%,0,0,10.0,26,20,5,47,2,2,4.0
6502,Submission,3,842,0,Kevin Lee,0,55,46%,71,3,50%,0,0,289.0,41,14,0,35,0,20,1,Tony Ferguson,0,54,52%,57,0,,2,0,2.0,40,6,8,40,1,13,4.0
6503,Submission,1,277,1,Kevin Lee,0,22,73%,37,1,100%,1,0,213.0,19,1,2,3,0,19,0,Michael Chiesa,0,4,44%,9,0,,0,0,8.0,3,1,0,2,0,2,4.0
6504,Submission,2,492,1,Kevin Lee,0,15,34%,23,1,12%,1,0,157.0,9,6,0,12,3,0,0,Francisco Trinaldo,0,25,42%,30,0,0%,1,0,45.0,19,6,0,15,5,5,4.0
6505,Submission,2,571,1,Kevin Lee,0,20,71%,46,7,77%,2,0,397.0,13,7,0,1,7,12,0,Magomed Mustafaev,0,20,58%,34,0,0%,1,0,61.0,11,9,0,11,6,3,4.0
6506,KO/TKO,1,246,1,Kevin Lee,0,24,63%,36,1,50%,0,0,155.0,21,3,0,2,2,20,0,Jake Matthews,0,5,38%,5,0,,0,0,0.0,4,1,0,4,1,0,4.0
6507,Decision - Unanimous,3,900,1,Kevin Lee,0,64,40%,99,1,25%,1,0,256.0,44,17,3,44,12,8,0,Efrain Escudero,0,70,61%,96,1,14%,0,0,133.0,34,13,23,53,17,0,4.0
6508,KO/TKO,1,206,0,Kevin Lee,0,10,21%,10,0,,0,0,0.0,5,5,0,10,0,0,1,Leonardo Santos,1,32,66%,32,1,100%,0,0,30.0,22,6,4,18,0,14,4.0
6509,Submission,1,176,1,Kevin Lee,0,9,32%,9,1,50%,1,0,68.0,4,5,0,8,1,0,0,James Moontasri,0,6,33%,6,0,,0,0,6.0,1,1,4,6,0,0,4.0
6510,Decision - Unanimous,3,900,1,Kevin Lee,0,62,40%,118,4,80%,3,0,284.0,42,18,2,34,14,14,0,Michel Prazeres,0,33,37%,38,3,33%,0,0,194.0,26,4,3,31,2,0,4.0
6511,Decision - Unanimous,3,900,1,Kevin Lee,0,74,47%,100,4,44%,0,0,525.0,53,21,0,24,19,31,0,Jon Tuck,0,30,37%,68,0,,2,0,7.0,13,10,7,20,7,3,4.0
6512,Decision - Split,3,900,1,Kevin Lee,0,49,44%,66,4,33%,0,1,427.0,33,16,0,36,7,6,0,Jesse Ronson,0,48,48%,51,1,50%,1,0,40.0,27,9,12,45,3,0,4.0
6513,Decision - Unanimous,3,900,0,Kevin Lee,0,39,27%,51,1,12%,2,0,250.0,32,6,1,28,0,11,1,Al Iaquinta,1,49,40%,50,0,0%,1,0,108.0,41,6,2,47,0,2,4.0
6521,Decision - Unanimous,3,900,1,Ricky Legere Jr.,0,16,41%,109,5,41%,0,1,660.0,16,0,0,3,1,12,0,Chris Spang,0,23,39%,59,0,,2,0,46.0,14,8,1,20,1,2,4.0
6522,KO/TKO,1,248,0,Sherron Leggett,0,1,25%,4,1,50%,0,0,35.0,1,0,0,1,0,0,1,Jamie Varner,0,18,64%,33,2,100%,1,0,149.0,16,2,0,2,1,15,4.0
6523,KO/TKO,2,445,1,Sherron Leggett,0,32,53%,89,3,100%,0,0,366.0,18,13,1,0,0,32,0,Charlie Kohler,0,6,33%,15,0,0%,2,0,39.0,6,0,0,0,0,6,4.0
6524,Decision - Unanimous,3,900,1,Thales Leites,0,54,46%,60,2,66%,0,0,20.0,26,18,10,45,9,0,0,Hector Lombard,0,46,57%,62,0,,0,0,93.0,16,3,27,42,4,0,4.0
6525,KO/TKO,3,730,0,Thales Leites,0,11,64%,20,3,33%,3,0,461.0,5,1,5,6,1,4,1,Jack Hermansson,0,35,62%,49,3,100%,1,0,126.0,25,4,6,14,2,19,4.0
6526,Decision - Unanimous,3,900,0,Thales Leites,0,46,34%,50,0,0%,0,0,177.0,31,1,14,46,0,0,1,Brad Tavares,1,70,51%,80,0,,0,0,84.0,43,4,23,60,5,5,4.0
6527,Decision - Unanimous,3,900,1,Thales Leites,0,38,55%,44,1,14%,0,0,98.0,8,6,24,37,1,0,0,Sam Alvey,0,27,30%,50,0,,0,0,21.0,22,5,0,20,7,0,4.0
6528,Decision - Unanimous,3,900,0,Thales Leites,0,4,28%,4,1,12%,1,0,169.0,4,0,0,4,0,0,1,Krzysztof Jotko,0,42,50%,93,1,50%,0,1,483.0,37,4,1,9,5,28,4.0
6529,Submission,3,778,1,Thales Leites,0,36,67%,58,5,45%,1,0,681.0,36,0,0,0,14,22,0,Chris Camozzi,0,8,53%,11,0,,0,0,22.0,5,1,2,6,1,1,4.0
6530,Decision - Unanimous,3,900,0,Thales Leites,0,17,24%,19,0,0%,0,0,91.0,12,0,5,17,0,0,1,Gegard Mousasi,0,81,47%,95,0,,0,0,222.0,55,11,15,66,9,6,4.0
6531,Decision - Split,5,1500,0,Thales Leites,0,79,40%,80,1,25%,0,0,58.0,49,9,21,73,6,0,1,Michael Bisping,0,115,41%,117,0,,0,0,35.0,73,6,36,108,5,2,4.0
6532,Submission,2,525,1,Thales Leites,0,20,32%,23,1,50%,2,0,121.0,16,1,3,17,3,0,0,Tim Boetsch,1,26,40%,47,0,,0,0,38.0,22,3,1,20,3,3,4.0
6533,KO/TKO,2,320,1,Thales Leites,1,18,41%,19,0,0%,0,0,51.0,11,3,4,12,5,1,0,Francis Carmont,0,18,35%,18,0,0%,0,0,27.0,9,2,7,16,2,0,4.0
6534,KO/TKO,1,45,1,Thales Leites,1,5,62%,9,0,,0,0,4.0,5,0,0,3,0,2,0,Trevor Smith,0,3,30%,3,0,,0,0,0.0,1,1,1,3,0,0,4.0
6535,Decision - Unanimous,3,900,1,Thales Leites,0,20,57%,47,3,37%,0,0,686.0,19,1,0,8,2,10,0,Ed Herman,0,14,37%,51,0,,0,0,74.0,9,2,3,5,7,2,4.0
6536,Decision - Unanimous,3,900,1,Thales Leites,0,51,56%,98,5,55%,3,0,603.0,47,2,2,24,8,19,0,Tom Watson,0,33,49%,36,0,,0,0,74.0,19,2,12,26,7,0,4.0
6537,Decision - Split,3,900,0,Thales Leites,0,22,21%,35,4,33%,0,0,161.0,15,1,6,14,0,8,1,Alessio Sakara,0,24,28%,25,0,,0,1,33.0,18,6,0,22,0,2,4.0
6538,Decision - Unanimous,5,1500,0,Thales Leites,0,10,18%,18,1,7%,0,0,158.0,3,1,6,10,0,0,1,Anderson Silva,0,94,67%,106,0,,0,0,165.0,35,8,51,66,4,24,4.0
6539,Submission,1,78,1,Thales Leites,0,0,,4,1,50%,1,0,63.0,0,0,0,0,0,0,0,Drew McFedries,0,1,50%,1,0,,0,0,0.0,1,0,0,1,0,0,4.0
6540,Decision - Split,3,900,1,Thales Leites,1,13,28%,33,0,0%,2,0,113.0,12,1,0,8,1,4,0,Nate Marquardt,0,35,48%,49,5,71%,0,0,424.0,23,8,4,11,8,16,4.0
6541,Submission,1,227,1,Thales Leites,0,10,55%,12,3,75%,2,0,73.0,1,1,8,9,0,1,0,Ryan Jensen,0,11,42%,14,0,,1,0,40.0,8,2,1,6,2,3,4.0
6542,Submission,1,230,1,Thales Leites,0,6,60%,28,2,66%,1,0,149.0,2,1,3,2,0,4,0,Floyd Sword,0,3,42%,3,0,,0,0,38.0,1,1,1,2,1,0,4.0
6543,Decision - Unanimous,3,900,1,Thales Leites,0,56,66%,125,3,37%,4,0,654.0,48,3,5,12,3,41,0,Pete Sell,0,3,21%,14,0,,2,0,36.0,1,2,0,2,0,1,4.0
6544,Decision - Unanimous,3,900,0,Thales Leites,1,46,26%,53,1,8%,0,0,151.0,37,7,2,36,7,3,1,Martin Kampmann,1,101,50%,109,0,,0,0,100.0,74,14,13,79,20,2,4.0
