,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
489,KO/TKO,1,150,0,Edson Barboza,0,13,40%,13,0,,0,0,0.0,6,3,4,11,2,0,1,Justin Gaethje,1,20,57%,22,0,,0,0,44.0,13,2,5,12,8,0
490,KO/TKO,3,739,1,Edson Barboza,1,126,55%,127,0,0%,0,0,103.0,71,36,19,117,9,0,0,Dan Hooker,0,81,39%,111,0,0%,0,0,5.0,59,12,10,78,3,0
491,TKO - Doctor's Stoppage,5,1338,0,Edson Barboza,0,51,48%,64,0,0%,0,0,10.0,26,20,5,47,2,2,1,Kevin Lee,0,142,58%,233,4,44%,0,0,901.0,138,3,1,46,0,96
492,Decision - Unanimous,3,900,0,Edson Barboza,0,25,32%,25,0,,0,0,0.0,6,11,8,23,2,0,1,Khabib Nurmagomedov,0,89,50%,154,4,30%,0,0,632.0,77,8,4,32,2,55
493,KO/TKO,2,515,1,Edson Barboza,1,30,36%,31,0,,0,0,3.0,13,13,4,29,0,1,0,Beneil Dariush,0,51,42%,51,0,0%,0,0,0.0,31,10,10,48,3,0
494,Decision - Unanimous,3,900,1,Edson Barboza,0,56,41%,63,1,100%,0,0,38.0,23,10,23,52,0,4,0,Gilbert Melendez,0,39,30%,42,0,0%,0,0,4.0,35,3,1,36,1,2
495,Decision - Unanimous,3,900,1,Edson Barboza,0,73,44%,73,0,,0,0,0.0,27,15,31,73,0,0,0,Anthony Pettis,0,48,36%,48,0,0%,0,0,0.0,35,5,8,48,0,0
496,Submission,2,474,0,Edson Barboza,0,41,48%,45,2,66%,0,0,117.0,20,19,2,37,0,4,1,Tony Ferguson,0,61,52%,69,0,0%,1,0,21.0,42,10,9,45,1,15
497,Decision - Unanimous,3,900,1,Edson Barboza,0,64,47%,64,0,0%,0,0,0.0,19,22,23,64,0,0,0,Paul Felder,0,47,31%,50,0,0%,0,0,18.0,22,9,16,45,2,0
498,Decision - Unanimous,3,900,0,Edson Barboza,0,31,31%,31,0,0%,0,0,0.0,15,16,0,31,0,0,1,Michael Johnson,0,38,20%,43,1,100%,0,0,61.0,27,4,7,36,0,2
499,Decision - Unanimous,3,900,1,Edson Barboza,0,54,40%,54,0,,0,0,0.0,25,10,19,52,0,2,0,Bobby Green,0,50,40%,50,0,0%,0,0,2.0,27,10,13,50,0,0
500,KO/TKO,1,186,1,Edson Barboza,1,10,58%,10,0,,0,0,3.0,4,5,1,8,2,0,0,Evan Dunham,0,10,37%,10,0,0%,0,0,2.0,10,0,0,8,0,2
501,Submission,1,195,0,Edson Barboza,0,28,51%,28,0,,0,0,0.0,17,7,4,28,0,0,1,Donald Cerrone,1,11,55%,11,0,0%,2,0,21.0,6,2,3,11,0,0
502,Decision - Majority,3,900,1,Edson Barboza,1,43,34%,43,0,0%,1,0,53.0,16,11,16,35,0,8,0,Danny Castillo,0,55,44%,67,1,10%,1,0,184.0,53,1,1,27,1,27
503,KO/TKO,2,404,1,Edson Barboza,1,49,55%,49,0,,0,0,13.0,9,17,23,49,0,0,0,Rafaello Oliveira,0,19,45%,19,0,0%,0,0,2.0,13,6,0,19,0,0
504,KO/TKO,1,158,1,Edson Barboza,1,26,57%,29,0,,0,0,10.0,15,3,8,20,0,6,0,Lucas Martins,0,12,38%,12,0,,0,0,0.0,9,2,1,12,0,0
505,KO/TKO,1,203,0,Edson Barboza,0,11,64%,11,0,,0,0,0.0,1,0,10,11,0,0,1,Jamie Varner,1,20,57%,33,2,100%,0,0,71.0,17,3,0,11,0,9
506,KO/TKO,3,722,1,Edson Barboza,1,47,36%,47,0,,0,0,1.0,14,10,23,43,4,0,0,Terry Etim,0,26,24%,26,2,33%,0,0,16.0,15,3,8,24,2,0
507,Decision - Split,3,900,1,Edson Barboza,1,55,28%,55,0,0%,0,0,1.0,29,22,4,49,6,0,0,Ross Pearson,0,60,32%,62,0,0%,0,0,39.0,47,7,6,59,1,0
