M_NAME,M_RES,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_KD,OP_SIG_STR,OP_TOTAL_STR,OP_TD,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND,Method_DQ,Method_Decision - Majority,Method_Decision - Split,Method_Decision - Unanimous,Method_KO/TKO,Method_Submission,Method_TKO - Doctor's Stoppage
Al Iaquinta,0.6428571428571429,0.1277906295869716,4.3939121894216004,43.214285714285715,4.7131392437493735,0.04891419602860599,23.454545454545453,0.028771508603441374,0.0,11.45,3.0774445371198107,0.7207222515350414,0.5957454007667474,3.8468310787547844,0.26334284132355207,0.28373826934326324,0.04814395219165511,0.010476190476190476,3.955792483372124,4.507734102124887,0.07042486455660109,0.050048714096417014,0.0,26.466666666666665,2.825752828476376,0.5590365437018426,0.5710031111939045,3.5491258167054576,0.049523809523809526,0.35714285714285715,0.0,0.0,0.07142857142857142,0.5,0.2857142857142857,0.14285714285714285,0.0
Aleksandar Rakic,0.8333333333333334,0.275804506199643,4.679726926231486,54.333333333333336,8.061359579292711,0.044444444444444446,28.666666666666668,0.011111111111111112,0.0,28.533333333333335,2.6470063202586,0.8303854875283446,1.202335118444541,2.5411781733970185,0.6748299319727891,1.463718820861678,0.011111111111111112,0.04081632653061225,2.40104211897525,3.8717904182949776,0.022222222222222223,0.0,0.0,3.566666666666667,1.4805664109615477,0.15555555555555556,0.7649201524581465,1.5146475611521204,0.5562358276643992,0.33015873015873015,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0
Aleksei Oleinik,0.6153846153846154,0.03177009842157387,3.7749416554387327,44.15384615384615,6.685035014346062,0.1360660929607699,53.857142857142854,0.20141150526840604,0.02463455547567697,30.483333333333334,2.1438858201975632,1.3048777217656626,0.32617811347550685,2.54272326616887,0.9990079072088975,0.2332104820609651,0.4318834469350948,0.4355632277141122,5.142819237091593,6.342077231468791,0.16000013484504252,0.005128205128205128,0.029762760603882096,19.316666666666666,3.506767076737117,1.3456298794083372,0.2904222809461388,2.5164878718773767,0.9936727712827271,1.6326585939314895,0.0,0.07692307692307693,0.07692307692307693,0.0,0.3076923076923077,0.46153846153846156,0.07692307692307693
Alex Perez,0.875,0.09416145046406217,5.911995684972648,43.125,8.209974077348559,0.17254235419197056,59.166666666666664,0.14647088220595586,0.0,20.55,3.7477607966749007,0.8471758336097293,1.3170590546880179,4.1818992780972355,1.2768355373101943,0.4532608695652174,0.02895752895752896,0.0,3.757017949859478,4.669355768632464,0.02895752895752896,0.0,0.0,2.2,2.541006637859585,0.7718107149828236,0.44420059701706904,2.9373503768001212,0.23530463869642165,0.5843629343629343,0.0,0.0,0.0,0.25,0.375,0.375,0.0
Alexander Volkanovski,1.0,0.03425591656638588,6.14673841364545,56.888888888888886,6.991216830770199,0.1640970633029519,38.375,0.022222222222222223,0.01564945226917058,36.11666666666667,3.8319198326053985,0.7121941952719932,1.6026243857680598,3.6606277388422317,0.7496182243965602,1.73649245040666,0.0,0.01203369434416366,2.8340620026209518,3.1663630488012533,0.06656535011647637,0.0,0.01564945226917058,4.65,1.875339968260482,0.5917050534806728,0.3670169808797968,2.466923966907752,0.27415460001619557,0.09298343569700354,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0
Alexander Volkov,0.75,0.0167742893193795,5.794864674981759,56.625,7.228490129866032,0.05531835741641179,70.0,0.0,0.0,9.483333333333333,3.763876634659144,1.2547771583662262,0.7762108819563887,4.883443716579516,0.5373851101778611,0.37403584822438274,0.013436445444319461,0.016769778777652795,2.7427057781771937,3.515834942392388,0.10921175684702739,0.0,0.023466505564559943,36.31666666666667,1.679388117984918,0.5748731074614336,0.48844455273084186,1.8921256452829833,0.16261814217110637,0.6879619907231035,0.0,0.0,0.125,0.375,0.5,0.0,0.0
Alexandre Pantoja,0.6666666666666666,0.07227057356344743,4.681889575864819,49.44444444444444,5.7790634524103215,0.07185442707988522,57.57142857142857,0.1351250399360166,0.06312399355877617,22.416666666666668,3.3481763805115743,0.8169314014094822,0.5167817939437621,3.3296305256479766,0.46625240420180497,0.8860066460150361,0.022222222222222223,0.007407407407407408,3.259379547367114,4.39785598313774,0.16337910944652517,0.0,0.022222222222222223,17.233333333333334,2.5736779006129678,0.3549218155145717,0.3307798312395747,2.5344278629284456,0.284302411599349,0.4406492728393196,0.0,0.0,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0
Alexis Davis,0.5384615384615384,0.0,4.502339228853724,47.0,8.218081442442513,0.04537461169904701,43.2,0.055152968935031375,0.025641025641025644,45.86666666666667,2.431580609603142,0.8261077779713596,1.2446508412792225,3.0857813570248913,0.9664934156535347,0.4500644561752974,0.31875271621034335,0.0,7.861310540009662,10.17328138958657,0.38246803025006354,0.009778357235984355,0.005128205128205128,30.966666666666665,6.515797319238359,0.7994018806461756,0.5461113401251272,3.973915719560441,0.9662306002681915,2.9211642201810304,0.0,0.07692307692307693,0.15384615384615385,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0
Alistair Overeem,0.6808510638297872,0.25584656680816614,5.241798860472168,62.87234042553192,7.9157823747964695,0.11703744209614264,59.2962962962963,0.16704599074118381,0.0,58.233333333333334,2.755006435732248,1.9470508022346127,0.5397416225053081,1.6655716696803182,1.8338907836594176,1.742336407132432,0.06844480943312878,0.046885342859237886,2.368538749157618,3.7284959075863067,0.09207702295123406,0.017195086611755308,0.005236495494054284,19.183333333333334,1.6998544516615162,0.4953590375939229,0.173325259902179,1.13798547297407,0.7197899896062567,0.5107632865772918,0.0,0.02127659574468085,0.0,0.10638297872340426,0.6808510638297872,0.1702127659574468,0.02127659574468085
Aljamain Sterling,0.7857142857142857,0.0,4.330349425299478,50.214285714285715,6.862015725367636,0.1176428674414696,38.53846153846154,0.1511757842519032,0.0047619047619047615,51.31666666666667,2.1228920534586444,1.334775714709917,0.8726816571309165,2.8673558272806914,0.6818570384322767,0.7811365595865106,0.07348969438521678,0.13269367448471928,2.0698520178398536,3.436079746111461,0.0722495894909688,0.0047619047619047615,0.0047619047619047615,30.333333333333332,1.0913879420709198,0.5407654844573482,0.4376985913115852,1.616868616658763,0.2679087743154189,0.18507462686567164,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0
Amanda Nunes,0.875,0.48391985317148584,10.194314047588671,54.8125,11.55958511120391,0.1429437593513499,46.4,0.05664228697259251,0.0,50.28333333333333,8.396906217327944,0.6931342727778009,1.1042735574829285,6.965176074982265,0.3747443509985581,2.854393621607846,0.011830385332550833,0.0,3.2575658217955823,4.583056891964892,0.02345197718087664,0.019019823788546254,0.004166666666666667,15.85,2.2635392601646376,0.5376442329963771,0.4563823286345669,2.498254043781329,0.44410661944403923,0.31520515857021336,0.0,0.0,0.0625,0.1875,0.625,0.125,0.0
Amanda Ribas,1.0,0.0,4.02085601187531,56.0,8.00352135906317,0.22615042058386936,68.25,0.2094837539172027,0.016666666666666666,14.85,2.281189180273792,1.2150667986145474,0.5246000329869701,2.6179861454725386,0.5920171532244763,0.8108527131782945,0.0,0.0,1.496668316015174,2.82010555830447,0.016666666666666666,0.0,0.03488372093023256,3.1333333333333333,0.8792511957776679,0.20465116279069767,0.4127659574468085,1.3253504865578096,0.11976744186046512,0.05155038759689923,0.0,0.0,0.0,0.5,0.0,0.5,0.0
Andrea Lee,0.5,0.0,5.577777777777778,50.5,6.844444444444444,0.11111111111111112,38.0,0.03333333333333333,0.022222222222222223,18.516666666666666,2.4,1.8444444444444443,1.3333333333333333,4.455555555555556,0.7222222222222223,0.39999999999999997,0.03333333333333333,0.0,3.8333333333333335,6.077777777777777,0.17777777777777778,0.022222222222222223,0.011111111111111112,15.816666666666666,2.5555555555555554,0.6,0.6777777777777779,3.4666666666666663,0.3,0.06666666666666667,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
Angela Hill,0.4375,0.0125,5.479327996233645,47.6875,6.273973535977143,0.027458775029446405,51.0,0.008333333333333333,0.004166666666666667,22.25,3.5324079174183978,1.3937177908117495,0.5532022880034982,4.0349718699643615,1.1497183170820053,0.2946378091872792,0.06415963527490473,0.0,5.0451072153286685,6.073607621958874,0.09332630194157139,0.036659635274904734,0.0,37.15,3.0001898734398824,1.1623400245058646,0.8825773173829218,4.076266833843221,0.7968706845157515,0.171969696969697,0.0,0.0,0.1875,0.5625,0.0625,0.125,0.0625
Anthony Pettis,0.6,0.07493202888459886,3.2140540472483656,47.16,4.5293126948327735,0.03055057535057535,46.22222222222222,0.13381182342909878,0.04055672746138669,33.63333333333333,2.1722082318615956,0.6122580218151213,0.4295877935716474,2.603479335213976,0.21850706022216207,0.392067651812227,0.03083799589278086,0.005363295880149812,3.288523905434015,4.897548691841257,0.20561678112454407,0.011804932742863778,0.010693602693602693,94.38333333333334,1.7740941142188726,0.7777302977421939,0.7366994934729477,2.354652163333931,0.5644266100949488,0.3694451320051346,0.0,0.0,0.12,0.28,0.28,0.32,0.0
Anthony Smith,0.5294117647058824,0.12213956646182089,3.816428936000541,47.8235294117647,4.344217694247144,0.024433824036893367,15.444444444444445,0.0680088726632923,0.05096766823440252,11.8,2.7275245851796908,0.4757183431045154,0.6131860077163337,3.001060594818224,0.5059276185817636,0.30944072260055266,0.08455940080688781,0.04937943385876493,4.04145783724565,6.707540309000964,0.13950856275970044,0.038628354567633506,0.009722897423432183,67.9,2.3269201613835406,0.7634711013724497,0.9510665744896595,2.2280352068641656,0.42656971491711687,1.3868529154643685,0.0,0.0,0.0,0.23529411764705882,0.47058823529411764,0.29411764705882354,0.0
Antonina Shevchenko,0.6,0.0,4.316949744880128,55.6,5.982047948556651,0.026666666666666665,100.0,0.09473684210526316,0.026666666666666665,7.633333333333334,2.713860348081359,1.2662025581882994,0.33688683861047036,2.151950793317956,1.6358621653735934,0.5291367861885791,0.026666666666666665,0.0,2.3774683721255334,6.080939400293563,0.16214999650520723,0.05333333333333333,0.026666666666666665,23.5,1.5742587544558606,0.4570210386524079,0.34618857901726424,1.1429482071713148,0.4162745509191305,0.8182456140350878,0.0,0.0,0.2,0.4,0.2,0.2,0.0
Arnold Allen,1.0,0.019047619047619046,3.131678300935285,38.42857142857143,3.936275361228263,0.0884179063922288,45.0,0.03301461498368114,0.0,15.35,2.3096509130269802,0.6125035783844958,0.20952380952380953,2.737207816593189,0.10746552543984784,0.2870049589022485,0.0,0.0,2.0246561336522926,3.761101168550635,0.13013035004745738,0.028571428571428574,0.009523809523809523,20.133333333333333,1.1813263985647724,0.3996891815450248,0.4436405535424957,1.6438102272125754,0.23559596135960667,0.14524994508011074,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0
Askar Askarov,1.0,0.0,3.8,56.5,4.666666666666667,0.06666666666666667,6.5,0.0,0.03333333333333333,9.266666666666667,2.9333333333333336,0.16666666666666666,0.7,3.033333333333333,0.43333333333333335,0.3333333333333333,0.0,0.0,2.6333333333333333,4.2,0.13333333333333333,0.0,0.0,4.316666666666666,1.0666666666666667,1.0,0.5666666666666667,2.166666666666667,0.43333333333333335,0.03333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Aspen Ladd,0.8,0.01895734597156398,5.412358341741113,44.2,7.373653924932218,0.10440475816829353,80.33333333333333,0.04,0.0,16.333333333333332,4.526459466072744,0.8192322090017022,0.06666666666666667,1.2195112650023379,0.8442688787023812,3.348578198036394,0.75,0.75,6.5280264872221565,8.00903221507582,0.026666666666666665,0.0,0.01895734597156398,10.1,3.541508777660731,2.50590523927306,0.48061247028836523,3.8216253438657333,1.9030678100230887,0.8033333333333333,0.0,0.0,0.0,0.2,0.8,0.0,0.0
Augusto Sakai,0.8333333333333334,0.2103913209247513,7.615478193930767,50.833333333333336,8.747659843906314,0.011862396204033213,50.0,0.0,0.0,7.35,5.730051004548969,1.2533582356724327,0.632068953709365,3.8950836791522643,2.4029812612873864,1.3174132534911165,0.008156606851549756,0.0,4.537001620426888,4.905189123953616,0.056030829416271626,0.0,0.0,8.25,2.111865992276874,1.2620092575902635,1.1631263705597499,3.6771377380368366,0.4461245312934398,0.4137393510966105,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0
Beneil Dariush,0.7647058823529411,0.08368662213086674,4.489400826955318,50.94117647058823,5.2551153695808335,0.1457278239330931,34.266666666666666,0.12221613274453827,0.0,56.78333333333333,2.76325195078629,1.06689831703285,0.6592505591361784,2.9621604296107678,0.7489210306516954,0.7783193666928548,0.11374942650304098,0.1180361614399307,3.279868344575223,4.731654008491599,0.03359769118283051,0.059601492418829886,0.00392156862745098,11.166666666666666,1.8890579923141597,0.9873545009021724,0.40345585135889095,2.3351470676928745,0.5079607026003574,0.43676057428199067,0.0,0.0,0.058823529411764705,0.23529411764705882,0.35294117647058826,0.35294117647058826,0.0
Blagoy Ivanov,0.4,0.013333333333333332,3.4879999999999995,45.0,4.221333333333333,0.08,61.0,0.013333333333333332,0.0,7.15,2.6399999999999997,0.76,0.088,3.0053333333333336,0.376,0.10666666666666666,0.034666666666666665,0.0,4.12,4.306666666666667,0.013333333333333332,0.0,0.0,6.533333333333333,2.4213333333333336,0.968,0.7306666666666667,3.413333333333333,0.6799999999999999,0.026666666666666665,0.0,0.0,0.4,0.6,0.0,0.0,0.0
Brad Tavares,0.6666666666666666,0.021053202031462902,3.040939918435616,39.888888888888886,3.8707318024338897,0.05777777777777777,26.53846153846154,0.0,0.007407407407407408,41.8,1.71960524988494,0.5176154139152718,0.8037192546354036,2.3191578104421406,0.5317591921009941,0.19002291589248113,0.11475638277703684,0.14731644335775146,3.353280349047767,4.663990092518118,0.06595269968763945,0.037264957264957266,0.003703703703703704,44.03333333333333,2.1926395790262436,0.4725497989957691,0.6880909710257536,2.2913417355909687,0.5846489126559097,0.4772897008008884,0.0,0.0,0.1111111111111111,0.6111111111111112,0.2777777777777778,0.0,0.0
Brandon Moreno,0.7142857142857143,0.015698587127158554,3.237238951524666,39.0,5.173445602017031,0.14946386946386947,43.2,0.151277294134437,0.025222396650968076,19.966666666666665,2.4450749250749255,0.4546234717663289,0.3375405546834118,2.4520127491556063,0.2774806146234718,0.5077455877455878,0.015238095238095236,0.009523809523809523,3.000281623138766,4.499922934208649,0.13225821797250367,0.009523809523809523,0.025222396650968076,10.966666666666667,2.10197421625993,0.37324199609913894,0.5250654107796965,2.4311517054374194,0.12184196755625328,0.447287950145093,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.0
Brandon Royval,1.0,0.1724137931034483,4.3259243872039885,51.0,5.721852928957208,0.06024096385542168,100.0,0.20668882426256752,0.06024096385542168,3.5833333333333335,2.869754881595347,0.8444121312837557,0.6117573743248857,3.6539260490236813,0.40506855006231823,0.2669297881179892,0.0,0.08620689655172414,2.9206481096800996,4.306190278354798,0.24096385542168672,0.0,0.06024096385542168,5.533333333333333,1.3959285417532197,0.2669297881179892,1.2577897798088906,2.472995429995845,0.2669297881179892,0.18072289156626503,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Ortega,0.875,0.053754707388717335,4.16930476203182,36.125,4.367199310094948,0.0275,9.6,0.06985253879896858,0.008823529411764706,6.566666666666666,3.0503556945002988,0.7623681872988786,0.35658088023264334,3.591945557275844,0.37249016431009196,0.2048690404458839,0.00625,0.008522727272727274,6.256474082353307,7.175728070738251,0.09996743562636864,0.0,0.0,10.116666666666667,4.30961666188508,1.2022076413541816,0.7446497791140452,5.937864326125836,0.1526753946779726,0.16593436154949784,0.0,0.0,0.0,0.125,0.375,0.375,0.125
Bryce Mitchell,1.0,0.0,1.9294871794871793,64.75,3.601282051282052,0.1576923076923077,57.5,0.191025641025641,0.016666666666666666,22.283333333333335,1.3384615384615386,0.5410256410256411,0.05,0.5410256410256411,0.13333333333333333,1.255128205128205,0.0,0.0,1.1987179487179487,2.162820512820513,0.13333333333333333,0.03333333333333333,0.05,14.55,0.7987179487179488,0.23333333333333334,0.16666666666666669,0.5333333333333333,0.03333333333333333,0.632051282051282,0.0,0.25,0.0,0.5,0.0,0.25,0.0
Calvin Kattar,0.75,0.08822684278864493,5.386455549597856,43.0,5.991058361977031,0.021666666666666667,33.2,0.0,0.0,2.15,4.008974730253494,0.9114794293683824,0.46600138997597906,4.643205485993689,0.10216750291237764,0.6410825606917895,0.016666666666666666,0.0,5.726147965640576,5.823215476189099,0.038213811420982735,0.0,0.0,1.5833333333333333,2.902317021434333,1.0840988203945507,1.7397321238116923,5.593008083848123,0.12480654845911934,0.008333333333333333,0.0,0.0,0.0,0.5,0.5,0.0,0.0
Carla Esparza,0.6666666666666666,0.0,2.2541711306546595,44.416666666666664,6.202471868354326,0.22875314270360622,36.833333333333336,0.023955296404276,0.022394043528064147,51.18333333333333,1.6561591405731233,0.364678656748203,0.2333333333333333,1.209239359589266,0.3602702874243177,0.6846614836410755,0.025815148654734804,0.0,2.938378440334532,4.834009853063169,0.1032794659346311,0.016666666666666666,0.03333333333333333,30.933333333333334,2.3820032290424984,0.3822607839796266,0.17411442731240753,1.6597450350048069,0.32381201770110823,0.9548213876286179,0.0,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0
Chan Sung Jung,0.5454545454545454,0.9434811694095108,10.368120037099228,45.54545454545455,12.40288922415431,0.03166883855656767,37.5,0.026028150392611672,0.0,11.233333333333333,9.588372900235903,0.3679104519714247,0.41183668489190045,3.587971664216494,0.3387798019916198,6.441368570891115,0.032669366761899035,0.024897530754768915,3.515764006025489,4.076997052566406,0.037647058823529415,0.0,0.011281376327912006,14.066666666666666,2.1571089312863205,0.680473302665111,0.6781817720740573,3.1296479696719954,0.3441196014158822,0.041996434937611404,0.0,0.0,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.18181818181818182,0.0
Charles Oliveira,0.68,0.03705751177206291,3.281304256318815,50.12,4.285988563409861,0.20762739471238142,49.95238095238095,0.32762377173087204,0.01378570592219786,36.81666666666667,1.729221521096808,0.759270408921778,0.7928123263002288,2.1699285111006072,0.47002178775432546,0.6413539574638818,0.08866020557838677,0.02176056338028169,3.1182269997331336,3.9368293899703373,0.13646520577601234,0.05804080373933892,0.026289628050681798,55.483333333333334,2.0631705067057577,0.7050693725376078,0.3499871204897678,2.272630931367054,0.21911769517002885,0.6264783731960506,0.0,0.0,0.0,0.08,0.24,0.68,0.0
Chris Weidman,0.6875,0.029339883004669436,3.4517528568015248,46.375,5.3309675672079235,0.29343730868251966,61.625,0.10768642281307421,0.0,58.1,2.7813847183354117,0.44627096259599147,0.22409717587012143,1.5431996849312941,0.304678315194057,1.6038748566761736,0.05835350053888589,0.051858398278063544,3.0244790935782278,4.091915703561483,0.0355540293040293,0.003434065934065934,0.004166666666666667,10.366666666666667,2.072255921083669,0.5714819558419447,0.38074121665261373,1.785089401182246,0.6795894297460696,0.5598002626499117,0.0,0.0,0.0,0.25,0.5625,0.1875,0.0
Ciryl Gane,1.0,0.02257336343115124,4.7568167974488516,54.333333333333336,5.266509011430004,0.06772009029345372,33.333333333333336,0.1019384427962306,0.0,2.8333333333333335,2.484223727113118,1.4835501092837438,0.7890429610519903,3.9127664910960624,0.7537568526281845,0.09029345372460496,0.0,0.0,1.989014296463506,2.3283313626428748,0.0,0.0,0.0,0.05,1.001741373750403,0.3827080869970261,0.6045648357160772,1.8645024902361247,0.12451180622738184,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
Claudia Gadelha,0.6363636363636364,0.0036363636363636364,3.394813710879284,40.18181818181818,4.836025832091406,0.22010928961748633,48.27272727272727,0.07223050173869847,0.0,46.71666666666667,2.7982314952806755,0.45355191256830596,0.14303030303030304,2.667322404371585,0.3929458519622454,0.33454545454545453,0.021818181818181816,0.012121212121212121,4.265832091405861,6.632826626924987,0.04,0.0,0.0,16.516666666666666,2.664898161947342,0.9151515151515152,0.6857824143070046,3.162801788375559,0.5563636363636364,0.5466666666666667,0.0,0.0,0.2727272727272727,0.6363636363636364,0.0,0.09090909090909091,0.0
Cody Garbrandt,0.7,0.23411958648502304,4.777238761741318,37.4,5.005360961239145,0.03074157303370787,27.0,0.0,0.0,2.433333333333333,3.9162408061393323,0.24224204873936736,0.6187559068626187,3.7687714451408842,0.225,0.7834673166004336,0.0575631295872582,0.09457831396903693,4.002141860636167,4.57853911456648,0.0,0.0,0.0,1.25,2.7568983313990847,0.398183045683973,0.8470604835531083,3.040884417586608,0.423878665526009,0.5373787775235492,0.0,0.0,0.0,0.2,0.8,0.0,0.0
Cody Stamann,0.7142857142857143,0.0,4.17799671592775,43.57142857142857,5.50935960591133,0.19211822660098518,45.142857142857146,0.0,0.0,19.833333333333332,2.661412151067324,1.0223316912972085,0.4942528735632184,3.0482758620689654,0.6916256157635468,0.43809523809523804,0.02594417077175698,0.0,3.3799671592775042,5.558292282430214,0.08998357963875205,0.042364532019704436,0.0,11.616666666666667,2.0157635467980297,0.6577996715927751,0.7064039408866994,2.613464696223317,0.36354679802955664,0.40295566502463054,0.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,0.0
Colby Covington,0.8461538461538461,0.007057163020465772,3.5182046290261386,49.46153846153846,7.6900643515136,0.3628921576155585,53.18181818181818,0.012783446662382169,0.0,98.35,2.4520326704264193,0.5300143344932103,0.5361576241065081,2.463288571516985,0.44326961639522866,0.6116464411139243,0.056850286842267596,0.00636604774535809,2.2975070548562435,3.5234676044752264,0.023095767927667852,0.07017758191893189,0.01138211382113821,4.666666666666667,1.5001103926663006,0.502678537551666,0.2947181246382772,1.850466697799264,0.25428517465893985,0.1927551823980395,0.0,0.0,0.0,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.0
Conor McGregor,0.8333333333333334,0.7132644644765023,9.775005753341647,51.666666666666664,11.154661594245281,0.042630385487528344,45.0,0.0,0.009057971014492754,12.766666666666667,8.287084175182976,0.7720544620339803,0.71586711612469,5.6638411520078265,0.7012177582599007,3.4099468430739197,0.013674776185314546,0.0,4.376340723805497,5.084027658843676,0.05974255738122949,0.043140910465113425,0.0,25.9,2.8314905832668207,0.6540830618347808,0.8907670787038958,3.5143767632775567,0.47158118935141125,0.3903827711765298,0.0,0.08333333333333333,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.0
Cory Sandhagen,0.8571428571428571,0.08046940134402435,6.284386378602741,47.42857142857143,7.869758900817368,0.07590426950616525,50.0,0.08124576844955991,0.025757575757575757,11.183333333333334,3.9544909041857297,1.0693016519599887,1.2605938224570228,4.005682878563932,0.36277056277056274,1.9159329372682463,0.09740259740259741,0.0,3.0622575478501326,4.2162529782729425,0.1518320184130126,0.2518161432288856,0.0,7.033333333333333,1.7688046772968737,0.7560874641658788,0.5373654063873797,2.7036942736358887,0.16378685949323066,0.19477641472101306,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0
Curtis Blaydes,0.8181818181818182,0.01367053998632946,3.6905467046767213,50.72727272727273,6.122607637207536,0.3812499044413773,55.09090909090909,0.0,0.0,68.38333333333334,2.7660797432462503,0.42637821512491386,0.4980887463055574,1.5590026889250195,0.6288297692131706,1.5027142465385317,0.1303030303030303,0.12727272727272726,3.3485983510383353,4.522097111909786,0.0424127531236536,0.014058106841611996,0.0,3.0,2.594212195331435,0.39051759717175155,0.3638685585351489,1.8016560720719765,0.9019410870994807,0.6450011918668781,0.0,0.0,0.0,0.36363636363636365,0.45454545454545453,0.0,0.18181818181818182
Cynthia Calvillo,0.8571428571428571,0.0,4.037042137092388,43.142857142857146,5.134507494180861,0.16441449672605452,56.57142857142857,0.20919587113054447,0.0,23.166666666666668,1.9714902434249169,1.3539545128238597,0.711597380843612,3.355072440122691,0.18038961038961038,0.5015800865800867,0.009523809523809523,0.0,3.0168755030564074,3.422285670778133,0.03982683982683983,0.019913419913419914,0.019047619047619046,1.9166666666666667,1.74482031368966,0.407899345210903,0.8641558441558441,2.8549923861732904,0.08363636363636363,0.07824675324675325,0.0,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855,0.0
Dan Hooker,0.6666666666666666,0.12239653981317376,5.3419033420997835,48.666666666666664,7.005793759693272,0.030238836967808932,23.285714285714285,0.08087660424109022,0.01167771750050231,28.15,3.440785917675199,0.7164856015714117,1.1846318228531731,4.545966423587913,0.30768200885811353,0.4882549096537566,0.0214127198917456,0.005412719891745603,4.289878518089908,5.011467022290408,0.07935543500100462,0.08451921079958463,0.006230529595015577,16.45,2.624044028990546,0.8260423029644776,0.8397921861348849,3.8609777436440242,0.3302341077792167,0.09866666666666668,0.0,0.0,0.06666666666666667,0.3333333333333333,0.4666666666666667,0.13333333333333333,0.0
Dan Ige,0.7777777777777778,0.10228969407051597,7.124490040654425,51.77777777777778,8.450475004447608,0.30497407209735977,46.111111111111114,0.11148668682915257,0.007407407407407408,16.366666666666667,5.91447442461141,0.8402024155448813,0.369813200498132,2.7317416829745595,0.5069747705364143,3.8857735871434502,0.011851851851851851,0.007407407407407408,2.898444325841586,3.582053015477673,0.06728287440616208,0.014814814814814815,0.014814814814814815,16.616666666666667,1.9800694485625994,0.6107459460884119,0.30762893119057505,2.2753273109437493,0.22015405193487386,0.40296296296296297,0.0,0.0,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0
Darren Till,0.6666666666666666,0.05123858196023144,2.5342300608456574,41.666666666666664,2.6552129535202655,0.043375334096983575,63.2,0.0,0.0,9.516666666666667,1.9360504751950909,0.2155705400276799,0.38260904562288656,1.9404454606719013,0.19482832554997506,0.3989562746237809,0.03011620734948474,0.03011620734948474,3.084852349358514,3.975506643957257,0.055683026404675894,0.019333465845093753,0.0,14.75,1.4207184231299406,0.5881594154157439,1.07597451081283,1.8182511740374565,0.6495161744911517,0.6170850008299061,0.0,0.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.0
David Dvorak,1.0,0.0,4.5,48.0,5.366666666666667,0.0,0.0,0.0,0.06666666666666667,1.2833333333333334,2.166666666666667,1.0666666666666667,1.2666666666666666,3.7333333333333334,0.7,0.06666666666666667,0.0,0.0,3.166666666666667,3.666666666666667,0.1,0.0,0.0,1.5166666666666666,1.3666666666666667,0.8666666666666667,0.9333333333333333,2.7333333333333334,0.3666666666666667,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Deiveson Figueiredo,0.8888888888888888,0.11985468062602428,3.1823005686056485,57.111111111111114,3.977565266959113,0.11109871211395819,50.875,0.2509137306072926,0.0,21.766666666666666,2.469534513307041,0.6794327219652742,0.03333333333333334,1.6075157455922822,0.28345597383070276,1.2913288491826647,0.007407407407407408,0.0,3.419624114780521,4.507534027928848,0.12434988179669032,0.013661202185792351,0.0,17.533333333333335,1.889979264205707,0.5185555604638018,1.0110892901110116,2.5072982113558107,0.5914043249661455,0.32092157845856367,0.0,0.0,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0
