,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
284,Submission,1,3:54,W,Jason Gonzalez,0,4 of 18,22%,4 of 18,0 of 0,---,1,0,0:07,3 of 15,1 of 3,0 of 0,4 of 17,0 of 1,0 of 0,L,JC Cottrell,0,1 of 6,16%,8 of 15,1 of 1,100%,0,0,2:37,1 of 6,0 of 0,0 of 0,1 of 6,0 of 0,0 of 0
285,KO/TKO,1,1:45,L,Jason Gonzalez,0,10 of 30,33%,10 of 30,0 of 0,---,0,0,0:00,6 of 25,1 of 1,3 of 4,9 of 29,1 of 1,0 of 0,W,Drew Dober,1,20 of 41,48%,23 of 45,0 of 1,0%,0,0,0:11,14 of 34,2 of 3,4 of 4,15 of 29,4 of 10,1 of 2
286,Decision - Unanimous,3,15:00,L,Pearl Gonzalez,0,27 of 58,46%,89 of 124,0 of 15,0%,0,0,10:10,4 of 27,5 of 6,18 of 25,20 of 50,7 of 8,0 of 0,W,Poliana Botelho,0,67 of 105,63%,157 of 212,1 of 1,100%,0,0,0:57,44 of 75,19 of 25,4 of 5,15 of 43,52 of 62,0 of 0
287,Submission,3,13:45,L,Pearl Gonzalez,0,37 of 112,33%,43 of 118,2 of 3,66%,1,0,1:17,28 of 101,2 of 4,7 of 7,34 of 109,2 of 2,1 of 1,W,Cynthia Calvillo,0,50 of 169,29%,65 of 188,1 of 1,100%,3,0,5:22,26 of 140,16 of 21,8 of 8,48 of 167,1 of 1,1 of 1
288,Decision - Unanimous,3,15:00,L,Lyman Good,0,81 of 172,47%,84 of 175,0 of 0,---,0,0,0:07,54 of 141,22 of 25,5 of 6,64 of 155,17 of 17,0 of 0,W,Belal Muhammad,0,82 of 172,47%,86 of 176,2 of 8,25%,0,0,1:44,58 of 145,14 of 16,10 of 11,73 of 160,9 of 12,0 of 0
289,KO/TKO,3,12:03,W,Lyman Good,1,68 of 134,50%,73 of 142,0 of 0,---,0,0,0:10,52 of 113,6 of 10,10 of 11,59 of 124,8 of 9,1 of 1,L,Chance Rencountre,0,23 of 83,27%,23 of 85,0 of 1,0%,0,0,0:24,6 of 54,14 of 26,3 of 3,20 of 80,3 of 3,0 of 0
290,Submission,1,2:38,L,Lyman Good,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Demian Maia,0,0 of 1,0%,8 of 9,2 of 4,50%,2,0,2:11,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
291,KO/TKO,1,1:32,W,Lyman Good,1,14 of 22,63%,17 of 25,0 of 0,---,0,0,0:05,10 of 16,2 of 3,2 of 3,2 of 9,9 of 10,3 of 3,L,Ben Saunders,0,12 of 23,52%,12 of 23,0 of 0,---,0,0,0:00,2 of 8,10 of 15,0 of 0,5 of 12,7 of 11,0 of 0
292,Decision - Split,3,15:00,L,Lyman Good,0,75 of 165,45%,89 of 182,1 of 1,100%,0,0,0:37,57 of 146,15 of 16,3 of 3,54 of 140,20 of 24,1 of 1,W,Elizeu Zaleski dos Santos,0,83 of 219,37%,84 of 220,1 of 7,14%,0,0,1:12,56 of 181,13 of 22,14 of 16,67 of 198,16 of 21,0 of 0
293,KO/TKO,2,8:37,W,Lyman Good,1,55 of 106,51%,64 of 115,0 of 0,---,0,0,0:26,41 of 88,7 of 10,7 of 8,42 of 89,4 of 4,9 of 13,L,Andrew Craig,0,20 of 97,20%,24 of 101,0 of 0,---,0,0,0:29,12 of 84,2 of 7,6 of 6,15 of 91,5 of 6,0 of 0
294,KO/TKO,1,0:43,W,Gary Goodridge,0,8 of 14,57%,8 of 14,0 of 0,---,0,0,--,6 of 12,0 of 0,2 of 2,6 of 11,2 of 3,0 of 0,L,Andre Roberts,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,--,2 of 3,0 of 0,0 of 0,2 of 3,0 of 0,0 of 0
295,Submission,1,11:1,L,Gary Goodridge,0,14 of 26,53%,45 of 60,1 of 1,100%,0,0,--,11 of 23,3 of 3,0 of 0,2 of 5,9 of 16,3 of 5,W,Don Frye,0,16 of 30,53%,32 of 49,0 of 0,---,0,0,--,10 of 22,6 of 8,0 of 0,2 of 9,14 of 21,0 of 0
296,Submission,1,7:00,L,Gary Goodridge,0,3 of 7,42%,8 of 13,0 of 0,---,0,0,--,1 of 4,1 of 2,1 of 1,0 of 3,3 of 4,0 of 0,W,Mark Coleman,0,33 of 48,68%,51 of 70,2 of 2,100%,0,0,--,33 of 48,0 of 0,0 of 0,2 of 3,19 of 26,12 of 19
297,KO/TKO,1,1:28,W,Gary Goodridge,0,5 of 6,83%,6 of 7,0 of 0,---,0,1,--,5 of 6,0 of 0,0 of 0,2 of 3,0 of 0,3 of 3,L,John Campetella,0,5 of 7,71%,8 of 10,0 of 1,0%,0,0,--,3 of 4,1 of 2,1 of 1,0 of 0,5 of 7,0 of 0
298,TKO - Doctor's Stoppage,1,12:0,L,Gary Goodridge,0,1 of 4,25%,3 of 7,0 of 0,---,0,0,--,0 of 3,0 of 0,1 of 1,1 of 4,0 of 0,0 of 0,W,Mark Schultz,0,8 of 29,27%,74 of 96,3 of 3,100%,0,0,--,7 of 27,1 of 1,0 of 1,1 of 2,0 of 0,7 of 27
299,KO/TKO,1,2:14,L,Gary Goodridge,0,2 of 6,33%,2 of 6,1 of 3,33%,0,0,--,1 of 4,1 of 2,0 of 0,0 of 3,2 of 3,0 of 0,W,Don Frye,0,12 of 21,57%,27 of 37,0 of 0,---,0,1,--,9 of 18,0 of 0,3 of 3,2 of 6,7 of 11,3 of 4
300,KO/TKO,1,5:31,W,Gary Goodridge,0,3 of 6,50%,7 of 10,1 of 1,100%,1,1,--,3 of 6,0 of 0,0 of 0,0 of 1,0 of 0,3 of 5,L,Jerry Bohlander,0,1 of 8,12%,18 of 28,0 of 1,0%,0,1,--,1 of 8,0 of 0,0 of 0,0 of 0,0 of 0,1 of 8
301,KO/TKO,1,0:13,W,Gary Goodridge,0,8 of 8,100%,8 of 8,1 of 1,100%,0,0,--,8 of 8,0 of 0,0 of 0,0 of 0,0 of 0,8 of 8,L,Paul Herrera,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
302,Submission,1,1:44,L,Gerard Gordeau,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Royce Gracie,0,1 of 2,50%,3 of 4,1 of 3,33%,1,0,--,1 of 1,0 of 0,0 of 1,0 of 1,0 of 0,1 of 1
303,KO/TKO,1,0:59,W,Gerard Gordeau,1,11 of 17,64%,11 of 17,0 of 0,---,0,0,--,7 of 13,1 of 1,3 of 3,5 of 8,0 of 0,6 of 9,L,Kevin Rosier,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,--,0 of 1,0 of 1,0 of 1,0 of 3,0 of 0,0 of 0
304,KO/TKO,1,0:26,W,Gerard Gordeau,0,3 of 5,60%,3 of 5,0 of 0,---,0,0,--,3 of 5,0 of 0,0 of 0,1 of 3,0 of 0,2 of 2,L,Teila Tuli,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
305,Submission,3,14:37,L,Eddie Gordon,0,12 of 45,26%,39 of 75,0 of 1,0%,0,0,2:29,10 of 42,1 of 2,1 of 1,11 of 44,0 of 0,1 of 1,W,Antonio Carlos Junior,0,40 of 78,51%,76 of 119,4 of 8,50%,1,0,7:21,27 of 62,12 of 15,1 of 1,24 of 61,6 of 6,10 of 11
306,Decision - Split,3,15:00,L,Eddie Gordon,0,37 of 140,26%,48 of 154,3 of 3,100%,0,0,4:09,36 of 139,1 of 1,0 of 0,35 of 134,2 of 6,0 of 0,W,Chris Dempsey,0,44 of 138,31%,65 of 162,3 of 12,25%,0,0,3:17,37 of 130,6 of 6,1 of 2,33 of 124,6 of 8,5 of 6
307,KO/TKO,2,8:08,L,Eddie Gordon,0,8 of 15,53%,72 of 83,2 of 2,100%,0,1,6:33,8 of 15,0 of 0,0 of 0,2 of 8,0 of 0,6 of 7,W,Josh Samman,1,11 of 24,45%,35 of 48,1 of 2,50%,0,0,0:16,5 of 15,3 of 6,3 of 3,9 of 22,2 of 2,0 of 0
308,KO/TKO,1,1:11,W,Eddie Gordon,1,22 of 42,52%,22 of 42,0 of 0,---,0,0,0:18,22 of 42,0 of 0,0 of 0,6 of 19,1 of 2,15 of 21,L,Dhiego Lima,0,5 of 10,50%,5 of 10,0 of 0,---,0,0,0:00,4 of 9,0 of 0,1 of 1,5 of 10,0 of 0,0 of 0
309,Decision - Unanimous,3,15:00,W,Jared Gordon,0,44 of 69,63%,241 of 282,3 of 6,50%,0,0,10:22,35 of 58,6 of 8,3 of 3,19 of 35,2 of 3,23 of 31,L,Chris Fishgold,0,20 of 58,34%,27 of 65,0 of 1,0%,1,1,0:43,13 of 49,5 of 7,2 of 2,16 of 52,4 of 6,0 of 0
310,KO/TKO,1,1:26,L,Jared Gordon,0,7 of 18,38%,7 of 18,0 of 0,---,0,0,0:05,7 of 16,0 of 2,0 of 0,7 of 18,0 of 0,0 of 0,W,Charles Oliveira,1,10 of 16,62%,10 of 16,0 of 1,0%,0,0,0:02,5 of 9,1 of 3,4 of 4,8 of 14,0 of 0,2 of 2
311,Decision - Unanimous,3,15:00,W,Jared Gordon,0,48 of 79,60%,171 of 218,2 of 6,33%,0,2,9:44,43 of 72,4 of 6,1 of 1,17 of 32,8 of 14,23 of 33,L,Dan Moret,0,34 of 73,46%,37 of 78,2 of 2,100%,1,0,2:10,11 of 45,18 of 22,5 of 6,21 of 49,12 of 22,1 of 2
312,KO/TKO,3,12:39,L,Jared Gordon,0,116 of 194,59%,149 of 228,3 of 8,37%,0,0,4:25,94 of 166,10 of 15,12 of 13,88 of 163,13 of 15,15 of 16,W,Joaquim Silva,0,95 of 191,49%,121 of 218,1 of 1,100%,2,0,0:39,54 of 138,30 of 42,11 of 11,78 of 172,15 of 17,2 of 2
313,KO/TKO,1,1:58,L,Jared Gordon,0,8 of 17,47%,8 of 17,0 of 1,0%,0,0,0:00,8 of 17,0 of 0,0 of 0,8 of 17,0 of 0,0 of 0,W,Diego Ferreira,1,29 of 60,48%,29 of 60,0 of 0,---,0,0,0:18,24 of 54,3 of 4,2 of 2,13 of 44,0 of 0,16 of 16
314,Decision - Unanimous,3,15:00,W,Jared Gordon,0,101 of 210,48%,163 of 285,2 of 7,28%,0,0,6:05,92 of 191,9 of 19,0 of 0,29 of 112,11 of 15,61 of 83,L,Hacran Dias,0,32 of 106,30%,41 of 115,0 of 3,0%,1,0,0:37,28 of 98,2 of 6,2 of 2,31 of 103,1 of 3,0 of 0
315,KO/TKO,2,9:24,W,Jared Gordon,0,67 of 121,55%,115 of 182,4 of 6,66%,0,0,4:39,54 of 102,5 of 7,8 of 12,27 of 65,4 of 5,36 of 51,L,Michel Quinones,0,16 of 78,20%,16 of 79,0 of 0,---,0,0,0:00,6 of 55,4 of 16,6 of 7,15 of 76,1 of 2,0 of 0
316,Submission,1,4:42,L,Malcolm Gordon,0,3 of 16,18%,5 of 18,0 of 0,---,0,1,0:22,1 of 11,1 of 1,1 of 4,3 of 16,0 of 0,0 of 0,W,Amir Albazi,0,12 of 28,42%,28 of 46,1 of 1,100%,1,0,2:21,8 of 24,2 of 2,2 of 2,10 of 25,0 of 0,2 of 3
317,Decision - Unanimous,3,15:00,L,Alex Gorgees,0,10 of 31,32%,22 of 43,0 of 0,---,0,0,0:00,5 of 21,3 of 5,2 of 5,5 of 26,5 of 5,0 of 0,W,Damir Ismagulov,0,34 of 55,61%,103 of 137,5 of 11,45%,0,0,9:46,22 of 38,9 of 13,3 of 4,20 of 32,3 of 3,11 of 20
318,Decision - Unanimous,3,15:00,L,Tim Gorman,0,67 of 189,35%,71 of 195,2 of 11,18%,0,0,2:13,63 of 180,1 of 4,3 of 5,64 of 186,3 of 3,0 of 0,W,Thomas Almeida,0,120 of 217,55%,122 of 219,0 of 0,---,0,0,0:03,79 of 170,25 of 29,16 of 18,102 of 187,18 of 30,0 of 0
319,Decision - Unanimous,3,15:00,L,Tim Gorman,0,15 of 69,21%,50 of 106,0 of 10,0%,0,0,6:49,12 of 64,1 of 1,2 of 4,8 of 53,7 of 13,0 of 3,W,Mitch Gagnon,0,47 of 98,47%,93 of 144,2 of 3,66%,5,0,3:08,22 of 70,19 of 20,6 of 8,27 of 72,11 of 14,9 of 12
320,KO/TKO,1,0:47,L,Chase Gormley,0,2 of 6,33%,2 of 6,0 of 2,0%,0,0,0:00,2 of 6,0 of 0,0 of 0,2 of 5,0 of 1,0 of 0,W,Brendan Schaub,1,25 of 36,69%,30 of 41,0 of 0,---,0,0,0:03,25 of 36,0 of 0,0 of 0,9 of 15,11 of 16,5 of 5
321,Submission,1,4:04,L,Chase Gormley,0,8 of 23,34%,10 of 28,1 of 1,100%,1,0,1:29,4 of 16,4 of 7,0 of 0,1 of 6,2 of 2,5 of 15,W,Stefan Struve,0,12 of 16,75%,32 of 41,1 of 1,100%,3,1,1:07,7 of 11,0 of 0,5 of 5,5 of 6,0 of 0,7 of 10
322,KO/TKO,2,6:23,L,Jonathan Goulet,0,5 of 16,31%,19 of 30,4 of 5,80%,0,0,3:31,5 of 15,0 of 1,0 of 0,1 of 4,0 of 0,4 of 12,W,Marcus Davis,2,11 of 17,64%,16 of 22,0 of 0,---,1,0,0:46,9 of 14,2 of 3,0 of 0,5 of 11,3 of 3,3 of 3
323,KO/TKO,1,0:33,L,Jonathan Goulet,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0,W,Mike Swick,1,7 of 8,87%,16 of 17,0 of 0,---,0,0,0:09,7 of 8,0 of 0,0 of 0,2 of 3,0 of 0,5 of 5
324,KO/TKO,2,7:07,W,Jonathan Goulet,2,31 of 78,39%,34 of 81,0 of 0,---,0,0,0:20,18 of 64,5 of 5,8 of 9,22 of 58,9 of 20,0 of 0,L,Kuniyoshi Hironaka,1,21 of 50,42%,23 of 52,1 of 5,20%,0,0,1:17,19 of 48,0 of 0,2 of 2,9 of 26,0 of 0,12 of 24
325,Submission,1,4:42,W,Jonathan Goulet,0,11 of 17,64%,33 of 44,3 of 3,100%,1,0,3:32,10 of 16,1 of 1,0 of 0,4 of 9,0 of 0,7 of 8,L,Paul Georgieff,0,12 of 30,40%,18 of 36,0 of 2,0%,0,0,0:00,9 of 27,1 of 1,2 of 2,8 of 24,1 of 2,3 of 4
326,Submission,1,1:14,L,Jonathan Goulet,0,0 of 0,---,0 of 0,1 of 1,100%,0,0,0:48,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Dustin Hazelett,0,3 of 5,60%,3 of 5,0 of 0,---,2,0,0:00,3 of 5,0 of 0,0 of 0,3 of 5,0 of 0,0 of 0
327,KO/TKO,1,4:10,L,Jonathan Goulet,0,1 of 2,50%,1 of 2,0 of 1,0%,0,0,0:00,0 of 1,1 of 1,0 of 0,1 of 2,0 of 0,0 of 0,W,Josh Koscheck,1,23 of 30,76%,31 of 38,1 of 1,100%,1,0,3:37,22 of 29,0 of 0,1 of 1,3 of 6,0 of 0,20 of 24
328,Decision - Majority,3,15:00,W,Jonathan Goulet,0,18 of 34,52%,65 of 87,6 of 9,66%,0,1,11:33,14 of 28,3 of 4,1 of 2,2 of 5,0 of 0,16 of 29,L,Luke Cummo,2,13 of 21,61%,30 of 40,0 of 0,---,3,0,1:55,9 of 17,3 of 3,1 of 1,6 of 9,4 of 6,3 of 6
329,KO/TKO,1,0:06,L,Jonathan Goulet,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Duane Ludwig,1,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:01,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0
330,TKO - Doctor's Stoppage,3,11:05,W,Jonathan Goulet,0,14 of 42,33%,63 of 101,0 of 0,---,1,3,0:39,7 of 33,3 of 4,4 of 5,7 of 29,7 of 11,0 of 2,L,Jay Hieron,0,10 of 26,38%,29 of 48,9 of 12,75%,3,0,7:20,5 of 21,3 of 3,2 of 2,5 of 15,1 of 2,4 of 9
331,Decision - Unanimous,3,15:00,L,Thibault Gouti,0,78 of 284,27%,95 of 306,0 of 0,---,0,0,0:00,56 of 252,14 of 23,8 of 9,78 of 284,0 of 0,0 of 0,W,Nasrat Haqparast,1,124 of 256,48%,148 of 282,0 of 1,0%,0,0,2:55,98 of 217,20 of 31,6 of 8,84 of 181,15 of 24,25 of 51
332,Decision - Unanimous,3,15:00,L,Thibault Gouti,0,28 of 66,42%,30 of 68,4 of 5,80%,1,0,6:11,21 of 49,2 of 6,5 of 11,25 of 63,0 of 0,3 of 3,W,Sage Northcutt,0,63 of 138,45%,125 of 204,1 of 9,11%,0,0,1:53,32 of 102,16 of 20,15 of 16,41 of 114,9 of 10,13 of 14
333,KO/TKO,1,4:28,W,Thibault Gouti,1,41 of 86,47%,43 of 88,0 of 0,---,0,0,0:30,37 of 77,3 of 6,1 of 3,24 of 54,13 of 24,4 of 8,L,Andrew Holbrook,0,22 of 54,40%,22 of 54,0 of 6,0%,0,0,0:00,14 of 39,6 of 12,2 of 3,19 of 49,3 of 5,0 of 0
334,KO/TKO,1,1:36,L,Thibault Gouti,0,4 of 16,25%,4 of 16,0 of 0,---,0,0,0:00,2 of 14,0 of 0,2 of 2,4 of 16,0 of 0,0 of 0,W,Chad Laprise,2,17 of 35,48%,22 of 40,0 of 0,---,0,0,0:30,14 of 31,0 of 1,3 of 3,10 of 21,2 of 5,5 of 9
335,Submission,3,12:28,L,Thibault Gouti,0,29 of 69,42%,63 of 105,0 of 0,---,0,1,0:27,24 of 62,3 of 5,2 of 2,14 of 48,4 of 9,11 of 12,W,Olivier Aubin-Mercier,0,44 of 61,72%,74 of 95,3 of 8,37%,1,0,7:34,38 of 55,6 of 6,0 of 0,22 of 35,1 of 3,21 of 23
336,Submission,1,0:24,L,Thibault Gouti,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Teemu Packalen,1,6 of 11,54%,6 of 11,0 of 0,---,1,0,0:10,6 of 11,0 of 0,0 of 0,2 of 5,0 of 0,4 of 6
337,KO/TKO,1,3:03,L,Wilson Gouveia,0,29 of 90,32%,30 of 91,0 of 0,---,0,0,0:00,28 of 89,0 of 0,1 of 1,29 of 90,0 of 0,0 of 0,W,Alan Belcher,1,21 of 56,37%,26 of 63,0 of 0,---,0,0,0:04,19 of 53,2 of 3,0 of 0,17 of 47,2 of 5,2 of 4
338,KO/TKO,3,13:10,L,Wilson Gouveia,0,16 of 74,21%,20 of 78,0 of 0,---,1,0,0:00,12 of 68,1 of 1,3 of 5,15 of 68,0 of 5,1 of 1,W,Nate Marquardt,1,67 of 102,65%,79 of 114,2 of 6,33%,1,0,4:19,37 of 69,16 of 16,14 of 17,38 of 63,16 of 22,13 of 17
339,KO/TKO,1,2:18,W,Wilson Gouveia,1,18 of 28,64%,24 of 39,0 of 0,---,0,0,0:45,17 of 26,0 of 0,1 of 2,4 of 10,0 of 0,14 of 18,L,Jason MacDonald,0,6 of 13,46%,9 of 16,1 of 4,25%,0,0,0:37,0 of 7,1 of 1,5 of 5,2 of 9,4 of 4,0 of 0
340,Submission,2,7:04,W,Wilson Gouveia,0,8 of 19,42%,8 of 19,1 of 1,100%,2,0,0:14,3 of 13,1 of 1,4 of 5,7 of 18,1 of 1,0 of 0,L,Ryan Jensen,0,30 of 72,41%,45 of 90,2 of 2,100%,0,1,3:40,28 of 69,0 of 1,2 of 2,5 of 17,1 of 1,24 of 54
341,KO/TKO,2,8:15,L,Wilson Gouveia,1,33 of 73,45%,38 of 78,0 of 0,---,0,0,1:10,22 of 59,4 of 4,7 of 10,17 of 43,9 of 11,7 of 19,W,Goran Reljic,1,33 of 63,52%,39 of 74,0 of 0,---,0,0,1:08,27 of 53,5 of 9,1 of 1,22 of 44,0 of 0,11 of 19
342,KO/TKO,2,5:37,W,Wilson Gouveia,1,5 of 14,35%,9 of 18,0 of 1,0%,4,0,0:07,5 of 14,0 of 0,0 of 0,4 of 12,0 of 0,1 of 2,L,Jason Lambert,0,27 of 56,48%,47 of 82,1 of 1,100%,0,0,4:50,16 of 44,10 of 11,1 of 1,3 of 8,2 of 3,22 of 45
343,Submission,1,3:06,W,Wilson Gouveia,1,18 of 31,58%,29 of 42,0 of 0,---,1,0,0:39,11 of 24,0 of 0,7 of 7,12 of 21,3 of 7,3 of 3,L,Carmelo Marrero,0,1 of 7,14%,1 of 7,0 of 4,0%,0,0,0:00,0 of 5,0 of 0,1 of 2,1 of 7,0 of 0,0 of 0
344,Submission,2,5:39,W,Wilson Gouveia,0,17 of 39,43%,37 of 59,1 of 1,100%,1,0,3:14,10 of 29,1 of 2,6 of 8,6 of 15,2 of 3,9 of 21,L,Seth Petruzelli,0,8 of 30,26%,26 of 48,1 of 1,100%,0,0,0:14,4 of 26,0 of 0,4 of 4,7 of 26,1 of 4,0 of 0
345,Submission,1,3:23,W,Wilson Gouveia,0,9 of 20,45%,15 of 26,1 of 1,100%,1,0,1:11,5 of 14,0 of 0,4 of 6,8 of 19,0 of 0,1 of 1,L,Wes Combs,0,10 of 17,58%,10 of 17,0 of 0,---,0,0,0:00,0 of 6,1 of 1,9 of 10,10 of 17,0 of 0,0 of 0
346,Decision - Unanimous,3,15:00,L,Wilson Gouveia,0,48 of 115,41%,51 of 118,1 of 2,50%,0,0,0:29,21 of 85,1 of 1,26 of 29,46 of 110,0 of 3,2 of 2,W,Keith Jardine,0,67 of 205,32%,71 of 210,1 of 1,100%,0,0,0:33,41 of 175,4 of 5,22 of 25,61 of 186,1 of 6,5 of 13
347,Decision - Unanimous,3,15:00,L,Damian Grabowski,0,68 of 188,36%,69 of 190,0 of 5,0%,0,0,0:01,40 of 150,15 of 19,13 of 19,58 of 173,10 of 15,0 of 0,W,Chase Sherman,0,111 of 228,48%,112 of 229,0 of 0,---,0,0,0:12,61 of 168,21 of 26,29 of 34,97 of 211,14 of 17,0 of 0
348,KO/TKO,1,0:14,L,Damian Grabowski,0,1 of 3,33%,2 of 4,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,0 of 2,1 of 1,0 of 0,W,Anthony Hamilton,1,9 of 16,56%,11 of 18,0 of 0,---,0,0,0:02,8 of 15,1 of 1,0 of 0,3 of 6,6 of 10,0 of 0
349,KO/TKO,1,2:17,L,Damian Grabowski,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:00,1 of 2,0 of 0,0 of 1,0 of 1,0 of 0,1 of 2,W,Derrick Lewis,0,14 of 30,46%,15 of 33,1 of 1,100%,0,0,1:59,13 of 29,1 of 1,0 of 0,1 of 4,0 of 0,13 of 26
350,KO/TKO,1,4:39,L,Royce Gracie,0,7 of 11,63%,14 of 18,0 of 0,---,0,0,0:00,0 of 3,2 of 2,5 of 6,5 of 8,2 of 3,0 of 0,W,Matt Hughes,0,32 of 40,80%,33 of 41,1 of 1,100%,1,0,3:26,22 of 29,8 of 9,2 of 2,3 of 4,1 of 1,28 of 35
351,Other,2,10:00,D,Royce Gracie,0,3 of 12,25%,355 of 366,0 of 1,0%,0,0,--,2 of 5,0 of 2,1 of 5,1 of 9,0 of 0,2 of 3,D,Ken Shamrock,0,10 of 22,45%,98 of 123,1 of 1,100%,0,0,--,5 of 17,0 of 0,5 of 5,1 of 3,0 of 0,9 of 19
352,Submission,1,15:4,W,Royce Gracie,0,0 of 4,0%,80 of 84,0 of 0,---,3,0,--,0 of 1,0 of 0,0 of 3,0 of 4,0 of 0,0 of 0,L,Dan Severn,0,4 of 7,57%,27 of 43,1 of 1,100%,0,0,--,4 of 7,0 of 0,0 of 0,0 of 0,0 of 0,4 of 7
353,Submission,1,5:32,W,Royce Gracie,0,11 of 23,47%,45 of 58,0 of 2,0%,3,0,--,7 of 15,3 of 5,1 of 3,2 of 10,9 of 13,0 of 0,L,Keith Hackney,0,4 of 13,30%,7 of 16,0 of 0,---,0,0,--,3 of 12,1 of 1,0 of 0,1 of 3,2 of 4,1 of 6
354,Submission,1,3:49,W,Royce Gracie,0,7 of 11,63%,27 of 31,1 of 1,100%,1,0,--,5 of 8,2 of 3,0 of 0,0 of 1,0 of 0,7 of 10,L,Ron van Clief,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,--,0 of 2,0 of 0,0 of 0,0 of 0,0 of 0,0 of 2
355,Submission,1,4:40,W,Royce Gracie,0,2 of 6,33%,17 of 21,0 of 2,0%,1,1,--,1 of 1,0 of 2,1 of 3,0 of 0,2 of 6,0 of 0,L,Kimo Leopoldo,0,6 of 9,66%,6 of 10,1 of 1,100%,0,1,--,3 of 6,2 of 2,1 of 1,0 of 1,3 of 3,3 of 5
356,KO/TKO,1,1:17,W,Royce Gracie,0,4 of 4,100%,11 of 11,1 of 2,50%,0,0,--,3 of 3,0 of 0,1 of 1,0 of 0,1 of 1,3 of 3,L,Patrick Smith,0,1 of 2,50%,2 of 3,0 of 0,---,0,0,--,0 of 0,1 of 2,0 of 0,0 of 1,1 of 1,0 of 0
357,Submission,1,1:31,W,Royce Gracie,0,0 of 0,---,0 of 0,1 of 2,50%,1,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Remco Pardoel,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
358,Submission,1,1:07,W,Royce Gracie,0,0 of 0,---,0 of 0,0 of 0,---,1,1,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Jason DeLucia,0,0 of 0,---,0 of 0,1 of 1,100%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
359,Submission,1,5:08,W,Royce Gracie,0,2 of 4,50%,110 of 114,1 of 1,100%,2,0,--,0 of 0,0 of 0,2 of 4,2 of 4,0 of 0,0 of 0,L,Minoki Ichihara,0,3 of 7,42%,12 of 16,0 of 0,---,0,0,--,3 of 6,0 of 0,0 of 1,0 of 2,0 of 0,3 of 5
360,Submission,1,1:44,W,Royce Gracie,0,1 of 2,50%,3 of 4,1 of 3,33%,1,0,--,1 of 1,0 of 0,0 of 1,0 of 1,0 of 0,1 of 1,L,Gerard Gordeau,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
361,Submission,1,0:57,W,Royce Gracie,0,0 of 0,---,12 of 12,0 of 1,0%,1,1,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Ken Shamrock,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
