,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,KO/TKO,3,12:17,L,Greg Nagy,0,5 of 10,50%,22 of 29,0 of 1,0%,1,0,0:08,4 of 9,1 of 1,0 of 0,2 of 6,0 of 1,3 of 3,W,Herschel Walker,0,33 of 53,62%,112 of 145,1 of 1,100%,0,0,10:01,24 of 42,4 of 4,5 of 7,7 of 12,1 of 1,25 of 40
1,Decision - Unanimous,3,15:00,L,Rin Nakai,0,31 of 92,33%,58 of 124,3 of 13,23%,1,0,5:32,26 of 81,4 of 9,1 of 2,22 of 80,9 of 12,0 of 0,W,Leslie Smith,0,62 of 181,34%,72 of 193,0 of 0,---,0,0,0:02,51 of 167,11 of 14,0 of 0,59 of 176,3 of 5,0 of 0
2,Decision - Unanimous,3,15:00,L,Rin Nakai,0,16 of 47,34%,52 of 86,3 of 19,15%,0,0,3:56,7 of 28,6 of 16,3 of 3,7 of 24,9 of 21,0 of 2,W,Miesha Tate,0,55 of 116,47%,88 of 150,1 of 4,25%,0,0,2:43,33 of 87,18 of 24,4 of 5,28 of 79,25 of 33,2 of 4
3,KO/TKO,1,5:00,L,Kazuhiro Nakamura,0,6 of 23,26%,6 of 23,0 of 0,---,0,0,0:00,1 of 18,5 of 5,0 of 0,6 of 23,0 of 0,0 of 0,W,Rameau Thierry Sokoudjou,1,26 of 46,56%,29 of 49,0 of 0,---,0,0,0:03,7 of 27,6 of 6,13 of 13,20 of 40,4 of 4,2 of 2
4,Decision - Unanimous,3,15:00,L,Kazuhiro Nakamura,0,15 of 31,48%,27 of 44,2 of 10,20%,0,0,1:47,6 of 21,5 of 6,4 of 4,3 of 13,12 of 17,0 of 1,W,Lyoto Machida,0,70 of 89,78%,134 of 153,2 of 3,66%,1,0,9:08,36 of 53,26 of 27,8 of 9,17 of 22,32 of 35,21 of 32
5,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,29 of 81,35%,57 of 109,0 of 1,0%,0,0,0:18,18 of 63,7 of 11,4 of 7,21 of 72,4 of 5,4 of 4,W,Sultan Aliev,0,25 of 63,39%,32 of 70,2 of 7,28%,0,0,5:46,22 of 57,2 of 4,1 of 2,20 of 53,4 of 9,1 of 1
6,Decision - Split,3,15:00,W,Keita Nakamura,1,41 of 97,42%,55 of 112,0 of 4,0%,0,0,0:00,32 of 82,2 of 6,7 of 9,36 of 89,5 of 8,0 of 0,L,Salim Touahri,0,34 of 79,43%,42 of 87,0 of 0,---,0,0,0:40,14 of 52,17 of 24,3 of 3,25 of 69,9 of 10,0 of 0
7,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,24 of 83,28%,26 of 85,2 of 5,40%,0,0,1:38,16 of 70,6 of 9,2 of 4,23 of 82,1 of 1,0 of 0,W,Anthony Rocco Martin,0,56 of 133,42%,65 of 142,0 of 0,---,2,1,0:32,48 of 124,5 of 6,3 of 3,49 of 121,4 of 9,3 of 3
8,Decision - Split,3,15:00,W,Keita Nakamura,0,27 of 86,31%,29 of 88,2 of 2,100%,0,0,0:45,11 of 60,14 of 22,2 of 4,27 of 85,0 of 1,0 of 0,L,Alex Morono,0,38 of 123,30%,39 of 124,0 of 0,---,0,0,0:00,32 of 113,3 of 6,3 of 4,37 of 122,1 of 1,0 of 0
9,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,24 of 58,41%,64 of 113,5 of 6,83%,0,0,7:41,21 of 53,3 of 5,0 of 0,16 of 46,3 of 5,5 of 7,W,Elizeu Zaleski dos Santos,0,34 of 120,28%,45 of 131,1 of 1,100%,2,0,1:16,24 of 105,6 of 10,4 of 5,25 of 101,5 of 12,4 of 7
10,Submission,2,9:59,W,Keita Nakamura,1,41 of 113,36%,45 of 117,0 of 2,0%,1,0,0:32,33 of 99,5 of 8,3 of 6,31 of 94,1 of 1,9 of 18,L,Kyle Noke,0,44 of 77,57%,48 of 81,2 of 2,100%,0,0,0:33,19 of 47,8 of 11,17 of 19,41 of 74,2 of 2,1 of 1
11,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,6 of 16,37%,16 of 27,3 of 6,50%,1,1,3:59,4 of 9,2 of 5,0 of 2,6 of 15,0 of 1,0 of 0,W,Tom Breese,0,32 of 59,54%,88 of 121,0 of 0,---,1,1,6:26,26 of 50,4 of 7,2 of 2,13 of 31,9 of 11,10 of 17
12,Submission,3,12:17,W,Keita Nakamura,1,40 of 87,45%,85 of 138,0 of 2,0%,1,0,4:21,36 of 81,2 of 4,2 of 2,29 of 74,3 of 4,8 of 9,L,Li Jingliang,1,79 of 142,55%,88 of 151,1 of 1,100%,0,0,1:35,61 of 117,11 of 17,7 of 8,67 of 124,0 of 2,12 of 16
13,Decision - Split,3,15:00,L,Keita Nakamura,1,57 of 191,29%,66 of 203,4 of 4,100%,0,0,1:28,53 of 186,4 of 5,0 of 0,47 of 176,10 of 13,0 of 2,W,Rob Emerson,0,81 of 212,38%,89 of 220,0 of 0,---,0,0,0:00,44 of 174,9 of 10,28 of 28,75 of 205,4 of 5,2 of 2
14,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,32 of 88,36%,49 of 118,2 of 2,100%,0,1,3:01,29 of 85,2 of 2,1 of 1,18 of 63,8 of 12,6 of 13,W,Drew Fickett,0,79 of 174,45%,132 of 241,2 of 5,40%,0,0,6:44,36 of 125,37 of 43,6 of 6,16 of 58,34 of 46,29 of 70
15,Decision - Unanimous,3,15:00,L,Keita Nakamura,0,16 of 44,36%,75 of 104,0 of 1,0%,1,0,0:01,14 of 42,2 of 2,0 of 0,13 of 38,2 of 5,1 of 1,W,Brock Larson,0,22 of 55,40%,42 of 79,5 of 20,25%,0,0,10:02,20 of 52,2 of 3,0 of 0,11 of 36,4 of 7,7 of 12
16,Decision - Unanimous,3,15:00,L,Jutaro Nakao,0,4 of 20,20%,8 of 24,0 of 0,---,0,0,0:02,1 of 13,2 of 6,1 of 1,2 of 14,2 of 6,0 of 0,W,Sean Sherk,0,21 of 30,70%,227 of 241,7 of 14,50%,0,0,12:10,16 of 25,1 of 1,4 of 4,2 of 6,5 of 6,14 of 18
17,KO/TKO,2,5:15,W,Jutaro Nakao,1,8 of 8,100%,16 of 16,0 of 1,0%,0,0,4:12,3 of 3,0 of 0,5 of 5,6 of 6,0 of 0,2 of 2,L,Tony DeSouza,0,1 of 5,20%,45 of 49,0 of 0,---,0,0,0:00,0 of 3,0 of 1,1 of 1,0 of 3,1 of 2,0 of 0
18,Decision - Split,3,15:00,L,Yui Chul Nam,0,53 of 120,44%,97 of 167,1 of 21,4%,0,0,5:07,29 of 84,24 of 36,0 of 0,25 of 82,28 of 38,0 of 0,W,Mike de la Torre,0,47 of 95,49%,107 of 161,0 of 2,0%,0,0,3:57,37 of 84,8 of 9,2 of 2,27 of 67,14 of 22,6 of 6
19,Decision - Split,3,15:00,L,Yui Chul Nam,0,29 of 60,48%,56 of 92,2 of 3,66%,1,0,6:34,15 of 42,3 of 5,11 of 13,1 of 8,16 of 19,12 of 33,W,Phillipe Nover,0,12 of 24,50%,54 of 74,6 of 12,50%,0,0,6:20,7 of 18,4 of 5,1 of 1,3 of 10,7 of 9,2 of 5
20,Decision - Split,3,15:00,W,Yui Chul Nam,3,77 of 130,59%,109 of 173,1 of 1,100%,0,0,4:54,63 of 111,10 of 14,4 of 5,17 of 35,37 of 59,23 of 36,L,Kazuki Tokudome,0,31 of 55,56%,131 of 174,3 of 7,42%,0,0,7:43,28 of 52,2 of 2,1 of 1,5 of 16,12 of 23,14 of 16
21,KO/TKO,2,5:34,W,Tyson Nam,1,36 of 72,50%,36 of 72,0 of 0,---,0,0,0:23,27 of 58,7 of 12,2 of 2,18 of 47,3 of 3,15 of 22,L,Jerome Rivera,0,30 of 80,37%,31 of 81,0 of 0,---,0,0,0:00,9 of 45,2 of 11,19 of 24,29 of 79,1 of 1,0 of 0
22,KO/TKO,1,0:32,W,Tyson Nam,1,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:02,2 of 3,0 of 0,0 of 0,1 of 2,0 of 0,1 of 1,L,Zarrukh Adashev,0,2 of 6,33%,2 of 6,0 of 0,---,0,0,0:00,1 of 5,0 of 0,1 of 1,2 of 6,0 of 0,0 of 0
23,Decision - Unanimous,3,15:00,L,Tyson Nam,0,50 of 153,32%,52 of 155,0 of 4,0%,0,0,0:53,34 of 131,11 of 17,5 of 5,48 of 146,2 of 7,0 of 0,W,Kai Kara-France,0,78 of 257,30%,78 of 257,0 of 4,0%,0,0,0:17,51 of 218,9 of 17,18 of 22,72 of 246,5 of 9,1 of 2
24,Decision - Unanimous,3,15:00,L,Tyson Nam,0,40 of 170,23%,43 of 173,0 of 0,---,0,0,0:46,28 of 149,7 of 15,5 of 6,38 of 164,2 of 6,0 of 0,W,Sergio Pettis,0,96 of 253,37%,96 of 253,0 of 0,---,0,0,0:02,76 of 224,5 of 13,15 of 16,90 of 245,5 of 7,1 of 1
25,Decision - Split,3,15:00,W,Rose Namajunas,0,82 of 235,34%,82 of 235,0 of 1,0%,0,0,0:00,63 of 209,12 of 19,7 of 7,77 of 225,5 of 10,0 of 0,L,Jessica Andrade,0,71 of 205,34%,79 of 213,1 of 3,33%,0,0,0:29,31 of 134,25 of 55,15 of 16,64 of 194,7 of 11,0 of 0
26,KO/TKO,2,7:58,L,Rose Namajunas,1,55 of 125,44%,55 of 125,0 of 2,0%,1,0,0:29,54 of 124,1 of 1,0 of 0,50 of 119,3 of 3,2 of 3,W,Jessica Andrade,0,47 of 105,44%,49 of 107,2 of 4,50%,0,0,0:38,17 of 68,11 of 17,19 of 20,41 of 98,5 of 6,1 of 1
27,Decision - Unanimous,5,25:00,W,Rose Namajunas,0,105 of 301,34%,108 of 304,1 of 2,50%,0,0,0:56,85 of 270,15 of 24,5 of 7,105 of 301,0 of 0,0 of 0,L,Joanna Jedrzejczyk,0,145 of 356,40%,160 of 372,0 of 0,---,0,0,0:00,64 of 257,27 of 37,54 of 62,135 of 342,10 of 14,0 of 0
28,KO/TKO,1,3:03,W,Rose Namajunas,1,15 of 34,44%,18 of 37,0 of 0,---,0,0,0:26,14 of 32,0 of 0,1 of 2,8 of 23,0 of 1,7 of 10,L,Joanna Jedrzejczyk,0,5 of 42,11%,5 of 42,0 of 0,---,0,0,0:00,2 of 37,1 of 2,2 of 3,5 of 42,0 of 0,0 of 0
29,Submission,2,7:47,W,Rose Namajunas,1,47 of 72,65%,56 of 86,1 of 1,100%,1,1,4:33,42 of 63,3 of 5,2 of 4,9 of 28,5 of 5,33 of 39,L,Michelle Waterson,0,22 of 33,66%,31 of 44,1 of 1,100%,0,0,0:50,5 of 14,4 of 5,13 of 14,19 of 30,2 of 2,1 of 1
30,Decision - Split,3,15:00,L,Rose Namajunas,0,70 of 145,48%,74 of 149,2 of 6,33%,0,0,2:26,52 of 123,10 of 13,8 of 9,50 of 116,16 of 25,4 of 4,W,Karolina Kowalkiewicz,0,84 of 242,34%,128 of 293,0 of 0,---,0,0,2:18,44 of 185,29 of 38,11 of 19,36 of 174,41 of 56,7 of 12
31,Decision - Unanimous,3,15:00,W,Rose Namajunas,0,46 of 156,29%,48 of 160,2 of 4,50%,0,0,1:20,27 of 126,15 of 25,4 of 5,41 of 145,0 of 3,5 of 8,L,Tecia Torres,0,61 of 121,50%,93 of 155,0 of 1,0%,0,0,0:45,20 of 74,13 of 18,28 of 29,51 of 108,9 of 12,1 of 1
32,Submission,5,22:25,W,Rose Namajunas,0,57 of 100,57%,104 of 158,8 of 10,80%,4,0,16:41,43 of 82,12 of 16,2 of 2,27 of 53,9 of 13,21 of 34,L,Paige VanZant,0,10 of 50,20%,53 of 97,0 of 2,0%,0,0,0:26,2 of 30,4 of 15,4 of 5,8 of 46,2 of 4,0 of 0
33,Submission,1,2:47,W,Rose Namajunas,0,13 of 33,39%,14 of 36,1 of 1,100%,1,0,1:11,12 of 32,1 of 1,0 of 0,11 of 29,2 of 4,0 of 0,L,Angela Hill,0,12 of 22,54%,16 of 26,0 of 0,---,0,0,0:11,8 of 18,2 of 2,2 of 2,9 of 19,3 of 3,0 of 0
34,Submission,3,11:26,L,Rose Namajunas,0,28 of 72,38%,29 of 73,1 of 3,33%,0,0,0:24,16 of 53,8 of 14,4 of 5,22 of 58,4 of 10,2 of 4,W,Carla Esparza,0,42 of 90,46%,107 of 180,5 of 7,71%,1,0,5:02,36 of 79,6 of 10,0 of 1,11 of 45,11 of 21,20 of 24
35,Decision - Unanimous,3,15:00,L,Nad Narimani,0,31 of 76,40%,57 of 105,0 of 0,---,0,0,0:09,17 of 59,12 of 15,2 of 2,28 of 73,2 of 2,1 of 1,W,Grant Dawson,0,53 of 115,46%,136 of 218,2 of 6,33%,1,0,8:11,25 of 74,5 of 14,23 of 27,48 of 108,0 of 0,5 of 7
36,KO/TKO,2,9:42,L,Nad Narimani,0,22 of 95,23%,22 of 95,0 of 1,0%,0,0,0:00,16 of 82,1 of 5,5 of 8,20 of 91,2 of 4,0 of 0,W,Mike Grundy,1,33 of 56,58%,36 of 59,1 of 3,33%,0,0,1:03,32 of 54,1 of 2,0 of 0,20 of 40,9 of 11,4 of 5
37,Decision - Unanimous,3,15:00,W,Nad Narimani,0,84 of 186,45%,111 of 220,1 of 5,20%,0,0,4:40,63 of 160,9 of 12,12 of 14,57 of 149,10 of 11,17 of 26,L,Anderson Dos Santos,0,46 of 170,27%,50 of 174,0 of 1,0%,1,0,0:18,32 of 154,7 of 8,7 of 8,39 of 160,5 of 6,2 of 4
38,Decision - Unanimous,3,15:00,W,Nad Narimani,0,45 of 69,65%,67 of 97,6 of 11,54%,0,0,10:05,37 of 56,5 of 10,3 of 3,14 of 32,5 of 7,26 of 30,L,Khalid Taha,0,32 of 57,56%,59 of 91,0 of 0,---,0,2,0:35,24 of 44,3 of 6,5 of 7,21 of 41,7 of 11,4 of 5
39,KO/TKO,2,9:07,L,Roger Narvaez,0,16 of 49,32%,17 of 50,0 of 0,---,0,0,0:00,7 of 34,6 of 10,3 of 5,16 of 49,0 of 0,0 of 0,W,Elias Theodorou,0,39 of 113,34%,55 of 135,2 of 4,50%,0,0,2:14,24 of 82,8 of 17,7 of 14,21 of 86,4 of 6,14 of 21
40,Decision - Split,3,15:00,W,Roger Narvaez,1,48 of 110,43%,62 of 127,0 of 2,0%,2,0,3:41,32 of 88,10 of 13,6 of 9,36 of 91,3 of 3,9 of 16,L,Luke Barnatt,0,34 of 130,26%,41 of 137,0 of 1,0%,0,0,0:09,15 of 95,9 of 23,10 of 12,31 of 126,2 of 3,1 of 1
41,KO/TKO,2,7:28,L,Roger Narvaez,0,3 of 22,13%,4 of 23,0 of 0,---,0,0,0:00,3 of 21,0 of 0,0 of 1,3 of 22,0 of 0,0 of 0,W,Patrick Cummins,0,32 of 55,58%,49 of 73,3 of 5,60%,1,0,3:55,29 of 51,2 of 3,1 of 1,5 of 16,2 of 3,25 of 36
42,KO/TKO,1,0:45,L,Rodrigo Nascimento,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,0 of 3,0 of 0,1 of 1,1 of 4,0 of 0,0 of 0,W,Chris Daukaus,2,13 of 21,61%,13 of 21,0 of 0,---,0,0,0:24,13 of 21,0 of 0,0 of 0,6 of 11,0 of 0,7 of 10
43,Submission,2,7:05,W,Rodrigo Nascimento,0,32 of 52,61%,45 of 65,2 of 2,100%,1,0,2:23,14 of 33,6 of 7,12 of 12,26 of 45,3 of 3,3 of 4,L,Don'Tale Mayes,0,27 of 48,56%,42 of 65,0 of 0,---,0,0,1:33,10 of 30,7 of 8,10 of 10,21 of 41,6 of 7,0 of 0
44,KO/TKO,1,0:15,L,Bobby Nash,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,1 of 1,0 of 0,1 of 3,0 of 0,0 of 0,W,Song Kenan,1,14 of 14,100%,15 of 15,0 of 0,---,0,0,0:06,13 of 13,1 of 1,0 of 0,2 of 2,0 of 0,12 of 12
45,KO/TKO,2,8:59,L,Bobby Nash,0,25 of 63,39%,46 of 91,2 of 5,40%,0,0,3:01,15 of 45,5 of 12,5 of 6,18 of 53,7 of 10,0 of 0,W,Danny Roberts,1,24 of 65,36%,29 of 71,0 of 1,0%,0,0,0:10,14 of 46,7 of 14,3 of 5,18 of 54,5 of 8,1 of 3
46,KO/TKO,2,9:45,L,Bobby Nash,1,39 of 106,36%,59 of 127,1 of 4,25%,2,0,3:41,25 of 89,3 of 3,11 of 14,26 of 85,11 of 17,2 of 4,W,Li Jingliang,1,37 of 75,49%,43 of 81,0 of 1,0%,0,0,0:10,22 of 59,2 of 2,13 of 14,32 of 67,3 of 6,2 of 2
47,KO/TKO,1,0:28,L,Reza Nasri,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Brian Johnston,0,6 of 8,75%,8 of 10,1 of 1,100%,0,0,--,5 of 7,1 of 1,0 of 0,0 of 0,1 of 2,5 of 6
48,KO/TKO,1,2:54,L,Rafael Natal,0,14 of 23,60%,15 of 24,0 of 1,0%,0,0,0:00,8 of 16,2 of 3,4 of 4,13 of 20,1 of 3,0 of 0,W,Eryk Anders,1,23 of 29,79%,23 of 29,1 of 2,50%,0,0,0:46,22 of 28,1 of 1,0 of 0,10 of 13,2 of 2,11 of 14
49,KO/TKO,1,3:22,L,Rafael Natal,0,5 of 18,27%,5 of 18,0 of 1,0%,0,0,0:00,2 of 13,1 of 2,2 of 3,5 of 18,0 of 0,0 of 0,W,Tim Boetsch,1,14 of 25,56%,14 of 25,0 of 0,---,0,0,0:04,9 of 17,1 of 4,4 of 4,11 of 22,0 of 0,3 of 3
50,Decision - Unanimous,3,15:00,L,Rafael Natal,0,62 of 137,45%,63 of 138,0 of 4,0%,0,0,0:00,36 of 95,4 of 15,22 of 27,61 of 135,1 of 2,0 of 0,W,Robert Whittaker,0,89 of 176,50%,92 of 179,0 of 0,---,0,0,0:02,51 of 129,10 of 11,28 of 36,83 of 166,2 of 4,4 of 6
51,KO/TKO,3,13:37,W,Rafael Natal,1,54 of 87,62%,123 of 168,4 of 7,57%,0,0,5:32,43 of 74,5 of 7,6 of 6,16 of 35,7 of 9,31 of 43,L,Kevin Casey,0,16 of 49,32%,30 of 64,0 of 2,0%,0,0,2:10,10 of 41,5 of 6,1 of 2,12 of 45,4 of 4,0 of 0
52,Decision - Split,3,15:00,W,Rafael Natal,0,45 of 103,43%,63 of 125,1 of 11,9%,0,0,2:55,15 of 62,6 of 14,24 of 27,31 of 85,14 of 17,0 of 1,L,Uriah Hall,0,43 of 74,58%,47 of 78,1 of 3,33%,0,0,0:52,15 of 40,15 of 21,13 of 13,41 of 70,2 of 4,0 of 0
53,Decision - Unanimous,3,15:00,W,Rafael Natal,0,67 of 152,44%,74 of 159,8 of 13,61%,0,0,3:30,43 of 125,6 of 8,18 of 19,65 of 144,1 of 2,1 of 6,L,Tom Watson,0,29 of 150,19%,33 of 156,0 of 0,---,0,0,0:00,13 of 106,1 of 20,15 of 24,28 of 148,1 of 2,0 of 0
54,Decision - Split,3,15:00,W,Rafael Natal,0,36 of 73,49%,46 of 84,2 of 12,16%,0,0,2:44,6 of 36,16 of 22,14 of 15,30 of 65,6 of 8,0 of 0,L,Chris Camozzi,0,67 of 112,59%,86 of 134,0 of 1,0%,0,0,2:45,39 of 82,10 of 10,18 of 20,57 of 100,10 of 12,0 of 0
55,Decision - Unanimous,3,15:00,L,Rafael Natal,0,35 of 73,47%,71 of 114,1 of 6,16%,0,0,4:46,15 of 41,8 of 17,12 of 15,19 of 46,8 of 11,8 of 16,W,Ed Herman,0,51 of 87,58%,78 of 117,1 of 4,25%,0,0,2:58,22 of 54,9 of 9,20 of 24,24 of 51,21 of 29,6 of 7
56,KO/TKO,1,4:40,L,Rafael Natal,0,13 of 35,37%,13 of 35,0 of 1,0%,0,0,0:00,5 of 21,2 of 6,6 of 8,13 of 35,0 of 0,0 of 0,W,Tim Kennedy,1,13 of 31,41%,13 of 31,0 of 0,---,0,0,0:02,7 of 24,1 of 2,5 of 5,9 of 27,0 of 0,4 of 4
57,Decision - Unanimous,3,15:00,W,Rafael Natal,2,39 of 62,62%,57 of 81,0 of 2,0%,1,1,8:04,29 of 51,5 of 6,5 of 5,7 of 15,1 of 1,31 of 46,L,Tor Troeng,0,9 of 17,52%,54 of 66,0 of 1,0%,0,3,5:05,6 of 14,2 of 2,1 of 1,3 of 10,2 of 2,4 of 5
58,Decision - Unanimous,3,15:00,W,Rafael Natal,0,29 of 67,43%,112 of 162,1 of 2,50%,0,0,4:52,17 of 46,5 of 7,7 of 14,8 of 39,5 of 5,16 of 23,L,Joao Zeferino,0,14 of 40,35%,22 of 50,0 of 2,0%,2,0,0:21,12 of 33,1 of 3,1 of 4,14 of 40,0 of 0,0 of 0
59,Submission,3,12:13,W,Rafael Natal,0,64 of 111,57%,122 of 170,4 of 6,66%,4,0,5:42,47 of 92,6 of 8,11 of 11,25 of 60,1 of 2,38 of 49,L,Sean Spencer,0,12 of 84,14%,14 of 86,0 of 0,---,0,0,0:11,11 of 78,1 of 5,0 of 1,11 of 82,1 of 2,0 of 0
60,KO/TKO,2,9:52,L,Rafael Natal,2,73 of 109,66%,79 of 115,2 of 5,40%,0,0,1:30,47 of 78,10 of 14,16 of 17,49 of 81,11 of 12,13 of 16,W,Andrew Craig,1,23 of 72,31%,30 of 80,0 of 1,0%,0,1,0:50,10 of 58,2 of 3,11 of 11,21 of 69,0 of 1,2 of 2
61,Decision - Unanimous,3,15:00,W,Rafael Natal,0,36 of 72,50%,61 of 98,6 of 16,37%,2,0,6:24,25 of 56,5 of 8,6 of 8,24 of 51,11 of 19,1 of 2,L,Michael Kuiper,1,30 of 62,48%,68 of 100,0 of 0,---,0,1,3:43,24 of 52,3 of 4,3 of 6,8 of 26,4 of 12,18 of 24
62,Decision - Unanimous,3,15:00,W,Rafael Natal,0,43 of 123,34%,55 of 135,0 of 1,0%,0,0,0:04,17 of 82,6 of 11,20 of 30,38 of 114,5 of 9,0 of 0,L,Paul Bradley,0,13 of 67,19%,19 of 75,3 of 12,25%,0,0,2:35,11 of 62,1 of 4,1 of 1,10 of 59,2 of 6,1 of 2
63,Decision - Majority,3,15:00,D,Rafael Natal,0,13 of 23,56%,45 of 63,5 of 8,62%,0,0,6:02,10 of 19,1 of 2,2 of 2,2 of 8,6 of 9,5 of 6,D,Jesse Bongfeldt,0,53 of 81,65%,71 of 100,2 of 6,33%,0,2,5:16,38 of 65,8 of 8,7 of 8,13 of 29,6 of 7,34 of 45
64,Decision - Unanimous,3,15:00,L,Rafael Natal,0,28 of 102,27%,51 of 132,2 of 9,22%,0,0,1:36,14 of 69,5 of 21,9 of 12,26 of 98,1 of 2,1 of 2,W,Rich Attonito,1,25 of 80,31%,46 of 103,0 of 1,0%,0,0,3:15,15 of 67,2 of 4,8 of 9,14 of 59,1 of 2,10 of 19
65,KO/TKO,3,12:51,L,Kevin Natividad,0,33 of 137,24%,38 of 142,0 of 1,0%,0,0,0:00,23 of 119,8 of 15,2 of 3,31 of 132,2 of 5,0 of 0,W,Miles Johns,1,48 of 105,45%,56 of 114,0 of 7,0%,0,0,3:03,39 of 92,3 of 7,6 of 6,46 of 100,2 of 5,0 of 0
66,Decision - Unanimous,3,15:00,L,Ismail Naurdiev,0,37 of 87,42%,38 of 88,0 of 1,0%,0,0,0:18,16 of 64,10 of 10,11 of 13,33 of 79,4 of 8,0 of 0,W,Sean Brady,0,47 of 91,51%,125 of 191,4 of 9,44%,1,0,7:58,30 of 71,3 of 3,14 of 17,32 of 73,1 of 1,14 of 17
67,Decision - Unanimous,3,15:00,W,Ismail Naurdiev,0,69 of 126,54%,149 of 218,3 of 3,100%,0,0,5:44,30 of 71,15 of 24,24 of 31,63 of 113,0 of 0,6 of 13,L,Siyar Bahadurzada,0,12 of 96,12%,14 of 98,0 of 0,---,0,0,0:00,10 of 89,2 of 5,0 of 2,12 of 95,0 of 1,0 of 0
68,Decision - Unanimous,3,15:00,L,Ismail Naurdiev,0,21 of 43,48%,56 of 82,2 of 2,100%,0,0,0:22,13 of 32,8 of 11,0 of 0,13 of 32,7 of 10,1 of 1,W,Chance Rencountre,0,4 of 24,16%,48 of 112,2 of 8,25%,0,0,11:15,1 of 17,2 of 6,1 of 1,3 of 18,1 of 1,0 of 5
69,Decision - Unanimous,3,15:00,W,Ismail Naurdiev,0,63 of 103,61%,105 of 157,0 of 1,0%,1,2,3:49,36 of 70,14 of 16,13 of 17,36 of 70,6 of 7,21 of 26,L,Michel Prazeres,0,15 of 35,42%,25 of 47,3 of 13,23%,0,1,5:59,11 of 29,2 of 4,2 of 2,11 of 30,1 of 1,3 of 4
70,Submission,2,8:38,L,Dustin Neace,0,18 of 55,32%,35 of 72,0 of 1,0%,1,0,0:55,10 of 47,4 of 4,4 of 4,15 of 51,0 of 1,3 of 3,W,Bryan Caraway,0,23 of 53,43%,32 of 65,3 of 3,100%,1,0,3:05,13 of 41,2 of 4,8 of 8,22 of 52,0 of 0,1 of 1
71,KO/TKO,1,1:30,W,Geoff Neal,1,15 of 23,65%,15 of 23,0 of 0,---,0,0,0:02,12 of 18,1 of 3,2 of 2,12 of 20,0 of 0,3 of 3,L,Mike Perry,0,5 of 10,50%,5 of 10,0 of 0,---,0,0,0:00,1 of 3,2 of 4,2 of 3,5 of 10,0 of 0,0 of 0
72,KO/TKO,2,7:39,W,Geoff Neal,0,41 of 61,67%,53 of 73,2 of 4,50%,0,0,3:37,41 of 60,0 of 1,0 of 0,8 of 18,6 of 8,27 of 35,L,Niko Price,1,24 of 57,42%,42 of 79,0 of 2,0%,0,1,0:54,15 of 41,7 of 14,2 of 2,14 of 39,6 of 8,4 of 10
73,Decision - Unanimous,3,15:00,W,Geoff Neal,2,71 of 190,37%,71 of 190,0 of 0,---,0,0,0:57,61 of 178,8 of 10,2 of 2,55 of 162,11 of 18,5 of 10,L,Belal Muhammad,0,63 of 204,30%,64 of 205,0 of 7,0%,0,0,0:23,39 of 163,18 of 34,6 of 7,59 of 193,4 of 11,0 of 0
74,KO/TKO,2,6:23,W,Geoff Neal,2,59 of 102,57%,62 of 105,0 of 0,---,0,0,0:08,56 of 98,3 of 4,0 of 0,46 of 81,6 of 11,7 of 10,L,Frank Camacho,0,25 of 57,43%,33 of 66,0 of 2,0%,0,0,0:11,12 of 40,10 of 14,3 of 3,23 of 52,2 of 5,0 of 0
75,Submission,1,2:48,W,Geoff Neal,0,14 of 31,45%,15 of 32,0 of 0,---,1,0,1:07,11 of 28,1 of 1,2 of 2,14 of 31,0 of 0,0 of 0,L,Brian Camozzi,0,7 of 29,24%,9 of 32,0 of 0,---,0,0,0:00,3 of 22,2 of 5,2 of 2,7 of 28,0 of 1,0 of 0
76,Submission,1,1:24,L,Stanislav Nedkov,0,4 of 8,50%,4 of 8,0 of 1,0%,0,0,0:10,4 of 7,0 of 1,0 of 0,4 of 8,0 of 0,0 of 0,W,Nikita Krylov,1,13 of 16,81%,14 of 17,0 of 0,---,1,0,0:30,11 of 14,1 of 1,1 of 1,2 of 4,2 of 2,9 of 10
