,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,Decision - Unanimous,3,15:00,L,Richie Vaculik,0,63 of 156,40%,82 of 176,3 of 3,100%,0,0,0:44,42 of 130,6 of 11,15 of 15,54 of 145,4 of 6,5 of 5,W,Danny Martinez,0,54 of 171,31%,90 of 213,9 of 12,75%,0,1,7:48,38 of 146,16 of 25,0 of 0,41 of 153,3 of 3,10 of 15
1,KO/TKO,3,10:18,L,Richie Vaculik,0,74 of 142,52%,84 of 153,2 of 2,100%,1,1,1:05,52 of 113,16 of 22,6 of 7,60 of 123,10 of 14,4 of 5,W,Louis Smolka,1,67 of 143,46%,71 of 147,1 of 2,50%,0,2,1:07,43 of 117,13 of 15,11 of 11,65 of 140,1 of 2,1 of 1
2,Decision - Unanimous,3,15:00,W,Richie Vaculik,0,27 of 50,54%,55 of 82,4 of 15,26%,2,1,7:07,12 of 32,9 of 9,6 of 9,16 of 38,9 of 10,2 of 2,L,Roldan Sangcha'an,0,36 of 81,44%,40 of 85,1 of 2,50%,0,1,0:53,15 of 56,4 of 6,17 of 19,33 of 76,3 of 5,0 of 0
3,KO/TKO,1,4:43,L,Richie Vaculik,0,2 of 7,28%,19 of 24,0 of 0,---,0,0,0:00,1 of 5,0 of 1,1 of 1,2 of 7,0 of 0,0 of 0,W,Justin Scoggins,0,27 of 37,72%,47 of 59,2 of 3,66%,0,0,4:06,22 of 31,5 of 5,0 of 1,5 of 9,3 of 5,19 of 23
4,KO/TKO,1,1:30,L,Charlie Valencia,0,5 of 10,50%,5 of 10,0 of 0,---,0,0,0:00,1 of 4,3 of 3,1 of 3,2 of 7,3 of 3,0 of 0,W,Ivan Menjivar,1,8 of 24,33%,12 of 29,0 of 0,---,0,0,0:13,5 of 18,2 of 4,1 of 2,0 of 10,4 of 5,4 of 9
5,Submission,2,7:25,L,Charlie Valencia,0,12 of 23,52%,15 of 26,0 of 1,0%,0,0,0:00,3 of 13,4 of 5,5 of 5,11 of 21,1 of 2,0 of 0,W,Miguel Torres,2,28 of 65,43%,63 of 107,0 of 0,---,1,0,2:00,16 of 50,8 of 10,4 of 5,16 of 47,5 of 5,7 of 13
6,Decision - Split,3,15:00,W,Charlie Valencia,1,42 of 99,42%,47 of 106,1 of 1,100%,0,0,2:32,27 of 79,11 of 15,4 of 5,30 of 75,7 of 9,5 of 15,L,Akitoshi Tamura,0,29 of 129,22%,86 of 188,0 of 0,---,2,0,3:30,11 of 73,7 of 25,11 of 31,27 of 125,2 of 4,0 of 0
7,Decision - Unanimous,3,15:00,W,Charlie Valencia,0,46 of 99,46%,62 of 115,2 of 3,66%,0,0,2:29,29 of 73,15 of 22,2 of 4,32 of 75,3 of 7,11 of 17,L,Coty Wheeler,0,41 of 185,22%,48 of 194,0 of 1,0%,2,1,0:17,8 of 124,11 of 24,22 of 37,36 of 172,5 of 12,0 of 1
8,Decision - Unanimous,3,15:00,W,Charlie Valencia,1,43 of 92,46%,84 of 135,4 of 7,57%,2,0,--,28 of 71,7 of 12,8 of 9,20 of 43,7 of 14,16 of 35,L,Seth Dikun,0,22 of 100,22%,47 of 132,0 of 0,---,1,0,--,8 of 79,4 of 10,10 of 11,10 of 81,8 of 14,4 of 5
9,Decision - Unanimous,3,15:00,L,Charlie Valencia,0,33 of 152,21%,34 of 153,0 of 1,0%,0,0,0:08,20 of 132,10 of 14,3 of 6,26 of 140,7 of 12,0 of 0,W,Dominick Cruz,0,61 of 380,16%,68 of 390,0 of 2,0%,0,0,0:18,48 of 360,8 of 14,5 of 6,56 of 365,5 of 15,0 of 0
10,KO/TKO,1,2:29,L,Charlie Valencia,0,7 of 24,29%,9 of 26,0 of 0,---,0,0,0:04,4 of 20,3 of 3,0 of 1,3 of 18,4 of 6,0 of 0,W,Yoshiro Maeda,1,11 of 23,47%,12 of 24,0 of 1,0%,0,0,0:32,3 of 14,5 of 6,3 of 3,7 of 17,3 of 5,1 of 1
11,Submission,1,3:19,W,Charlie Valencia,1,9 of 28,32%,16 of 35,1 of 1,100%,1,0,0:13,8 of 25,0 of 1,1 of 2,5 of 21,3 of 6,1 of 1,L,Ian McCall,0,6 of 32,18%,6 of 32,0 of 4,0%,0,0,0:06,2 of 25,0 of 0,4 of 7,5 of 29,1 of 3,0 of 0
12,Submission,2,7:50,L,Charlie Valencia,0,13 of 33,39%,22 of 42,0 of 1,0%,0,2,1:24,6 of 25,3 of 3,4 of 5,5 of 17,5 of 11,3 of 5,W,Brian Bowles,1,14 of 47,29%,36 of 71,2 of 3,66%,1,1,4:23,10 of 42,2 of 3,2 of 2,7 of 26,4 of 14,3 of 7
13,KO/TKO,1,3:12,W,Charlie Valencia,1,11 of 24,45%,13 of 26,0 of 0,---,0,0,0:32,7 of 20,4 of 4,0 of 0,6 of 14,4 of 9,1 of 1,L,Antonio Banuelos,1,4 of 22,18%,7 of 25,1 of 1,100%,1,0,0:44,3 of 19,0 of 1,1 of 2,2 of 8,2 of 14,0 of 0
14,Submission,1,0:47,L,Victor Valenzuela,0,1 of 1,100%,2 of 2,0 of 0,---,0,0,--,0 of 0,1 of 1,0 of 0,1 of 1,0 of 0,0 of 0,W,Edson Berto,0,2 of 2,100%,2 of 2,1 of 1,100%,1,0,--,0 of 0,1 of 1,1 of 1,2 of 2,0 of 0,0 of 0
15,Overturned,2,6:59,NC,Timur Valiev,1,66 of 93,70%,66 of 93,0 of 0,---,0,0,0:01,28 of 50,25 of 29,13 of 14,60 of 86,6 of 7,0 of 0,NC,Trevin Jones,1,26 of 50,52%,31 of 55,1 of 2,50%,0,0,0:47,21 of 44,3 of 3,2 of 3,11 of 32,1 of 1,14 of 17
16,KO/TKO,1,1:44,L,Victor Valimaki,0,0 of 10,0%,0 of 10,0 of 4,0%,0,0,0:05,0 of 10,0 of 0,0 of 0,0 of 10,0 of 0,0 of 0,W,Alessio Sakara,0,6 of 23,26%,6 of 23,0 of 0,---,0,0,0:00,6 of 23,0 of 0,0 of 0,5 of 20,1 of 3,0 of 0
17,Decision - Split,3,15:00,L,Victor Valimaki,0,66 of 209,31%,83 of 226,1 of 3,33%,0,0,0:59,46 of 181,8 of 13,12 of 15,53 of 183,8 of 17,5 of 9,W,David Heath,0,44 of 132,33%,48 of 136,0 of 0,---,0,0,0:05,24 of 103,9 of 15,11 of 14,36 of 118,7 of 13,1 of 1
18,Decision - Unanimous,3,15:00,L,Isaac Vallie-Flagg,0,80 of 121,66%,120 of 165,0 of 5,0%,0,0,5:36,51 of 87,19 of 21,10 of 13,22 of 44,57 of 76,1 of 1,W,Matt Wiman,0,68 of 101,67%,104 of 140,0 of 3,0%,0,0,5:05,49 of 77,14 of 16,5 of 8,21 of 44,45 of 55,2 of 2
19,Decision - Unanimous,3,15:00,L,Isaac Vallie-Flagg,0,107 of 217,49%,211 of 322,1 of 2,50%,0,0,1:11,61 of 161,31 of 39,15 of 17,96 of 204,8 of 10,3 of 3,W,Takanori Gomi,0,130 of 240,54%,153 of 263,0 of 0,---,0,1,3:52,88 of 185,34 of 45,8 of 10,119 of 229,11 of 11,0 of 0
20,Decision - Unanimous,3,15:00,L,Isaac Vallie-Flagg,0,21 of 59,35%,37 of 75,0 of 1,0%,0,0,0:00,13 of 48,2 of 4,6 of 7,14 of 50,6 of 8,1 of 1,W,Elias Silverio,1,81 of 133,60%,136 of 199,4 of 4,100%,0,0,11:19,52 of 100,21 of 24,8 of 9,39 of 79,21 of 24,21 of 30
21,Decision - Split,3,15:00,W,Isaac Vallie-Flagg,0,76 of 222,34%,129 of 284,0 of 0,---,0,0,2:14,47 of 180,18 of 27,11 of 15,52 of 179,24 of 43,0 of 0,L,Yves Edwards,0,58 of 115,50%,64 of 125,1 of 3,33%,0,0,2:51,32 of 82,14 of 20,12 of 13,46 of 98,12 of 17,0 of 0
22,Decision - Split,3,15:00,W,Isaac Vallie-Flagg,0,133 of 252,52%,163 of 287,0 of 0,---,0,0,1:52,84 of 191,22 of 30,27 of 31,98 of 211,33 of 39,2 of 2,L,Gesias Cavalcante,0,83 of 179,46%,93 of 191,2 of 7,28%,0,0,2:40,50 of 136,16 of 21,17 of 22,72 of 164,10 of 13,1 of 2
23,Submission,1,2:21,L,Mike van Arsdale,0,1 of 4,25%,3 of 6,0 of 1,0%,0,0,0:14,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0,W,Renato Sobral,0,9 of 12,75%,11 of 14,0 of 1,0%,1,1,1:36,1 of 3,1 of 2,7 of 7,2 of 3,6 of 7,1 of 2
24,Submission,3,10:52,L,Mike van Arsdale,0,8 of 40,20%,9 of 41,1 of 9,11%,0,0,1:09,7 of 39,0 of 0,1 of 1,5 of 32,3 of 8,0 of 0,W,Randy Couture,0,27 of 46,58%,40 of 60,4 of 6,66%,3,0,7:07,10 of 29,16 of 16,1 of 1,3 of 15,5 of 6,19 of 25
25,Decision - Unanimous,3,15:00,W,Mike van Arsdale,0,34 of 60,56%,85 of 117,1 of 4,25%,0,1,7:26,14 of 39,20 of 21,0 of 0,2 of 21,1 of 2,31 of 37,L,John Marsh,1,18 of 35,51%,40 of 58,1 of 1,100%,1,0,2:41,8 of 23,6 of 8,4 of 4,5 of 15,9 of 13,4 of 7
26,Submission,1,11:0,W,Mike van Arsdale,0,27 of 72,37%,48 of 94,1 of 1,100%,1,0,--,15 of 55,8 of 10,4 of 7,9 of 35,1 of 4,17 of 33,L,Joe Pardo,0,4 of 11,36%,10 of 17,0 of 5,0%,1,0,--,2 of 7,2 of 4,0 of 0,3 of 10,1 of 1,0 of 0
27,KO/TKO,3,12:11,L,Matt Van Buren,0,100 of 212,47%,115 of 227,0 of 0,---,0,0,0:26,54 of 155,41 of 51,5 of 6,72 of 175,28 of 37,0 of 0,W,Sean O'Connell,1,66 of 141,46%,109 of 187,0 of 2,0%,0,0,3:29,44 of 113,19 of 22,3 of 6,40 of 110,25 of 29,1 of 2
28,KO/TKO,1,1:01,L,Matt Van Buren,0,2 of 10,20%,2 of 10,0 of 0,---,0,0,0:00,1 of 8,1 of 1,0 of 1,2 of 9,0 of 1,0 of 0,W,Corey Anderson,0,24 of 37,64%,28 of 45,2 of 2,100%,0,0,0:19,22 of 33,2 of 3,0 of 1,9 of 14,7 of 13,8 of 10
29,Decision - Unanimous,3,15:00,L,Brianna Van Buren,0,34 of 68,50%,37 of 71,2 of 7,28%,0,0,4:34,9 of 40,21 of 22,4 of 6,18 of 51,16 of 17,0 of 0,W,Tecia Torres,0,74 of 160,46%,111 of 199,0 of 3,0%,0,0,2:09,42 of 127,21 of 22,11 of 11,55 of 136,17 of 21,2 of 3
30,Decision - Unanimous,3,15:00,W,Brianna Van Buren,0,72 of 187,38%,88 of 204,3 of 4,75%,0,0,4:41,48 of 151,15 of 23,9 of 13,51 of 151,17 of 31,4 of 5,L,Livinha Souza,0,23 of 66,34%,30 of 73,2 of 3,66%,0,0,0:43,8 of 43,10 of 17,5 of 6,15 of 56,7 of 9,1 of 1
31,Submission,1,3:49,L,Ron van Clief,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,--,0 of 2,0 of 0,0 of 0,0 of 0,0 of 0,0 of 2,W,Royce Gracie,0,7 of 11,63%,27 of 31,1 of 1,100%,1,0,--,5 of 8,2 of 3,0 of 0,0 of 1,0 of 0,7 of 10
32,Decision - Unanimous,3,15:00,L,Lando Vannata,0,54 of 127,42%,64 of 139,1 of 2,50%,0,0,0:27,31 of 99,16 of 21,7 of 7,45 of 115,9 of 12,0 of 0,W,Bobby Green,1,115 of 195,58%,136 of 219,3 of 3,100%,0,0,3:05,67 of 135,20 of 30,28 of 30,89 of 160,11 of 12,15 of 23
33,Decision - Unanimous,3,15:00,W,Lando Vannata,0,99 of 188,52%,100 of 189,0 of 3,0%,0,0,0:04,36 of 107,29 of 38,34 of 43,98 of 185,1 of 3,0 of 0,L,Yancy Medeiros,0,68 of 193,35%,68 of 193,0 of 1,0%,0,0,0:00,42 of 163,14 of 17,12 of 13,66 of 191,2 of 2,0 of 0
34,Decision - Unanimous,3,15:00,L,Lando Vannata,0,25 of 70,35%,51 of 108,0 of 1,0%,0,0,0:06,4 of 36,8 of 12,13 of 22,24 of 66,1 of 4,0 of 0,W,Marc Diakiese,0,40 of 99,40%,45 of 111,4 of 7,57%,0,0,5:08,16 of 52,10 of 25,14 of 22,31 of 84,2 of 3,7 of 12
35,Submission,1,4:55,W,Lando Vannata,0,20 of 40,50%,39 of 64,1 of 1,100%,1,0,3:35,18 of 37,0 of 1,2 of 2,2 of 4,0 of 0,18 of 36,L,Marcos Mariano,0,3 of 9,33%,4 of 11,0 of 0,---,0,0,0:00,2 of 7,0 of 0,1 of 2,1 of 7,0 of 0,2 of 2
36,Decision - Majority,3,15:00,D,Lando Vannata,2,67 of 164,40%,80 of 177,1 of 5,20%,1,0,0:20,38 of 124,16 of 24,13 of 16,62 of 154,3 of 7,2 of 3,D,Matt Frevola,0,66 of 176,37%,66 of 177,2 of 6,33%,1,1,0:42,43 of 134,10 of 26,13 of 16,59 of 165,7 of 11,0 of 0
37,Decision - Unanimous,3,15:00,L,Lando Vannata,0,50 of 133,37%,66 of 150,1 of 4,25%,0,0,1:02,18 of 80,15 of 30,17 of 23,37 of 114,13 of 19,0 of 0,W,Drakkar Klose,0,55 of 98,56%,73 of 118,1 of 4,25%,0,0,3:18,29 of 68,9 of 10,17 of 20,36 of 77,19 of 21,0 of 0
38,Decision - Split,3,15:00,D,Lando Vannata,1,104 of 232,44%,111 of 239,4 of 5,80%,1,0,1:09,67 of 180,19 of 32,18 of 20,89 of 206,6 of 9,9 of 17,D,Bobby Green,0,93 of 232,40%,104 of 246,1 of 3,33%,0,0,2:10,66 of 195,15 of 22,12 of 15,74 of 210,19 of 22,0 of 0
39,Decision - Unanimous,3,15:00,L,Lando Vannata,0,76 of 141,53%,79 of 144,1 of 1,100%,0,0,0:07,36 of 89,15 of 24,25 of 28,67 of 127,9 of 14,0 of 0,W,David Teymur,0,90 of 192,46%,95 of 197,2 of 7,28%,0,0,0:50,46 of 131,21 of 34,23 of 27,73 of 165,17 of 27,0 of 0
40,KO/TKO,1,1:40,W,Lando Vannata,1,10 of 32,31%,10 of 32,0 of 0,---,0,0,0:01,3 of 14,5 of 11,2 of 7,10 of 32,0 of 0,0 of 0,L,John Makdessi,0,11 of 13,84%,11 of 13,0 of 0,---,0,0,0:00,2 of 3,5 of 6,4 of 4,11 of 13,0 of 0,0 of 0
41,Submission,2,7:22,L,Lando Vannata,1,40 of 110,36%,42 of 112,0 of 2,0%,0,0,1:10,26 of 82,9 of 18,5 of 10,34 of 96,2 of 6,4 of 8,W,Tony Ferguson,0,66 of 119,55%,69 of 122,0 of 0,---,3,0,0:00,42 of 92,17 of 20,7 of 7,66 of 119,0 of 0,0 of 0
42,Submission,1,2:21,L,Paige VanZant,0,3 of 5,60%,4 of 6,0 of 0,---,0,0,0:32,1 of 1,0 of 1,2 of 3,3 of 4,0 of 1,0 of 0,W,Amanda Ribas,0,6 of 7,85%,13 of 15,1 of 1,100%,1,0,1:08,1 of 1,4 of 5,1 of 1,3 of 4,3 of 3,0 of 0
43,Submission,2,6:50,W,Paige VanZant,0,17 of 27,62%,38 of 56,0 of 1,0%,2,0,4:32,13 of 23,1 of 1,3 of 3,5 of 13,0 of 0,12 of 14,L,Rachael Ostovich,0,10 of 14,71%,13 of 18,4 of 4,100%,0,0,0:51,7 of 11,2 of 2,1 of 1,8 of 11,0 of 0,2 of 3
44,Decision - Unanimous,3,15:00,L,Paige VanZant,0,54 of 118,45%,96 of 162,0 of 2,0%,0,1,2:33,29 of 75,18 of 32,7 of 11,40 of 100,2 of 3,12 of 15,W,Jessica-Rose Clark,0,55 of 98,56%,78 of 122,2 of 3,66%,1,1,5:37,36 of 71,12 of 19,7 of 8,32 of 67,7 of 11,16 of 20
45,Submission,1,3:21,L,Paige VanZant,0,5 of 12,41%,9 of 16,0 of 1,0%,0,0,0:00,1 of 6,2 of 3,2 of 3,4 of 11,1 of 1,0 of 0,W,Michelle Waterson,0,12 of 17,70%,13 of 18,1 of 1,100%,2,0,1:47,6 of 9,3 of 4,3 of 4,10 of 15,2 of 2,0 of 0
46,KO/TKO,2,5:17,W,Paige VanZant,1,25 of 63,39%,27 of 65,0 of 0,---,0,0,0:15,14 of 38,4 of 12,7 of 13,15 of 45,3 of 7,7 of 11,L,Bec Rawlings,0,21 of 51,41%,30 of 60,0 of 0,---,0,0,0:00,15 of 41,6 of 10,0 of 0,9 of 34,12 of 17,0 of 0
47,Submission,5,22:25,L,Paige VanZant,0,10 of 50,20%,53 of 97,0 of 2,0%,0,0,0:26,2 of 30,4 of 15,4 of 5,8 of 46,2 of 4,0 of 0,W,Rose Namajunas,0,57 of 100,57%,104 of 158,8 of 10,80%,4,0,16:41,43 of 82,12 of 16,2 of 2,27 of 53,9 of 13,21 of 34
48,Submission,3,11:01,W,Paige VanZant,0,73 of 130,56%,165 of 248,3 of 7,42%,1,0,7:14,37 of 78,32 of 43,4 of 9,19 of 52,47 of 71,7 of 7,L,Alex Chambers,0,30 of 47,63%,66 of 88,0 of 4,0%,1,0,0:28,23 of 36,3 of 7,4 of 4,16 of 26,14 of 21,0 of 0
49,Decision - Unanimous,3,15:00,W,Paige VanZant,0,67 of 92,72%,199 of 241,2 of 5,40%,0,2,10:33,45 of 67,14 of 17,8 of 8,8 of 15,22 of 27,37 of 50,L,Felice Herrig,0,28 of 47,59%,44 of 67,0 of 4,0%,1,1,2:43,12 of 24,14 of 20,2 of 3,8 of 20,18 of 24,2 of 3
50,KO/TKO,3,12:54,W,Paige VanZant,0,61 of 108,56%,167 of 241,3 of 6,50%,3,1,7:38,55 of 96,4 of 10,2 of 2,7 of 17,27 of 49,27 of 42,L,Kailin Curran,0,28 of 49,57%,62 of 89,5 of 5,100%,0,0,3:42,14 of 35,14 of 14,0 of 0,6 of 13,14 of 27,8 of 9
51,KO/TKO,1,9:08,L,Paul Varelans,0,21 of 28,75%,101 of 129,0 of 0,---,0,0,--,19 of 26,2 of 2,0 of 0,0 of 0,9 of 12,12 of 16,W,Kimo Leopoldo,0,9 of 11,81%,25 of 33,0 of 3,0%,0,1,--,9 of 10,0 of 0,0 of 1,0 of 0,0 of 1,9 of 10
52,Decision - Unanimous,1,10:0,W,Paul Varelans,0,9 of 38,23%,20 of 51,0 of 0,---,0,0,--,5 of 32,0 of 1,4 of 5,6 of 28,3 of 10,0 of 0,L,Joe Moreira,0,12 of 28,42%,12 of 28,0 of 3,0%,0,0,--,5 of 14,2 of 2,5 of 12,9 of 17,3 of 11,0 of 0
53,Submission,1,1:01,L,Paul Varelans,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,--,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,W,Dan Severn,0,0 of 0,---,0 of 0,1 of 1,100%,2,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
54,KO/TKO,1,13:1,L,Paul Varelans,0,10 of 30,33%,36 of 63,0 of 0,---,1,0,--,3 of 19,2 of 2,5 of 9,7 of 27,3 of 3,0 of 0,W,Marco Ruas,1,33 of 59,55%,54 of 84,0 of 0,---,0,0,--,9 of 25,0 of 0,24 of 34,27 of 49,2 of 3,4 of 7
55,Submission,1,1:01,W,Paul Varelans,0,2 of 3,66%,4 of 6,1 of 1,100%,2,0,--,2 of 3,0 of 0,0 of 0,0 of 1,0 of 0,2 of 2,L,Mark Hall,0,2 of 3,66%,4 of 5,0 of 0,---,0,0,--,1 of 1,0 of 1,1 of 1,2 of 2,0 of 1,0 of 0
56,KO/TKO,1,1:05,W,Paul Varelans,0,4 of 4,100%,35 of 38,1 of 1,100%,0,0,--,4 of 4,0 of 0,0 of 0,0 of 0,0 of 0,4 of 4,L,Gerry Harris,0,0 of 2,0%,0 of 2,0 of 0,---,0,0,--,0 of 1,0 of 0,0 of 1,0 of 1,0 of 1,0 of 0
57,KO/TKO,1,1:53,L,Paul Varelans,0,1 of 2,50%,12 of 14,0 of 0,---,0,0,--,0 of 1,1 of 1,0 of 0,0 of 1,1 of 1,0 of 0,W,David Abbott,0,14 of 21,66%,18 of 25,1 of 1,100%,0,0,--,13 of 20,1 of 1,0 of 0,1 of 1,0 of 0,13 of 20
58,KO/TKO,1,1:02,W,Paul Varelans,1,8 of 22,36%,12 of 27,0 of 0,---,0,0,--,7 of 19,1 of 2,0 of 1,3 of 12,5 of 10,0 of 0,L,Cal Worsham,0,9 of 33,27%,11 of 35,0 of 1,0%,0,0,--,9 of 30,0 of 3,0 of 0,5 of 13,4 of 20,0 of 0
59,DQ,1,4:02,L,Kazula Vargas,0,15 of 29,51%,50 of 64,1 of 2,50%,0,0,3:08,6 of 14,5 of 10,4 of 5,9 of 21,3 of 5,3 of 3,W,Brok Weaver,0,5 of 9,55%,6 of 10,0 of 0,---,1,0,0:00,3 of 6,0 of 0,2 of 3,4 of 7,0 of 1,1 of 1
60,Decision - Unanimous,3,15:00,L,Kazula Vargas,0,20 of 42,47%,59 of 92,0 of 1,0%,0,1,0:18,16 of 37,2 of 3,2 of 2,13 of 34,0 of 0,7 of 8,W,Alex Da Silva,0,17 of 39,43%,88 of 130,3 of 4,75%,0,0,12:01,14 of 35,1 of 2,2 of 2,7 of 28,1 of 1,9 of 10
61,Submission,1,1:52,L,Jamie Varner,0,4 of 10,40%,4 of 10,0 of 2,0%,0,0,0:00,2 of 7,2 of 3,0 of 0,2 of 8,2 of 2,0 of 0,W,Drew Dober,0,5 of 12,41%,7 of 14,0 of 0,---,1,0,0:40,3 of 9,2 of 3,0 of 0,3 of 10,1 of 1,1 of 1
62,KO/TKO,1,5:00,L,Jamie Varner,0,7 of 30,23%,9 of 33,1 of 1,100%,0,0,0:35,6 of 25,1 of 5,0 of 0,3 of 19,2 of 7,2 of 4,W,James Krause,0,22 of 51,43%,32 of 66,0 of 0,---,0,1,2:18,12 of 36,5 of 6,5 of 9,18 of 40,1 of 5,3 of 6
63,KO/TKO,2,7:32,L,Jamie Varner,0,36 of 96,37%,51 of 122,0 of 0,---,1,0,2:30,34 of 92,2 of 4,0 of 0,15 of 56,19 of 36,2 of 4,W,Abel Trujillo,1,18 of 79,22%,27 of 88,0 of 3,0%,0,0,0:09,17 of 75,1 of 4,0 of 0,12 of 62,6 of 17,0 of 0
64,Decision - Split,3,15:00,L,Jamie Varner,0,37 of 76,48%,63 of 104,1 of 3,33%,1,0,1:56,28 of 62,7 of 11,2 of 3,21 of 52,1 of 1,15 of 23,W,Gleison Tibau,0,26 of 55,47%,55 of 84,2 of 4,50%,0,0,5:40,23 of 48,2 of 6,1 of 1,9 of 34,2 of 3,15 of 18
65,Decision - Split,3,15:00,W,Jamie Varner,0,32 of 97,32%,66 of 148,7 of 10,70%,1,0,3:55,23 of 83,7 of 12,2 of 2,27 of 86,5 of 11,0 of 0,L,Melvin Guillard,0,57 of 112,50%,62 of 117,0 of 1,0%,1,0,0:59,31 of 85,10 of 11,16 of 16,49 of 101,3 of 3,5 of 8
66,Submission,3,12:44,L,Jamie Varner,1,82 of 177,46%,84 of 181,2 of 4,50%,1,2,1:41,53 of 141,26 of 31,3 of 5,78 of 172,2 of 3,2 of 2,W,Joe Lauzon,0,44 of 118,37%,55 of 130,2 of 5,40%,1,2,2:11,42 of 115,1 of 2,1 of 1,35 of 108,1 of 2,8 of 8
67,KO/TKO,1,3:23,W,Jamie Varner,1,20 of 35,57%,33 of 57,2 of 2,100%,0,0,1:11,17 of 32,3 of 3,0 of 0,11 of 18,0 of 0,9 of 17,L,Edson Barboza,0,11 of 17,64%,11 of 17,0 of 0,---,0,0,0:00,1 of 6,0 of 1,10 of 10,11 of 17,0 of 0,0 of 0
68,Submission,1,3:55,L,Jamie Varner,1,5 of 33,15%,5 of 33,0 of 0,---,0,0,0:04,2 of 25,1 of 6,2 of 2,5 of 33,0 of 0,0 of 0,W,Shane Roller,0,3 of 24,12%,6 of 27,1 of 2,50%,1,0,1:16,3 of 24,0 of 0,0 of 0,3 of 24,0 of 0,0 of 0
69,Decision - Unanimous,3,15:00,L,Jamie Varner,0,40 of 89,44%,48 of 104,0 of 3,0%,0,0,0:04,28 of 72,11 of 16,1 of 1,35 of 78,5 of 10,0 of 1,W,Donald Cerrone,1,67 of 110,60%,86 of 132,3 of 14,21%,0,0,2:25,34 of 69,18 of 22,15 of 19,58 of 95,8 of 14,1 of 1
70,Decision - Split,3,15:00,D,Jamie Varner,0,40 of 151,26%,47 of 159,0 of 1,0%,0,0,0:00,34 of 140,2 of 4,4 of 7,38 of 142,0 of 4,2 of 5,D,Kamal Shalorus,0,56 of 130,43%,105 of 180,1 of 2,50%,0,0,2:35,17 of 77,14 of 20,25 of 33,51 of 121,1 of 2,4 of 7
71,Submission,3,12:41,L,Jamie Varner,0,23 of 62,37%,45 of 84,1 of 3,33%,1,0,4:33,8 of 32,7 of 14,8 of 16,8 of 35,5 of 9,10 of 18,W,Benson Henderson,0,19 of 40,47%,37 of 59,0 of 2,0%,1,0,0:46,3 of 17,13 of 18,3 of 5,14 of 30,5 of 10,0 of 0
72,Decision - Split,5,21:48,W,Jamie Varner,0,38 of 161,23%,75 of 210,9 of 10,90%,1,0,8:13,30 of 150,5 of 8,3 of 3,17 of 97,0 of 2,21 of 62,L,Donald Cerrone,0,44 of 129,34%,85 of 171,1 of 1,100%,2,0,0:37,23 of 97,12 of 20,9 of 12,41 of 122,1 of 4,2 of 3
73,KO/TKO,1,2:08,W,Jamie Varner,2,27 of 51,52%,38 of 62,0 of 0,---,0,0,0:23,21 of 44,5 of 6,1 of 1,14 of 30,10 of 17,3 of 4,L,Marcus Hicks,0,1 of 7,14%,2 of 8,2 of 4,50%,1,0,0:46,0 of 6,1 of 1,0 of 0,1 of 5,0 of 2,0 of 0
74,KO/TKO,3,12:54,W,Jamie Varner,2,43 of 161,26%,50 of 168,3 of 14,21%,0,0,2:42,35 of 148,7 of 11,1 of 2,24 of 134,15 of 21,4 of 6,L,Rob McCullough,0,20 of 78,25%,29 of 87,0 of 0,---,0,0,0:20,9 of 64,9 of 12,2 of 2,16 of 71,4 of 6,0 of 1
75,KO/TKO,1,4:08,W,Jamie Varner,0,18 of 28,64%,33 of 47,2 of 2,100%,1,0,2:29,16 of 26,2 of 2,0 of 0,2 of 5,1 of 2,15 of 21,L,Sherron Leggett,0,1 of 4,25%,4 of 8,1 of 2,50%,0,0,0:35,1 of 4,0 of 0,0 of 0,1 of 4,0 of 0,0 of 0
76,Submission,1,1:34,W,Jamie Varner,0,7 of 13,53%,10 of 16,1 of 1,100%,2,0,1:20,6 of 12,0 of 0,1 of 1,1 of 1,0 of 0,6 of 12,L,Jason Gilliam,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 1,0 of 1,0 of 0
77,Submission,3,13:31,L,Jamie Varner,0,18 of 106,16%,41 of 129,9 of 15,60%,0,0,7:10,14 of 101,1 of 1,3 of 4,1 of 37,1 of 3,16 of 66,W,Hermes Franca,0,22 of 46,47%,97 of 125,1 of 2,50%,3,2,1:09,13 of 37,4 of 4,5 of 5,14 of 28,6 of 10,2 of 8
