,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
294,Decision - Unanimous,3,15:00,L,Hacran Dias,0,40 of 86,46%,56 of 103,1 of 3,33%,1,0,3:40,36 of 81,1 of 2,3 of 3,25 of 66,11 of 16,4 of 4,W,Nik Lentz,1,42 of 95,44%,61 of 114,4 of 17,23%,0,0,7:28,34 of 84,4 of 6,4 of 5,17 of 61,6 of 10,19 of 24
295,Decision - Unanimous,3,15:00,W,Hacran Dias,0,19 of 44,43%,108 of 144,5 of 10,50%,0,0,9:01,8 of 28,2 of 5,9 of 11,8 of 27,0 of 0,11 of 17,L,Iuri Alcantara,0,19 of 50,38%,36 of 71,0 of 1,0%,1,0,1:07,10 of 39,6 of 8,3 of 3,11 of 40,4 of 4,4 of 6
296,Overturned,5,25:00,NC,Nick Diaz,0,77 of 223,34%,80 of 226,0 of 1,0%,0,0,0:02,39 of 140,11 of 31,27 of 52,72 of 207,5 of 16,0 of 0,NC,Anderson Silva,0,108 of 217,49%,108 of 217,0 of 0,---,0,0,0:02,57 of 155,14 of 19,37 of 43,103 of 209,5 of 8,0 of 0
297,Decision - Unanimous,5,25:00,L,Nick Diaz,0,41 of 136,30%,80 of 176,0 of 0,---,1,0,0:36,19 of 99,19 of 29,3 of 8,24 of 113,17 of 23,0 of 0,W,Georges St-Pierre,0,105 of 167,62%,210 of 285,9 of 16,56%,0,0,13:44,69 of 123,22 of 27,14 of 17,62 of 106,11 of 12,32 of 49
298,Decision - Unanimous,5,25:00,L,Nick Diaz,0,105 of 246,42%,117 of 258,1 of 3,33%,0,0,1:44,57 of 177,42 of 59,6 of 10,103 of 242,1 of 3,1 of 1,W,Carlos Condit,0,151 of 320,47%,159 of 329,0 of 0,---,0,0,0:04,52 of 192,31 of 41,68 of 87,150 of 318,1 of 2,0 of 0
299,Decision - Unanimous,3,15:00,W,Nick Diaz,0,178 of 350,50%,257 of 436,0 of 0,---,0,0,3:23,136 of 296,39 of 51,3 of 3,150 of 309,28 of 41,0 of 0,L,BJ Penn,0,88 of 164,53%,107 of 184,1 of 4,25%,0,0,1:27,76 of 149,12 of 15,0 of 0,71 of 140,15 of 20,2 of 4
300,KO/TKO,1,4:57,W,Nick Diaz,1,44 of 81,54%,65 of 103,0 of 2,0%,0,0,0:35,29 of 65,13 of 14,2 of 2,21 of 44,19 of 29,4 of 8,L,Paul Daley,1,20 of 62,32%,26 of 69,0 of 1,0%,0,0,1:32,18 of 57,2 of 4,0 of 1,8 of 25,7 of 19,5 of 18
301,Submission,2,9:50,W,Nick Diaz,0,104 of 181,57%,117 of 195,0 of 0,---,1,0,0:32,91 of 165,12 of 13,1 of 3,102 of 178,2 of 3,0 of 0,L,Evangelista Santos,0,72 of 144,50%,76 of 149,1 of 1,100%,0,0,0:19,25 of 86,20 of 22,27 of 36,65 of 134,7 of 10,0 of 0
302,Decision - Unanimous,5,25:00,W,Nick Diaz,0,130 of 421,30%,150 of 441,1 of 6,16%,0,0,1:31,95 of 369,22 of 38,13 of 14,126 of 410,4 of 11,0 of 0,L,KJ Noons,0,110 of 389,28%,139 of 426,0 of 0,---,0,0,0:06,68 of 289,35 of 90,7 of 10,106 of 384,4 of 5,0 of 0
303,KO/TKO,1,4:38,W,Nick Diaz,1,94 of 144,65%,103 of 153,0 of 1,0%,0,0,1:45,52 of 99,9 of 9,33 of 36,59 of 106,35 of 38,0 of 0,L,Marius Zaromskis,1,26 of 74,35%,31 of 80,0 of 0,---,0,0,0:46,20 of 65,4 of 7,2 of 2,15 of 59,4 of 6,7 of 9
304,Submission,3,11:41,W,Nick Diaz,1,150 of 340,44%,192 of 383,1 of 1,100%,1,0,1:28,121 of 307,23 of 27,6 of 6,135 of 318,15 of 22,0 of 0,L,Scott Smith,0,22 of 106,20%,22 of 107,1 of 4,25%,0,0,2:36,17 of 97,2 of 4,3 of 5,19 of 94,3 of 12,0 of 0
305,KO/TKO,2,8:57,W,Nick Diaz,1,65 of 199,32%,109 of 257,3 of 3,100%,0,0,2:28,60 of 188,2 of 3,3 of 8,51 of 178,0 of 0,14 of 21,L,Frank Shamrock,0,22 of 79,27%,36 of 93,0 of 0,---,0,2,0:04,10 of 55,6 of 16,6 of 8,21 of 74,1 of 2,0 of 3
306,KO/TKO,2,7:27,W,Nick Diaz,0,24 of 51,47%,117 of 158,0 of 1,0%,1,1,3:17,24 of 51,0 of 0,0 of 0,1 of 2,0 of 0,23 of 49,L,Gleison Tibau,0,0 of 9,0%,7 of 16,0 of 3,0%,1,0,3:42,0 of 9,0 of 0,0 of 0,0 of 1,0 of 0,0 of 8
307,Submission,3,11:42,W,Nick Diaz,0,75 of 199,37%,186 of 328,3 of 5,60%,1,0,2:01,49 of 164,23 of 31,3 of 4,35 of 133,39 of 61,1 of 5,L,Josh Neer,0,25 of 62,40%,33 of 71,0 of 2,0%,0,0,1:10,15 of 52,6 of 6,4 of 4,12 of 36,13 of 26,0 of 0
308,Decision - Unanimous,3,15:00,L,Nick Diaz,0,57 of 136,41%,131 of 210,1 of 1,100%,3,1,1:23,47 of 125,9 of 10,1 of 1,45 of 116,11 of 18,1 of 2,W,Sean Sherk,0,39 of 155,25%,80 of 198,2 of 19,10%,0,1,3:47,30 of 146,5 of 5,4 of 4,17 of 90,22 of 65,0 of 0
309,Decision - Unanimous,3,15:00,L,Nick Diaz,1,38 of 106,35%,126 of 200,0 of 7,0%,1,0,3:22,23 of 82,10 of 17,5 of 7,15 of 68,21 of 34,2 of 4,W,Joe Riggs,0,51 of 116,43%,69 of 135,3 of 8,37%,0,0,2:05,42 of 105,9 of 11,0 of 0,28 of 70,21 of 40,2 of 6
310,Decision - Unanimous,3,15:00,L,Nick Diaz,0,13 of 34,38%,118 of 144,2 of 5,40%,1,1,2:18,13 of 34,0 of 0,0 of 0,6 of 21,5 of 8,2 of 5,W,Diego Sanchez,0,41 of 95,43%,65 of 123,5 of 11,45%,1,0,10:25,29 of 82,12 of 13,0 of 0,3 of 9,3 of 5,35 of 81
311,KO/TKO,1,1:24,W,Nick Diaz,1,25 of 44,56%,26 of 45,0 of 0,---,0,0,0:03,20 of 39,5 of 5,0 of 0,17 of 34,4 of 5,4 of 5,L,Koji Oishi,0,2 of 22,9%,2 of 22,0 of 0,---,0,0,0:00,2 of 22,0 of 0,0 of 0,2 of 22,0 of 0,0 of 0
312,KO/TKO,1,4:40,W,Nick Diaz,0,13 of 28,46%,136 of 153,0 of 1,0%,1,0,2:26,10 of 24,2 of 3,1 of 1,2 of 4,3 of 4,8 of 20,L,Drew Fickett,0,3 of 8,37%,4 of 13,0 of 0,---,2,0,1:41,2 of 6,0 of 1,1 of 1,1 of 4,0 of 2,2 of 2
313,Decision - Split,3,15:00,L,Nick Diaz,0,37 of 102,36%,121 of 189,1 of 2,50%,2,1,1:18,26 of 83,10 of 18,1 of 1,25 of 82,11 of 17,1 of 3,W,Karo Parisyan,0,27 of 79,34%,48 of 104,9 of 15,60%,0,0,6:54,23 of 75,2 of 2,2 of 2,12 of 38,7 of 16,8 of 25
314,KO/TKO,2,6:31,W,Nick Diaz,1,22 of 75,29%,29 of 83,0 of 1,0%,0,0,0:49,14 of 63,3 of 4,5 of 8,18 of 69,4 of 6,0 of 0,L,Robbie Lawler,0,16 of 64,25%,18 of 66,0 of 0,---,0,0,0:00,13 of 60,3 of 4,0 of 0,14 of 58,2 of 6,0 of 0
315,Submission,3,12:04,W,Nick Diaz,0,17 of 24,70%,92 of 107,6 of 13,46%,2,0,6:43,14 of 20,3 of 4,0 of 0,1 of 3,0 of 0,16 of 21,L,Jeremy Jackson,0,9 of 37,24%,71 of 103,0 of 0,---,0,1,3:28,9 of 37,0 of 0,0 of 0,0 of 7,1 of 5,8 of 25
316,Submission,1,1:55,W,Nick Diaz,1,6 of 12,50%,20 of 27,1 of 1,100%,1,0,--,2 of 8,3 of 3,1 of 1,3 of 8,3 of 3,0 of 1,L,Joe Hurley,0,0 of 1,0%,21 of 24,0 of 1,0%,0,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
317,TKO - Doctor's Stoppage,3,15:00,L,Nate Diaz,0,43 of 104,41%,125 of 194,0 of 2,0%,0,0,0:44,23 of 74,12 of 21,8 of 9,33 of 91,10 of 13,0 of 0,W,Jorge Masvidal,2,112 of 179,62%,114 of 184,1 of 1,100%,0,0,6:56,78 of 136,27 of 35,7 of 8,52 of 92,20 of 25,40 of 62
318,Decision - Unanimous,3,15:00,W,Nate Diaz,1,114 of 201,56%,205 of 306,1 of 1,100%,0,1,5:58,94 of 172,16 of 23,4 of 6,51 of 109,43 of 63,20 of 29,L,Anthony Pettis,0,69 of 133,51%,86 of 153,0 of 0,---,1,2,1:49,54 of 111,10 of 12,5 of 10,46 of 102,20 of 27,3 of 4
319,Decision - Majority,5,25:00,L,Nate Diaz,0,166 of 343,48%,252 of 435,1 of 7,14%,0,0,5:50,107 of 256,50 of 71,9 of 16,88 of 227,77 of 112,1 of 4,W,Conor McGregor,3,164 of 286,57%,197 of 322,0 of 1,0%,0,0,1:31,98 of 212,26 of 29,40 of 45,137 of 253,27 of 32,0 of 1
320,Submission,2,9:12,W,Nate Diaz,0,77 of 152,50%,89 of 169,1 of 1,100%,2,0,1:10,65 of 131,9 of 13,3 of 8,62 of 133,10 of 12,5 of 7,L,Conor McGregor,0,61 of 140,43%,66 of 145,0 of 1,0%,0,1,0:39,47 of 117,7 of 11,7 of 12,56 of 133,3 of 4,2 of 3
321,Decision - Unanimous,3,15:00,W,Nate Diaz,0,153 of 300,51%,157 of 304,0 of 0,---,0,0,0:00,135 of 273,7 of 13,11 of 14,148 of 295,5 of 5,0 of 0,L,Michael Johnson,0,103 of 301,34%,104 of 303,1 of 1,100%,0,0,0:19,44 of 185,28 of 69,31 of 47,103 of 300,0 of 1,0 of 0
322,Decision - Unanimous,3,15:00,L,Nate Diaz,0,13 of 104,12%,51 of 145,0 of 0,---,0,0,0:00,12 of 98,1 of 5,0 of 1,12 of 103,1 of 1,0 of 0,W,Rafael Dos Anjos,0,77 of 119,64%,129 of 175,2 of 2,100%,0,0,7:48,46 of 81,5 of 9,26 of 29,37 of 66,1 of 2,39 of 51
323,KO/TKO,1,2:38,W,Nate Diaz,0,33 of 55,60%,34 of 56,0 of 1,0%,0,0,0:06,28 of 49,5 of 6,0 of 0,15 of 33,18 of 22,0 of 0,L,Gray Maynard,0,5 of 15,33%,6 of 16,1 of 2,50%,0,0,0:49,3 of 13,1 of 1,1 of 1,3 of 12,1 of 1,1 of 2
324,KO/TKO,2,8:44,L,Nate Diaz,0,21 of 74,28%,40 of 94,1 of 1,100%,1,0,0:54,17 of 65,2 of 7,2 of 2,15 of 64,4 of 7,2 of 3,W,Josh Thomson,1,36 of 71,50%,44 of 79,1 of 1,100%,0,0,1:21,23 of 50,7 of 9,6 of 12,13 of 34,13 of 17,10 of 20
325,Decision - Unanimous,5,25:00,L,Nate Diaz,0,30 of 83,36%,95 of 160,0 of 6,0%,2,0,0:44,8 of 55,12 of 18,10 of 10,5 of 52,25 of 31,0 of 0,W,Benson Henderson,1,124 of 198,62%,183 of 259,8 of 12,66%,0,0,17:00,63 of 126,29 of 33,32 of 39,26 of 51,31 of 37,67 of 110
326,Submission,2,9:09,W,Nate Diaz,0,46 of 98,46%,97 of 154,0 of 1,0%,2,2,2:37,29 of 74,11 of 18,6 of 6,23 of 68,22 of 29,1 of 1,L,Jim Miller,0,25 of 71,35%,27 of 73,1 of 5,20%,0,0,1:15,11 of 51,7 of 10,7 of 10,13 of 49,12 of 22,0 of 0
327,Decision - Unanimous,3,15:00,W,Nate Diaz,0,238 of 362,65%,260 of 391,0 of 2,0%,0,0,1:04,199 of 315,37 of 45,2 of 2,228 of 345,10 of 17,0 of 0,L,Donald Cerrone,0,96 of 182,52%,104 of 193,0 of 0,---,0,0,0:04,56 of 136,23 of 26,17 of 20,84 of 168,12 of 14,0 of 0
328,Submission,1,4:27,W,Nate Diaz,1,36 of 73,49%,42 of 81,0 of 0,---,3,0,0:23,34 of 71,2 of 2,0 of 0,34 of 71,2 of 2,0 of 0,L,Takanori Gomi,0,4 of 23,17%,6 of 25,0 of 1,0%,0,0,0:37,1 of 16,3 of 7,0 of 0,3 of 21,0 of 0,1 of 2
329,Decision - Unanimous,3,15:00,L,Nate Diaz,0,26 of 62,41%,72 of 112,0 of 7,0%,0,0,2:29,10 of 33,6 of 12,10 of 17,8 of 35,18 of 27,0 of 0,W,Rory MacDonald,0,42 of 99,42%,60 of 121,7 of 10,70%,0,0,5:15,22 of 66,6 of 17,14 of 16,22 of 58,6 of 19,14 of 22
330,Decision - Unanimous,3,15:00,L,Nate Diaz,0,36 of 85,42%,81 of 138,1 of 1,100%,1,1,1:57,22 of 67,10 of 12,4 of 6,16 of 60,19 of 24,1 of 1,W,Dong Hyun Kim,0,19 of 46,41%,34 of 66,3 of 7,42%,0,1,8:18,9 of 34,1 of 1,9 of 11,13 of 31,1 of 1,5 of 14
331,Submission,3,14:02,W,Nate Diaz,0,94 of 328,28%,122 of 358,1 of 5,20%,1,1,2:24,76 of 300,9 of 16,9 of 12,85 of 309,7 of 16,2 of 3,L,Marcus Davis,1,52 of 203,25%,61 of 213,1 of 1,100%,0,0,0:12,36 of 181,5 of 10,11 of 12,45 of 190,6 of 9,1 of 4
332,KO/TKO,1,2:47,W,Nate Diaz,1,34 of 60,56%,54 of 84,0 of 0,---,0,0,1:14,27 of 53,2 of 2,5 of 5,14 of 35,2 of 2,18 of 23,L,Rory Markham,0,3 of 22,13%,3 of 22,0 of 0,---,0,0,0:00,1 of 19,1 of 2,1 of 1,1 of 19,2 of 3,0 of 0
333,Decision - Split,3,15:00,L,Nate Diaz,0,70 of 251,27%,77 of 259,0 of 3,0%,0,0,0:00,49 of 214,9 of 22,12 of 15,67 of 243,3 of 8,0 of 0,W,Gray Maynard,0,41 of 142,28%,53 of 154,0 of 0,---,0,0,0:11,29 of 123,11 of 15,1 of 4,34 of 126,7 of 16,0 of 0
334,Submission,2,7:13,W,Nate Diaz,0,21 of 73,28%,27 of 79,2 of 2,100%,2,0,1:23,13 of 62,4 of 6,4 of 5,15 of 65,6 of 8,0 of 0,L,Melvin Guillard,1,11 of 42,26%,12 of 43,3 of 3,100%,0,0,0:43,5 of 36,5 of 5,1 of 1,8 of 33,3 of 5,0 of 4
335,Decision - Unanimous,3,15:00,L,Nate Diaz,0,6 of 29,20%,58 of 86,1 of 2,50%,4,2,2:16,4 of 26,0 of 1,2 of 2,4 of 21,1 of 5,1 of 3,W,Joe Stevenson,0,27 of 47,57%,49 of 71,8 of 14,57%,1,1,10:37,5 of 25,4 of 4,18 of 18,2 of 7,5 of 10,20 of 30
336,Decision - Split,3,15:00,L,Nate Diaz,0,49 of 135,36%,70 of 158,0 of 8,0%,0,0,0:50,39 of 120,7 of 11,3 of 4,36 of 117,12 of 17,1 of 1,W,Clay Guida,0,49 of 99,49%,75 of 127,4 of 11,36%,1,0,8:50,15 of 59,4 of 9,30 of 31,21 of 57,19 of 29,9 of 13
337,Decision - Split,3,15:00,W,Nate Diaz,0,40 of 72,55%,114 of 157,5 of 11,45%,0,0,7:29,21 of 47,13 of 19,6 of 6,4 of 23,21 of 27,15 of 22,L,Josh Neer,0,26 of 50,52%,48 of 74,4 of 8,50%,4,0,5:36,20 of 40,3 of 7,3 of 3,4 of 10,16 of 30,6 of 10
338,Submission,2,8:06,W,Nate Diaz,0,6 of 17,35%,28 of 41,1 of 1,100%,1,0,1:22,0 of 10,2 of 2,4 of 5,0 of 10,5 of 6,1 of 1,L,Kurt Pellegrino,0,20 of 34,58%,35 of 50,3 of 3,100%,0,1,5:41,19 of 33,1 of 1,0 of 0,0 of 4,0 of 1,20 of 29
339,Submission,1,3:39,W,Nate Diaz,0,3 of 8,37%,25 of 30,2 of 2,100%,2,0,2:31,3 of 8,0 of 0,0 of 0,1 of 2,0 of 0,2 of 6,L,Alvin Robinson,0,2 of 5,40%,5 of 8,0 of 0,---,2,1,0:57,2 of 5,0 of 0,0 of 0,0 of 1,0 of 0,2 of 4
340,Submission,1,4:10,W,Nate Diaz,1,10 of 11,90%,25 of 28,1 of 3,33%,3,0,1:33,6 of 7,0 of 0,4 of 4,1 of 1,9 of 10,0 of 0,L,Junior Assuncao,0,7 of 14,50%,9 of 16,1 of 2,50%,0,1,1:59,2 of 8,3 of 4,2 of 2,2 of 5,3 of 7,2 of 2
341,Submission,2,5:20,W,Nate Diaz,0,2 of 5,40%,56 of 60,0 of 1,0%,1,0,0:25,2 of 4,0 of 1,0 of 0,2 of 5,0 of 0,0 of 0,L,Manvel Gamburyan,0,16 of 34,47%,28 of 46,1 of 4,25%,1,0,4:15,12 of 30,0 of 0,4 of 4,1 of 3,5 of 6,10 of 25
342,Submission,2,7:46,L,Nate Diaz,0,54 of 91,59%,83 of 123,2 of 4,50%,0,0,--,36 of 69,7 of 11,11 of 11,22 of 41,21 of 35,11 of 15,W,Hermes Franca,0,22 of 49,44%,38 of 66,0 of 2,0%,2,0,--,16 of 41,2 of 4,4 of 4,9 of 19,3 of 5,10 of 25
343,Submission,2,7:03,W,Nate Diaz,0,24 of 57,42%,75 of 114,3 of 4,75%,2,0,--,20 of 53,0 of 0,4 of 4,6 of 16,1 of 1,17 of 40,L,Joe Hurley,0,10 of 21,47%,52 of 69,0 of 0,---,0,0,--,4 of 12,5 of 8,1 of 1,5 of 13,4 of 5,1 of 3
344,KO/TKO,1,3:05,W,Nate Diaz,0,23 of 37,62%,40 of 59,0 of 0,---,0,1,--,23 of 37,0 of 0,0 of 0,0 of 1,0 of 0,23 of 36,L,Gilbert Rael,0,0 of 0,---,2 of 2,1 of 1,100%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
345,KO/TKO,1,3:23,W,Nate Diaz,0,35 of 57,61%,58 of 83,1 of 3,33%,0,0,--,35 of 57,0 of 0,0 of 0,2 of 2,0 of 0,33 of 55,L,Tony Juarez,0,3 of 12,25%,6 of 15,1 of 1,100%,0,0,--,2 of 10,1 of 2,0 of 0,0 of 6,0 of 0,3 of 6
346,Submission,3,12:17,W,Nate Diaz,0,14 of 40,35%,60 of 96,2 of 6,33%,4,3,--,12 of 35,1 of 4,1 of 1,3 of 17,1 of 1,10 of 22,L,Alejandro Garcia,0,15 of 24,62%,41 of 53,7 of 8,87%,0,3,--,6 of 14,0 of 1,9 of 9,4 of 7,0 of 0,11 of 17
347,KO/TKO,1,2:29,L,Josh Diekmann,0,0 of 6,0%,0 of 6,0 of 1,0%,0,0,--,0 of 6,0 of 0,0 of 0,0 of 6,0 of 0,0 of 0,W,Justin Eilers,0,24 of 28,85%,35 of 40,1 of 1,100%,0,0,--,20 of 24,4 of 4,0 of 0,3 of 7,1 of 1,20 of 20
348,Submission,2,9:36,L,Kyle Dietz,0,13 of 33,39%,40 of 62,0 of 0,---,0,1,0:24,10 of 29,2 of 3,1 of 1,5 of 13,7 of 19,1 of 1,W,Brad Pickett,0,19 of 51,37%,93 of 137,0 of 0,---,2,0,8:12,15 of 42,4 of 9,0 of 0,3 of 13,1 of 6,15 of 32
349,Submission,1,1:55,L,Kyle Dietz,0,8 of 13,61%,11 of 16,0 of 1,0%,0,0,--,4 of 9,3 of 3,1 of 1,0 of 3,8 of 10,0 of 0,W,Rafael Rebello,0,5 of 13,38%,9 of 17,1 of 1,100%,1,0,--,3 of 8,2 of 4,0 of 1,0 of 3,4 of 9,1 of 1
350,Decision - Unanimous,3,15:00,L,Seth Dikun,0,17 of 60,28%,56 of 104,0 of 4,0%,0,0,1:10,7 of 47,4 of 4,6 of 9,14 of 56,3 of 4,0 of 0,W,Frank Gomez,0,23 of 56,41%,73 of 106,2 of 4,50%,1,0,9:28,14 of 44,2 of 2,7 of 10,14 of 43,4 of 4,5 of 9
351,Submission,1,2:30,W,Seth Dikun,0,8 of 17,47%,17 of 26,0 of 0,---,1,0,0:11,2 of 10,4 of 4,2 of 3,6 of 15,1 of 1,1 of 1,L,Rolando Perez,0,5 of 10,50%,8 of 14,0 of 0,---,0,0,1:38,2 of 5,1 of 1,2 of 4,2 of 6,0 of 0,3 of 4
352,Decision - Unanimous,3,15:00,L,Seth Dikun,0,22 of 100,22%,47 of 132,0 of 0,---,1,0,--,8 of 79,4 of 10,10 of 11,10 of 81,8 of 14,4 of 5,W,Charlie Valencia,1,43 of 92,46%,84 of 135,4 of 7,57%,2,0,--,28 of 71,7 of 12,8 of 9,20 of 43,7 of 14,16 of 35
353,KO/TKO,1,0:32,L,TJ Dillashaw,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:09,0 of 1,0 of 0,1 of 2,1 of 3,0 of 0,0 of 0,W,Henry Cejudo,1,18 of 23,78%,18 of 23,0 of 0,---,0,0,0:00,17 of 22,1 of 1,0 of 0,3 of 6,0 of 0,15 of 17
354,KO/TKO,1,4:10,W,TJ Dillashaw,2,45 of 72,62%,51 of 78,0 of 0,---,0,0,0:29,37 of 60,5 of 6,3 of 6,16 of 38,15 of 16,14 of 18,L,Cody Garbrandt,0,17 of 43,39%,17 of 43,0 of 2,0%,0,0,0:00,14 of 37,2 of 5,1 of 1,14 of 39,3 of 4,0 of 0
355,KO/TKO,2,7:41,W,TJ Dillashaw,2,20 of 81,24%,23 of 85,0 of 1,0%,0,0,0:07,12 of 49,1 of 12,7 of 20,14 of 74,0 of 0,6 of 7,L,Cody Garbrandt,1,18 of 53,33%,19 of 54,0 of 0,---,0,0,0:04,16 of 47,2 of 5,0 of 1,17 of 50,0 of 0,1 of 3
356,Decision - Unanimous,3,15:00,W,TJ Dillashaw,0,71 of 119,59%,177 of 249,5 of 6,83%,1,0,6:53,53 of 98,10 of 12,8 of 9,25 of 59,0 of 0,46 of 60,L,John Lineker,0,38 of 90,42%,51 of 107,1 of 2,50%,0,0,0:18,18 of 53,19 of 36,1 of 1,33 of 81,0 of 3,5 of 6
357,Decision - Unanimous,3,15:00,W,TJ Dillashaw,0,64 of 195,32%,72 of 205,1 of 5,20%,0,0,0:49,33 of 152,10 of 16,21 of 27,61 of 190,2 of 4,1 of 1,L,Raphael Assuncao,0,49 of 140,35%,52 of 143,0 of 2,0%,0,0,0:02,25 of 101,11 of 17,13 of 22,46 of 128,3 of 12,0 of 0
358,Decision - Split,5,25:00,L,TJ Dillashaw,0,109 of 408,26%,130 of 430,1 of 8,12%,0,0,1:12,64 of 343,22 of 39,23 of 26,102 of 394,6 of 13,1 of 1,W,Dominick Cruz,0,112 of 302,37%,122 of 312,4 of 11,36%,0,0,0:33,97 of 282,9 of 14,6 of 6,107 of 294,5 of 6,0 of 2
359,KO/TKO,4,15:35,W,TJ Dillashaw,0,117 of 212,55%,170 of 273,0 of 5,0%,0,0,5:37,84 of 172,19 of 22,14 of 18,93 of 179,23 of 32,1 of 1,L,Renan Barao,0,62 of 181,34%,65 of 185,0 of 5,0%,0,0,0:09,31 of 129,19 of 37,12 of 15,50 of 155,12 of 26,0 of 0
360,KO/TKO,5,22:20,W,TJ Dillashaw,1,151 of 454,33%,156 of 461,2 of 3,66%,0,0,1:52,113 of 400,22 of 33,16 of 21,144 of 440,6 of 10,1 of 4,L,Joe Soto,0,62 of 197,31%,63 of 198,0 of 5,0%,0,0,0:00,53 of 184,6 of 8,3 of 5,62 of 194,0 of 3,0 of 0
361,KO/TKO,5,22:26,W,TJ Dillashaw,2,140 of 309,45%,169 of 344,0 of 3,0%,2,0,3:38,99 of 260,17 of 21,24 of 28,120 of 277,1 of 2,19 of 30,L,Renan Barao,0,64 of 273,23%,68 of 277,0 of 0,---,0,0,0:00,42 of 226,13 of 34,9 of 13,61 of 270,3 of 3,0 of 0
362,Decision - Unanimous,3,15:00,W,TJ Dillashaw,0,117 of 232,50%,138 of 257,2 of 5,40%,0,0,4:57,70 of 180,20 of 24,27 of 28,74 of 161,33 of 55,10 of 16,L,Mike Easton,0,46 of 111,41%,51 of 116,0 of 2,0%,0,0,0:00,14 of 69,14 of 22,18 of 20,35 of 96,11 of 15,0 of 0
363,Decision - Split,3,15:00,L,TJ Dillashaw,0,29 of 101,28%,32 of 105,2 of 4,50%,3,0,2:48,14 of 79,12 of 17,3 of 5,25 of 95,4 of 6,0 of 0,W,Raphael Assuncao,0,32 of 101,31%,37 of 106,0 of 6,0%,1,0,0:19,21 of 77,3 of 12,8 of 12,30 of 96,1 of 4,1 of 1
364,KO/TKO,1,4:22,W,TJ Dillashaw,1,21 of 44,47%,22 of 45,1 of 3,33%,0,0,1:02,16 of 39,3 of 3,2 of 2,17 of 39,1 of 2,3 of 3,L,Hugo Viana,0,11 of 34,32%,13 of 36,0 of 0,---,0,0,0:00,8 of 30,1 of 2,2 of 2,8 of 28,3 of 6,0 of 0
365,KO/TKO,2,5:26,W,TJ Dillashaw,1,30 of 57,52%,39 of 66,2 of 3,66%,0,0,2:55,13 of 32,3 of 6,14 of 19,8 of 31,14 of 18,8 of 8,L,Issei Tamura,0,11 of 20,55%,17 of 28,0 of 1,0%,0,0,0:00,4 of 10,4 of 6,3 of 4,4 of 12,7 of 8,0 of 0
366,Submission,1,2:33,W,TJ Dillashaw,0,3 of 16,18%,5 of 18,2 of 3,66%,1,0,1:01,2 of 14,1 of 1,0 of 1,3 of 16,0 of 0,0 of 0,L,Vaughan Lee,0,8 of 19,42%,20 of 31,0 of 0,---,0,0,0:00,3 of 12,4 of 5,1 of 2,8 of 19,0 of 0,0 of 0
367,Decision - Unanimous,3,15:00,W,TJ Dillashaw,0,85 of 114,74%,154 of 192,3 of 7,42%,5,0,12:22,76 of 105,5 of 5,4 of 4,9 of 15,0 of 0,76 of 99,L,Walel Watson,0,11 of 33,33%,19 of 42,0 of 0,---,1,0,0:00,10 of 31,1 of 2,0 of 0,7 of 26,0 of 0,4 of 7
368,KO/TKO,1,1:54,L,TJ Dillashaw,0,2 of 21,9%,2 of 21,0 of 0,---,0,0,0:00,0 of 13,1 of 4,1 of 4,2 of 21,0 of 0,0 of 0,W,John Dodson,1,7 of 24,29%,8 of 25,0 of 0,---,0,0,0:03,6 of 21,0 of 1,1 of 2,5 of 22,0 of 0,2 of 2
369,Submission,1,3:47,L,Drew Dimanlig,0,14 of 19,73%,18 of 26,0 of 0,---,0,0,--,1 of 6,0 of 0,13 of 13,3 of 5,0 of 0,11 of 14,W,J.T Taylor,0,12 of 15,80%,20 of 25,1 of 1,100%,2,0,--,2 of 5,8 of 8,2 of 2,3 of 6,9 of 9,0 of 0
370,Submission,3,12:32,L,Russell Doane,0,2 of 8,25%,15 of 30,1 of 1,100%,0,0,0:22,0 of 5,2 of 3,0 of 0,2 of 8,0 of 0,0 of 0,W,Rani Yahya,0,17 of 20,85%,105 of 149,2 of 3,66%,2,1,9:59,1 of 4,14 of 14,2 of 2,2 of 5,0 of 0,15 of 15
371,KO/TKO,1,4:09,W,Russell Doane,1,17 of 46,36%,17 of 46,0 of 0,---,0,0,0:02,13 of 37,1 of 5,3 of 4,12 of 37,1 of 1,4 of 8,L,Kwan Ho Kwak,0,10 of 24,41%,10 of 24,1 of 1,100%,0,0,0:12,5 of 16,1 of 2,4 of 6,10 of 23,0 of 0,0 of 1
