,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
417,KO/TKO,3,13:35,L,Jermaine Andre,1,27 of 47,57%,39 of 59,0 of 0,---,0,0,0:16,13 of 29,5 of 5,9 of 13,9 of 18,15 of 22,3 of 7,W,Lance Gibson,1,33 of 53,62%,102 of 129,2 of 4,50%,1,0,10:57,15 of 31,10 of 12,8 of 10,2 of 12,20 of 25,11 of 16
418,Submission,2,9:54,L,Dylan Andrews,2,25 of 56,44%,32 of 63,1 of 2,50%,1,0,0:43,10 of 36,11 of 14,4 of 6,11 of 37,12 of 17,2 of 2,W,Brad Scott,0,42 of 75,56%,64 of 100,1 of 4,25%,1,1,5:05,35 of 66,7 of 9,0 of 0,17 of 40,17 of 26,8 of 9
419,KO/TKO,1,2:16,L,Dylan Andrews,0,4 of 7,57%,12 of 15,2 of 3,66%,0,0,1:21,0 of 0,1 of 2,3 of 5,4 of 7,0 of 0,0 of 0,W,Sam Alvey,0,6 of 7,85%,9 of 10,0 of 0,---,0,0,0:02,6 of 7,0 of 0,0 of 0,1 of 2,0 of 0,5 of 5
420,TKO - Doctor's Stoppage,2,10:00,L,Dylan Andrews,0,13 of 31,41%,18 of 36,2 of 4,50%,0,0,2:26,6 of 20,3 of 5,4 of 6,13 of 31,0 of 0,0 of 0,W,Clint Hester,0,27 of 58,46%,44 of 75,1 of 1,100%,0,0,3:30,19 of 49,4 of 4,4 of 5,18 of 48,4 of 5,5 of 5
421,KO/TKO,3,11:32,W,Dylan Andrews,0,20 of 45,44%,21 of 46,2 of 5,40%,0,0,1:09,12 of 35,4 of 4,4 of 6,13 of 35,3 of 4,4 of 6,L,Papy Abedi,0,19 of 40,47%,27 of 48,3 of 5,60%,3,0,5:12,12 of 28,5 of 9,2 of 3,11 of 30,0 of 0,8 of 10
422,KO/TKO,1,3:22,W,Dylan Andrews,1,20 of 24,83%,33 of 40,0 of 0,---,0,0,0:08,20 of 24,0 of 0,0 of 0,4 of 5,4 of 4,12 of 15,L,Jimmy Quinlan,0,7 of 10,70%,7 of 10,1 of 4,25%,0,0,2:47,5 of 8,2 of 2,0 of 0,7 of 10,0 of 0,0 of 0
423,KO/TKO,2,7:19,L,Reese Andy,0,34 of 73,46%,38 of 77,0 of 0,---,0,0,0:00,20 of 54,3 of 5,11 of 14,28 of 60,6 of 13,0 of 0,W,Matt Hamill,0,40 of 115,34%,63 of 141,1 of 1,100%,0,0,0:25,34 of 107,5 of 6,1 of 2,28 of 99,4 of 5,8 of 11
424,Decision - Unanimous,3,15:00,L,Reese Andy,0,30 of 53,56%,95 of 118,1 of 5,20%,0,0,3:40,8 of 25,2 of 5,20 of 23,19 of 39,10 of 13,1 of 1,W,Brandon Vera,0,38 of 74,51%,51 of 89,2 of 4,50%,0,0,3:08,17 of 49,12 of 14,9 of 11,12 of 37,22 of 31,4 of 6
425,KO/TKO,1,2:58,L,Yoji Anjo,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:12,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Matt Lindland,0,17 of 26,65%,39 of 52,0 of 0,---,0,0,2:06,17 of 26,0 of 0,0 of 0,0 of 2,1 of 1,16 of 23
426,Submission,2,5:31,L,Yoji Anjo,0,0 of 6,0%,1 of 7,0 of 0,---,0,1,0:12,0 of 5,0 of 0,0 of 1,0 of 5,0 of 0,0 of 1,W,Murilo Bustamante,0,11 of 21,52%,23 of 37,4 of 4,100%,1,0,4:50,10 of 20,1 of 1,0 of 0,0 of 1,2 of 2,9 of 18
427,Decision - Unanimous,2,8:00,L,Yoji Anjo,0,9 of 9,100%,29 of 30,0 of 1,0%,1,0,--,1 of 1,1 of 1,7 of 7,8 of 8,1 of 1,0 of 0,W,David Abbott,0,13 of 31,41%,69 of 90,3 of 4,75%,0,0,--,13 of 31,0 of 0,0 of 0,6 of 12,0 of 0,7 of 19
428,KO/TKO,1,4:19,W,Magomed Ankalaev,2,21 of 41,51%,21 of 41,0 of 0,---,0,0,0:05,17 of 36,2 of 3,2 of 2,14 of 31,1 of 1,6 of 9,L,Ion Cutelaba,0,11 of 36,30%,11 of 36,0 of 0,---,0,0,0:00,5 of 27,2 of 4,4 of 5,11 of 36,0 of 0,0 of 0
429,KO/TKO,1,0:38,W,Magomed Ankalaev,0,8 of 12,66%,8 of 12,0 of 0,---,0,0,0:00,6 of 10,1 of 1,1 of 1,8 of 12,0 of 0,0 of 0,L,Ion Cutelaba,0,5 of 11,45%,5 of 11,0 of 0,---,0,0,0:00,3 of 8,0 of 1,2 of 2,5 of 11,0 of 0,0 of 0
430,KO/TKO,3,10:29,W,Magomed Ankalaev,1,44 of 67,65%,91 of 123,1 of 3,33%,0,0,5:34,28 of 45,12 of 16,4 of 6,23 of 44,4 of 5,17 of 18,L,Dalcha Lungiambula,0,6 of 26,23%,13 of 33,0 of 2,0%,0,0,0:20,4 of 23,2 of 3,0 of 0,5 of 25,1 of 1,0 of 0
431,Decision - Unanimous,3,15:00,W,Magomed Ankalaev,1,30 of 67,44%,66 of 107,1 of 3,33%,0,0,5:48,22 of 55,6 of 9,2 of 3,18 of 51,6 of 9,6 of 7,L,Klidson Abreu,0,23 of 62,37%,32 of 73,0 of 5,0%,0,0,0:28,10 of 41,8 of 15,5 of 6,16 of 53,7 of 9,0 of 0
432,KO/TKO,1,3:09,W,Magomed Ankalaev,1,12 of 27,44%,12 of 27,0 of 0,---,0,0,0:02,10 of 25,1 of 1,1 of 1,8 of 21,2 of 4,2 of 2,L,Marcin Prachnio,0,3 of 22,13%,3 of 22,0 of 0,---,0,0,0:00,1 of 15,0 of 3,2 of 4,3 of 22,0 of 0,0 of 0
433,Submission,3,14:59,L,Magomed Ankalaev,0,59 of 96,61%,89 of 129,0 of 0,---,0,2,6:42,36 of 70,19 of 21,4 of 5,20 of 44,8 of 11,31 of 41,W,Paul Craig,0,18 of 50,36%,34 of 70,2 of 7,28%,1,0,1:47,2 of 30,10 of 14,6 of 6,12 of 41,6 of 7,0 of 2
434,Decision - Unanimous,3,15:00,L,Nina Ansaroff,0,48 of 99,48%,54 of 105,0 of 0,---,0,0,0:00,31 of 66,15 of 26,2 of 7,39 of 89,4 of 5,5 of 5,W,Tatiana Suarez,0,75 of 142,52%,95 of 166,4 of 13,30%,0,0,8:17,29 of 85,22 of 29,24 of 28,42 of 100,7 of 7,26 of 35
435,Decision - Unanimous,3,15:00,W,Nina Ansaroff,0,96 of 211,45%,123 of 238,0 of 0,---,0,0,0:00,62 of 173,5 of 9,29 of 29,91 of 205,5 of 6,0 of 0,L,Claudia Gadelha,0,49 of 112,43%,85 of 149,2 of 10,20%,0,0,3:20,45 of 106,3 of 4,1 of 2,38 of 97,4 of 8,7 of 7
436,Decision - Unanimous,3,15:00,W,Nina Ansaroff,0,49 of 118,41%,56 of 127,0 of 0,---,0,0,0:33,20 of 84,6 of 10,23 of 24,44 of 107,1 of 4,4 of 7,L,Randa Markos,0,23 of 72,31%,30 of 79,1 of 11,9%,0,0,4:57,20 of 68,2 of 2,1 of 2,17 of 61,0 of 0,6 of 11
437,Decision - Unanimous,3,15:00,W,Nina Ansaroff,0,143 of 309,46%,146 of 312,0 of 1,0%,0,0,0:02,81 of 230,23 of 35,39 of 44,135 of 293,7 of 14,1 of 2,L,Angela Hill,0,107 of 230,46%,108 of 233,0 of 0,---,0,0,0:08,68 of 173,18 of 31,21 of 26,99 of 222,8 of 8,0 of 0
438,Submission,3,13:39,W,Nina Ansaroff,0,48 of 106,45%,89 of 155,1 of 1,100%,2,0,8:31,37 of 84,5 of 9,6 of 13,24 of 74,6 of 8,18 of 24,L,Jocelyn Jones-Lybarger,0,21 of 73,28%,33 of 86,0 of 1,0%,0,0,0:03,15 of 62,2 of 5,4 of 6,18 of 66,3 of 7,0 of 0
439,Decision - Unanimous,3,15:00,L,Nina Ansaroff,0,92 of 174,52%,107 of 194,1 of 2,50%,0,1,2:40,50 of 117,20 of 34,22 of 23,76 of 150,15 of 22,1 of 2,W,Justine Kish,0,72 of 135,53%,91 of 155,3 of 10,30%,0,0,2:51,45 of 94,12 of 19,15 of 22,50 of 106,17 of 23,5 of 6
440,Decision - Unanimous,3,15:00,L,Nina Ansaroff,0,23 of 43,53%,53 of 75,0 of 1,0%,2,0,2:44,6 of 19,15 of 20,2 of 4,13 of 25,9 of 17,1 of 1,W,Juliana Lima,0,21 of 38,55%,65 of 87,1 of 4,25%,0,1,6:42,6 of 17,7 of 11,8 of 10,8 of 19,10 of 12,3 of 7
441,KO/TKO,2,9:58,L,Gadzhimurad Antigulov,0,12 of 23,52%,31 of 44,1 of 5,20%,0,0,2:39,5 of 15,4 of 5,3 of 3,8 of 17,3 of 5,1 of 1,W,Maxim Grishin,0,34 of 76,44%,66 of 126,1 of 1,100%,0,0,2:21,20 of 61,6 of 7,8 of 8,22 of 45,3 of 6,9 of 25
442,Submission,1,2:06,L,Gadzhimurad Antigulov,0,11 of 16,68%,16 of 22,1 of 2,50%,0,0,1:41,9 of 14,2 of 2,0 of 0,1 of 2,0 of 0,10 of 14,W,Paul Craig,0,2 of 5,40%,4 of 7,0 of 0,---,1,0,0:00,2 of 5,0 of 0,0 of 0,2 of 5,0 of 0,0 of 0
443,KO/TKO,1,0:44,L,Gadzhimurad Antigulov,0,6 of 13,46%,6 of 13,0 of 2,0%,0,0,0:00,5 of 12,1 of 1,0 of 0,6 of 13,0 of 0,0 of 0,W,Michal Oleksiejczuk,3,8 of 10,80%,8 of 10,0 of 0,---,0,0,0:08,8 of 10,0 of 0,0 of 0,3 of 5,1 of 1,4 of 4
444,KO/TKO,1,4:25,L,Gadzhimurad Antigulov,0,12 of 18,66%,16 of 22,3 of 8,37%,0,0,3:21,8 of 14,3 of 3,1 of 1,0 of 2,9 of 10,3 of 6,W,Ion Cutelaba,0,40 of 46,86%,40 of 46,0 of 0,---,0,0,0:28,27 of 31,13 of 15,0 of 0,2 of 4,38 of 42,0 of 0
445,Submission,1,2:21,W,Gadzhimurad Antigulov,0,2 of 4,50%,7 of 12,1 of 1,100%,1,0,1:59,1 of 3,0 of 0,1 of 1,1 of 3,0 of 0,1 of 1,L,Joachim Christensen,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
446,Submission,1,1:07,W,Gadzhimurad Antigulov,0,0 of 4,0%,0 of 4,1 of 1,100%,1,0,0:29,0 of 4,0 of 0,0 of 0,0 of 4,0 of 0,0 of 0,L,Marcos Rogerio de Lima,0,2 of 6,33%,11 of 15,0 of 0,---,0,1,0:21,2 of 6,0 of 0,0 of 0,0 of 4,2 of 2,0 of 0
447,Decision - Split,3,15:00,L,Azunna Anyanwu,0,37 of 84,44%,37 of 84,0 of 0,---,0,0,0:00,28 of 60,9 of 24,0 of 0,36 of 82,1 of 2,0 of 0,W,Justin Ledet,0,36 of 126,28%,36 of 126,0 of 0,---,0,0,0:00,35 of 124,1 of 2,0 of 0,36 of 126,0 of 0,0 of 0
448,Submission,1,2:44,L,Shinsho Anzai,0,1 of 5,20%,6 of 13,0 of 1,0%,0,0,0:56,0 of 4,1 of 1,0 of 0,0 of 4,1 of 1,0 of 0,W,Jake Matthews,0,12 of 19,63%,18 of 25,1 of 1,100%,1,0,1:00,9 of 16,3 of 3,0 of 0,5 of 8,5 of 8,2 of 3
449,Decision - Unanimous,3,15:00,W,Shinsho Anzai,0,51 of 95,53%,97 of 152,1 of 12,8%,0,0,3:39,36 of 68,13 of 20,2 of 7,22 of 56,28 of 35,1 of 4,L,Luke Jumeau,0,49 of 95,51%,53 of 99,0 of 0,---,0,0,2:03,29 of 70,7 of 12,13 of 13,19 of 59,30 of 36,0 of 0
450,TKO - Doctor's Stoppage,3,10:47,W,Shinsho Anzai,0,23 of 36,63%,49 of 68,2 of 11,18%,0,0,6:55,9 of 20,7 of 7,7 of 9,11 of 21,11 of 14,1 of 1,L,Roger Zapata,0,28 of 54,51%,53 of 82,0 of 1,0%,1,0,0:24,22 of 47,6 of 7,0 of 0,12 of 34,12 of 14,4 of 6
451,KO/TKO,1,4:17,L,Shinsho Anzai,0,31 of 46,67%,41 of 60,1 of 1,100%,0,0,0:49,29 of 44,2 of 2,0 of 0,26 of 40,5 of 6,0 of 0,W,Alberto Mina,1,34 of 58,58%,38 of 62,0 of 2,0%,0,1,0:36,30 of 53,4 of 5,0 of 0,22 of 44,3 of 5,9 of 9
452,Submission,1,1:33,W,Shinya Aoki,0,2 of 2,100%,2 of 2,1 of 1,100%,1,0,0:41,0 of 0,2 of 2,0 of 0,2 of 2,0 of 0,0 of 0,L,Lyle Beerbohm,0,1 of 2,50%,2 of 3,0 of 0,---,0,0,0:36,0 of 1,0 of 0,1 of 1,0 of 1,1 of 1,0 of 0
453,Decision - Unanimous,5,25:00,L,Shinya Aoki,0,11 of 29,37%,17 of 38,0 of 21,0%,1,0,0:09,4 of 19,7 of 10,0 of 0,7 of 23,2 of 3,2 of 3,W,Gilbert Melendez,0,69 of 206,33%,114 of 256,0 of 0,---,0,0,9:00,46 of 173,18 of 27,5 of 6,22 of 114,4 of 7,43 of 85
454,Submission,1,3:43,L,Erik Apple,0,0 of 2,0%,5 of 7,0 of 0,---,2,0,0:04,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Brock Larson,0,2 of 11,18%,10 of 21,1 of 1,100%,2,0,3:10,2 of 11,0 of 0,0 of 0,0 of 2,0 of 0,2 of 9
455,Decision - Unanimous,3,15:00,L,Romie Aram,1,24 of 70,34%,78 of 125,2 of 4,50%,0,0,4:54,21 of 67,1 of 1,2 of 2,10 of 38,11 of 26,3 of 6,W,Dave Strasser,0,60 of 125,48%,107 of 176,1 of 2,50%,0,0,4:44,46 of 105,12 of 18,2 of 2,22 of 56,14 of 34,24 of 35
456,KO/TKO,2,9:59,L,Felipe Arantes,0,8 of 31,25%,9 of 32,0 of 2,0%,0,0,0:16,7 of 27,0 of 3,1 of 1,8 of 31,0 of 0,0 of 0,W,Song Yadong,1,39 of 100,39%,88 of 155,1 of 1,100%,1,0,6:14,26 of 80,7 of 13,6 of 7,14 of 63,4 of 5,21 of 32
457,Decision - Unanimous,3,15:00,L,Felipe Arantes,0,43 of 134,32%,44 of 136,0 of 1,0%,0,0,0:00,32 of 119,5 of 9,6 of 6,43 of 133,0 of 1,0 of 0,W,Josh Emmett,4,67 of 211,31%,78 of 231,1 of 2,50%,0,0,2:45,43 of 182,14 of 19,10 of 10,45 of 163,0 of 0,22 of 48
458,Decision - Split,3,15:00,L,Felipe Arantes,0,34 of 68,50%,42 of 76,0 of 0,---,2,1,1:56,18 of 48,5 of 8,11 of 12,30 of 62,1 of 2,3 of 4,W,Erik Perez,0,36 of 96,37%,103 of 177,3 of 5,60%,0,1,7:06,21 of 78,12 of 15,3 of 3,11 of 61,0 of 1,25 of 34
459,Submission,2,6:39,W,Felipe Arantes,0,3 of 9,33%,5 of 11,0 of 0,---,1,0,0:37,1 of 6,0 of 1,2 of 2,3 of 8,0 of 0,0 of 1,L,Jerrod Sanders,0,6 of 10,60%,32 of 50,1 of 3,33%,0,1,4:58,6 of 10,0 of 0,0 of 0,0 of 1,0 of 0,6 of 9
460,Submission,1,4:21,W,Felipe Arantes,0,4 of 6,66%,8 of 10,0 of 1,0%,1,1,0:15,2 of 3,2 of 2,0 of 1,0 of 2,1 of 1,3 of 3,L,Yves Jabouin,0,5 of 10,50%,18 of 26,2 of 2,100%,0,0,3:38,5 of 9,0 of 1,0 of 0,2 of 6,0 of 0,3 of 4
461,Decision - Unanimous,3,15:00,L,Felipe Arantes,0,29 of 63,46%,43 of 78,3 of 5,60%,1,2,5:14,25 of 53,3 of 9,1 of 1,13 of 34,0 of 3,16 of 26,W,Andre Fili,0,42 of 102,41%,66 of 135,5 of 8,62%,1,2,6:32,21 of 69,20 of 27,1 of 6,17 of 54,12 of 15,13 of 33
462,Decision - Unanimous,3,15:00,W,Felipe Arantes,1,39 of 97,40%,47 of 105,1 of 3,33%,1,0,2:57,24 of 72,10 of 16,5 of 9,20 of 63,15 of 25,4 of 9,L,Maximo Blanco,0,44 of 108,40%,73 of 140,3 of 6,50%,0,0,3:31,15 of 67,18 of 28,11 of 13,31 of 77,12 of 26,1 of 5
463,Decision - Split,3,15:00,L,Felipe Arantes,0,35 of 78,44%,68 of 117,3 of 5,60%,1,0,5:09,13 of 50,14 of 19,8 of 9,23 of 61,2 of 4,10 of 13,W,Edimilson Souza,0,52 of 136,38%,75 of 164,0 of 0,---,0,0,0:00,33 of 97,18 of 37,1 of 2,45 of 123,6 of 12,1 of 1
464,KO/TKO,1,3:32,W,Felipe Arantes,0,27 of 35,77%,35 of 45,0 of 0,---,0,2,2:11,26 of 34,1 of 1,0 of 0,1 of 1,0 of 0,26 of 34,L,Godofredo Pepey,0,4 of 13,30%,24 of 33,1 of 2,50%,0,1,1:01,4 of 13,0 of 0,0 of 0,1 of 3,0 of 0,3 of 10
465,Decision - Split,3,15:00,D,Felipe Arantes,0,38 of 68,55%,48 of 78,2 of 2,100%,0,0,1:56,21 of 48,5 of 8,12 of 12,31 of 59,0 of 0,7 of 9,D,Milton Vieira,0,30 of 78,38%,67 of 118,1 of 3,33%,0,0,3:17,17 of 60,10 of 14,3 of 4,24 of 65,1 of 3,5 of 10
466,Decision - Unanimous,3,15:00,W,Felipe Arantes,0,53 of 122,43%,72 of 144,0 of 0,---,0,0,2:47,36 of 100,9 of 11,8 of 11,47 of 110,2 of 5,4 of 7,L,Antonio Carvalho,0,37 of 153,24%,65 of 185,0 of 3,0%,0,0,2:18,21 of 131,8 of 12,8 of 10,30 of 140,4 of 6,3 of 7
467,Decision - Unanimous,3,15:00,L,Felipe Arantes,0,29 of 47,61%,54 of 77,0 of 0,---,0,1,2:15,14 of 27,7 of 10,8 of 10,20 of 35,3 of 4,6 of 8,W,Iuri Alcantara,0,22 of 52,42%,75 of 123,6 of 6,100%,0,0,7:14,12 of 38,9 of 12,1 of 2,13 of 40,3 of 3,6 of 9
468,Decision - Unanimous,3,15:00,L,Igor Araujo,0,39 of 82,47%,48 of 92,0 of 3,0%,0,0,0:18,11 of 37,14 of 27,14 of 18,34 of 70,5 of 12,0 of 0,W,Sean Strickland,1,71 of 169,42%,87 of 188,3 of 3,100%,2,0,5:29,61 of 156,6 of 8,4 of 5,32 of 100,17 of 30,22 of 39
469,KO/TKO,2,7:31,L,Igor Araujo,0,8 of 20,40%,8 of 20,2 of 7,28%,0,0,0:00,2 of 10,2 of 5,4 of 5,7 of 19,1 of 1,0 of 0,W,George Sullivan,0,43 of 63,68%,111 of 137,1 of 2,50%,0,0,5:24,32 of 52,8 of 8,3 of 3,5 of 24,2 of 2,36 of 37
470,Decision - Unanimous,3,15:00,W,Igor Araujo,0,12 of 37,32%,138 of 204,0 of 3,0%,1,1,8:52,7 of 29,5 of 7,0 of 1,2 of 10,1 of 1,9 of 26,L,Danny Mitchell,0,18 of 34,52%,70 of 102,0 of 1,0%,5,0,3:29,9 of 23,4 of 5,5 of 6,6 of 15,5 of 5,7 of 14
471,Decision - Unanimous,3,15:00,W,Igor Araujo,0,21 of 51,41%,128 of 166,1 of 6,16%,1,1,7:19,17 of 40,2 of 5,2 of 6,6 of 20,3 of 6,12 of 25,L,Ildemar Alcantara,0,18 of 33,54%,33 of 53,3 of 3,100%,3,0,4:31,11 of 23,5 of 6,2 of 4,3 of 14,7 of 9,8 of 10
472,Decision - Unanimous,3,15:00,W,Viviane Araujo,0,82 of 140,58%,91 of 150,0 of 1,0%,0,0,0:12,57 of 113,12 of 13,13 of 14,80 of 137,2 of 3,0 of 0,L,Montana De La Rosa,0,85 of 215,39%,88 of 220,1 of 6,16%,0,0,0:36,57 of 177,12 of 21,16 of 17,76 of 202,9 of 13,0 of 0
473,Decision - Unanimous,3,15:00,L,Viviane Araujo,0,56 of 122,45%,69 of 135,2 of 7,28%,0,0,1:43,39 of 103,7 of 7,10 of 12,51 of 114,2 of 4,3 of 4,W,Jessica Eye,0,98 of 196,50%,100 of 198,0 of 1,0%,0,0,0:13,40 of 121,29 of 40,29 of 35,91 of 188,7 of 8,0 of 0
474,Decision - Unanimous,3,15:00,W,Viviane Araujo,0,67 of 148,45%,79 of 162,2 of 2,100%,0,0,1:00,52 of 128,12 of 17,3 of 3,64 of 145,2 of 2,1 of 1,L,Alexis Davis,0,68 of 137,49%,134 of 213,0 of 4,0%,0,1,3:46,33 of 88,20 of 33,15 of 16,53 of 110,6 of 15,9 of 12
475,KO/TKO,3,10:48,W,Viviane Araujo,1,61 of 115,53%,66 of 120,3 of 3,100%,0,0,1:17,34 of 79,9 of 14,18 of 22,57 of 111,0 of 0,4 of 4,L,Talita Bernardo,0,46 of 136,33%,51 of 141,0 of 3,0%,0,0,0:12,28 of 112,8 of 12,10 of 12,45 of 134,1 of 2,0 of 0
476,Decision - Split,3,15:00,L,Julio Arce,0,32 of 124,25%,64 of 162,1 of 3,33%,0,0,0:56,21 of 101,11 of 22,0 of 1,28 of 116,4 of 8,0 of 0,W,Hakeem Dawodu,0,55 of 139,39%,83 of 170,0 of 0,---,0,1,3:39,15 of 79,25 of 42,15 of 18,40 of 121,11 of 14,4 of 4
477,KO/TKO,3,11:49,W,Julio Arce,1,74 of 160,46%,74 of 160,1 of 1,100%,0,0,0:13,61 of 142,12 of 17,1 of 1,71 of 155,2 of 4,1 of 1,L,Julian Erosa,0,43 of 160,26%,46 of 164,0 of 0,---,0,0,0:33,23 of 129,15 of 24,5 of 7,39 of 151,4 of 9,0 of 0
478,Decision - Split,3,15:00,L,Julio Arce,0,25 of 119,21%,46 of 145,1 of 5,20%,2,0,4:11,16 of 97,9 of 21,0 of 1,23 of 114,2 of 5,0 of 0,W,Sheymon Moraes,2,32 of 102,31%,35 of 105,0 of 0,---,0,0,1:38,22 of 83,9 of 18,1 of 1,16 of 69,9 of 13,7 of 20
479,Submission,3,12:55,W,Julio Arce,0,63 of 178,35%,80 of 199,0 of 1,0%,1,0,1:20,37 of 141,21 of 31,5 of 6,52 of 161,8 of 11,3 of 6,L,Daniel Teymur,0,37 of 102,36%,39 of 105,0 of 2,0%,0,0,1:32,5 of 47,4 of 7,28 of 48,31 of 93,6 of 9,0 of 0
480,Decision - Unanimous,3,15:00,W,Julio Arce,0,72 of 201,35%,87 of 216,0 of 0,---,0,0,0:44,60 of 184,11 of 16,1 of 1,61 of 184,8 of 14,3 of 3,L,Dan Ige,0,35 of 113,30%,36 of 116,1 of 13,7%,0,0,1:16,15 of 78,6 of 17,14 of 18,33 of 102,2 of 11,0 of 0
481,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,34 of 82,41%,34 of 82,0 of 0,---,0,0,0:00,16 of 53,6 of 13,12 of 16,33 of 81,1 of 1,0 of 0,L,Tanner Boser,0,68 of 119,57%,68 of 119,0 of 0,---,0,0,0:00,16 of 58,6 of 9,46 of 52,68 of 118,0 of 1,0 of 0
482,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,50 of 107,46%,50 of 107,0 of 0,---,0,0,0:00,22 of 69,7 of 13,21 of 25,46 of 101,4 of 6,0 of 0,L,Philipe Lins,0,41 of 99,41%,41 of 99,0 of 0,---,0,0,0:07,26 of 71,7 of 18,8 of 10,38 of 95,3 of 4,0 of 0
483,KO/TKO,1,0:29,L,Andrei Arlovski,0,4 of 9,44%,4 of 9,0 of 0,---,0,0,0:00,1 of 6,0 of 0,3 of 3,4 of 9,0 of 0,0 of 0,W,Jairzinho Rozenstruik,1,5 of 9,55%,5 of 9,0 of 0,---,0,0,0:02,4 of 8,0 of 0,1 of 1,5 of 9,0 of 0,0 of 0
484,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,152 of 263,57%,160 of 272,0 of 0,---,0,0,0:51,103 of 204,34 of 43,15 of 16,152 of 263,0 of 0,0 of 0,L,Ben Rothwell,0,70 of 177,39%,75 of 183,0 of 1,0%,0,0,2:14,55 of 155,9 of 16,6 of 6,70 of 176,0 of 1,0 of 0
485,Decision - Split,3,15:00,L,Andrei Arlovski,0,75 of 175,42%,82 of 182,0 of 0,---,0,0,0:26,31 of 126,29 of 31,15 of 18,65 of 164,10 of 11,0 of 0,W,Augusto Sakai,0,42 of 132,31%,51 of 141,0 of 1,0%,0,0,2:01,26 of 108,8 of 12,8 of 12,30 of 113,12 of 19,0 of 0
486,Overturned,3,15:00,NC,Andrei Arlovski,0,44 of 93,47%,48 of 97,0 of 1,0%,0,0,0:09,20 of 60,11 of 17,13 of 16,43 of 90,1 of 3,0 of 0,NC,Walt Harris,0,24 of 93,25%,26 of 95,1 of 3,33%,0,0,0:34,13 of 72,11 of 20,0 of 1,21 of 85,3 of 8,0 of 0
487,Decision - Unanimous,3,15:00,L,Andrei Arlovski,0,18 of 58,31%,27 of 71,2 of 3,66%,0,0,0:18,8 of 45,6 of 9,4 of 4,9 of 39,6 of 13,3 of 6,W,Shamil Abdurakhimov,0,32 of 70,45%,67 of 108,2 of 4,50%,0,0,3:26,19 of 50,9 of 16,4 of 4,12 of 41,6 of 11,14 of 18
488,Decision - Unanimous,3,15:00,L,Andrei Arlovski,0,51 of 125,40%,52 of 126,0 of 2,0%,0,0,0:38,32 of 97,7 of 10,12 of 18,46 of 116,5 of 7,0 of 2,W,Tai Tuivasa,1,54 of 120,45%,54 of 120,0 of 0,---,0,0,1:39,36 of 98,12 of 15,6 of 7,49 of 109,5 of 11,0 of 0
489,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,46 of 88,52%,76 of 121,4 of 9,44%,0,1,4:31,12 of 42,16 of 26,18 of 20,42 of 82,2 of 3,2 of 3,L,Stefan Struve,0,34 of 74,45%,37 of 78,0 of 3,0%,0,1,1:17,9 of 40,8 of 16,17 of 18,32 of 69,0 of 0,2 of 5
490,Decision - Unanimous,3,15:00,W,Andrei Arlovski,0,92 of 203,45%,106 of 217,0 of 1,0%,0,0,0:02,52 of 157,27 of 33,13 of 13,81 of 190,11 of 13,0 of 0,L,Junior Albini,0,48 of 106,45%,74 of 133,0 of 1,0%,0,0,3:37,35 of 88,6 of 10,7 of 8,37 of 92,11 of 14,0 of 0
491,Decision - Unanimous,3,15:00,L,Andrei Arlovski,0,28 of 56,50%,41 of 74,0 of 2,0%,0,0,4:00,18 of 42,7 of 10,3 of 4,17 of 40,10 of 14,1 of 2,W,Marcin Tybura,0,51 of 92,55%,127 of 188,2 of 3,66%,0,0,8:37,46 of 83,3 of 7,2 of 2,5 of 22,4 of 5,42 of 65
492,KO/TKO,1,1:32,L,Andrei Arlovski,0,3 of 9,33%,3 of 9,0 of 0,---,0,0,0:00,1 of 5,0 of 1,2 of 3,3 of 9,0 of 0,0 of 0,W,Francis Ngannou,1,8 of 13,61%,8 of 14,0 of 0,---,0,0,0:03,8 of 13,0 of 0,0 of 0,4 of 9,0 of 0,4 of 4
493,Submission,3,12:53,L,Andrei Arlovski,0,38 of 62,61%,51 of 77,1 of 2,50%,0,0,2:22,22 of 46,11 of 11,5 of 5,19 of 39,16 of 20,3 of 3,W,Josh Barnett,0,53 of 82,64%,112 of 150,1 of 2,50%,1,1,6:32,40 of 66,12 of 15,1 of 1,13 of 30,15 of 21,25 of 31
