,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
137,KO/TKO,1,3:06,W,Edson Barboza,1,10 of 17,58%,10 of 17,0 of 0,---,0,0,0:03,4 of 11,5 of 5,1 of 1,8 of 15,2 of 2,0 of 0,L,Evan Dunham,0,10 of 27,37%,10 of 27,0 of 1,0%,0,0,0:02,10 of 27,0 of 0,0 of 0,8 of 23,0 of 2,2 of 2
138,Submission,1,3:15,L,Edson Barboza,0,28 of 54,51%,28 of 54,0 of 0,---,0,0,0:00,17 of 38,7 of 9,4 of 7,28 of 54,0 of 0,0 of 0,W,Donald Cerrone,1,11 of 20,55%,11 of 20,0 of 1,0%,2,0,0:21,6 of 15,2 of 2,3 of 3,11 of 20,0 of 0,0 of 0
139,Decision - Majority,3,15:00,W,Edson Barboza,1,43 of 123,34%,43 of 125,0 of 1,0%,1,0,0:53,16 of 84,11 of 22,16 of 17,35 of 109,0 of 0,8 of 14,L,Danny Castillo,0,55 of 125,44%,67 of 140,1 of 10,10%,1,0,3:04,53 of 120,1 of 4,1 of 1,27 of 73,1 of 1,27 of 51
140,KO/TKO,2,6:44,W,Edson Barboza,1,49 of 89,55%,49 of 89,0 of 0,---,0,0,0:13,9 of 40,17 of 21,23 of 28,49 of 89,0 of 0,0 of 0,L,Rafaello Oliveira,0,19 of 42,45%,19 of 42,0 of 5,0%,0,0,0:02,13 of 33,6 of 9,0 of 0,19 of 42,0 of 0,0 of 0
141,KO/TKO,1,2:38,W,Edson Barboza,1,26 of 45,57%,29 of 49,0 of 0,---,0,0,0:10,15 of 30,3 of 5,8 of 10,20 of 36,0 of 0,6 of 9,L,Lucas Martins,0,12 of 31,38%,12 of 31,0 of 0,---,0,0,0:00,9 of 27,2 of 2,1 of 2,12 of 31,0 of 0,0 of 0
142,KO/TKO,1,3:23,L,Edson Barboza,0,11 of 17,64%,11 of 17,0 of 0,---,0,0,0:00,1 of 6,0 of 1,10 of 10,11 of 17,0 of 0,0 of 0,W,Jamie Varner,1,20 of 35,57%,33 of 57,2 of 2,100%,0,0,1:11,17 of 32,3 of 3,0 of 0,11 of 18,0 of 0,9 of 17
143,KO/TKO,3,12:02,W,Edson Barboza,1,47 of 129,36%,47 of 129,0 of 0,---,0,0,0:01,14 of 61,10 of 36,23 of 32,43 of 125,4 of 4,0 of 0,L,Terry Etim,0,26 of 105,24%,26 of 105,2 of 6,33%,0,0,0:16,15 of 91,3 of 5,8 of 9,24 of 103,2 of 2,0 of 0
144,Decision - Split,3,15:00,W,Edson Barboza,1,55 of 190,28%,55 of 190,0 of 1,0%,0,0,0:01,29 of 150,22 of 28,4 of 12,49 of 181,6 of 8,0 of 1,L,Ross Pearson,0,60 of 186,32%,62 of 188,0 of 6,0%,0,0,0:39,47 of 166,7 of 13,6 of 7,59 of 184,1 of 2,0 of 0
145,Decision - Unanimous,3,15:00,W,Edson Barboza,0,46 of 151,30%,48 of 153,2 of 2,100%,0,0,0:45,26 of 117,10 of 15,10 of 19,44 of 147,2 of 4,0 of 0,L,Anthony Njokuani,0,72 of 188,38%,78 of 194,1 of 1,100%,0,0,0:28,34 of 124,16 of 35,22 of 29,66 of 175,2 of 5,4 of 8
146,KO/TKO,3,10:26,W,Edson Barboza,2,43 of 69,62%,44 of 70,2 of 2,100%,0,0,5:12,16 of 38,3 of 5,24 of 26,43 of 67,0 of 1,0 of 1,L,Mike Lullo,0,12 of 45,26%,68 of 104,0 of 5,0%,1,0,0:10,9 of 36,1 of 4,2 of 5,12 of 45,0 of 0,0 of 0
147,Decision - Unanimous,3,15:00,W,Raoni Barcelos,0,120 of 207,57%,129 of 219,2 of 4,50%,1,0,3:15,85 of 166,17 of 22,18 of 19,108 of 195,7 of 7,5 of 5,L,Khalid Taha,0,49 of 202,24%,68 of 222,0 of 1,0%,0,1,1:27,40 of 186,5 of 10,4 of 6,49 of 193,0 of 6,0 of 3
148,Decision - Unanimous,3,15:00,W,Raoni Barcelos,0,42 of 100,42%,52 of 112,2 of 5,40%,0,0,2:39,16 of 61,8 of 16,18 of 23,32 of 85,5 of 9,5 of 6,L,Said Nurmagomedov,0,55 of 172,31%,77 of 200,0 of 2,0%,0,0,0:14,24 of 131,10 of 18,21 of 23,49 of 162,2 of 5,4 of 5
149,KO/TKO,2,9:49,W,Raoni Barcelos,1,59 of 123,47%,70 of 137,0 of 1,0%,1,0,3:23,52 of 113,3 of 4,4 of 6,23 of 72,1 of 1,35 of 50,L,Carlos Huachin,0,20 of 127,15%,20 of 127,0 of 0,---,0,0,0:00,17 of 120,2 of 6,1 of 1,19 of 124,1 of 3,0 of 0
150,Submission,2,9:12,W,Raoni Barcelos,0,35 of 63,55%,83 of 118,2 of 2,100%,1,0,5:23,33 of 60,0 of 0,2 of 3,3 of 22,0 of 0,32 of 41,L,Chris Gutierrez,0,26 of 52,50%,32 of 60,0 of 1,0%,0,0,0:00,9 of 25,0 of 4,17 of 23,23 of 48,0 of 0,3 of 4
151,KO/TKO,3,11:29,W,Raoni Barcelos,1,82 of 146,56%,95 of 160,3 of 4,75%,0,0,2:35,76 of 138,5 of 7,1 of 1,67 of 129,8 of 9,7 of 8,L,Kurt Holobaugh,0,102 of 226,45%,130 of 256,1 of 3,33%,0,0,0:38,88 of 206,8 of 12,6 of 8,88 of 208,6 of 8,8 of 10
152,Decision - Unanimous,3,15:00,L,Luke Barnatt,0,42 of 96,43%,98 of 154,1 of 2,50%,0,0,0:05,27 of 74,14 of 21,1 of 1,20 of 65,20 of 28,2 of 3,W,Mark Munoz,0,35 of 71,49%,43 of 79,9 of 16,56%,0,0,7:55,30 of 61,4 of 9,1 of 1,18 of 41,5 of 9,12 of 21
153,Decision - Split,3,15:00,L,Luke Barnatt,0,34 of 130,26%,41 of 137,0 of 1,0%,0,0,0:09,15 of 95,9 of 23,10 of 12,31 of 126,2 of 3,1 of 1,W,Roger Narvaez,1,48 of 110,43%,62 of 127,0 of 2,0%,2,0,3:41,32 of 88,10 of 13,6 of 9,36 of 91,3 of 3,9 of 16
154,Decision - Split,3,15:00,L,Luke Barnatt,0,44 of 187,23%,44 of 187,0 of 1,0%,0,0,0:30,23 of 133,14 of 33,7 of 21,43 of 182,1 of 3,0 of 2,W,Sean Strickland,0,48 of 161,29%,49 of 166,1 of 3,33%,0,0,0:41,35 of 135,1 of 5,12 of 21,45 of 154,2 of 3,1 of 4
155,KO/TKO,1,4:24,W,Luke Barnatt,0,45 of 117,38%,45 of 117,0 of 0,---,0,0,0:01,32 of 100,10 of 14,3 of 3,41 of 113,4 of 4,0 of 0,L,Mats Nilsson,0,25 of 56,44%,32 of 64,0 of 0,---,0,0,0:02,15 of 44,4 of 5,6 of 7,25 of 55,0 of 1,0 of 0
156,Submission,2,7:12,W,Luke Barnatt,2,39 of 108,36%,42 of 111,1 of 1,100%,1,0,0:46,30 of 93,6 of 8,3 of 7,27 of 94,4 of 4,8 of 10,L,Andrew Craig,0,26 of 67,38%,26 of 67,0 of 0,---,0,0,0:00,16 of 54,2 of 3,8 of 10,26 of 67,0 of 0,0 of 0
157,Decision - Unanimous,3,15:00,W,Luke Barnatt,0,113 of 232,48%,119 of 238,1 of 2,50%,1,0,0:42,93 of 203,13 of 19,7 of 10,94 of 206,17 of 23,2 of 3,L,Collin Hart,0,95 of 212,44%,104 of 223,2 of 12,16%,0,0,3:33,67 of 163,11 of 18,17 of 31,75 of 177,20 of 35,0 of 0
158,Submission,3,12:53,W,Josh Barnett,0,53 of 82,64%,112 of 150,1 of 2,50%,1,1,6:32,40 of 66,12 of 15,1 of 1,13 of 30,15 of 21,25 of 31,L,Andrei Arlovski,0,38 of 62,61%,51 of 77,1 of 2,50%,0,0,2:22,22 of 46,11 of 11,5 of 5,19 of 39,16 of 20,3 of 3
159,Submission,2,8:48,L,Josh Barnett,0,35 of 68,51%,35 of 68,0 of 1,0%,0,0,0:28,21 of 52,12 of 14,2 of 2,33 of 63,2 of 5,0 of 0,W,Ben Rothwell,0,35 of 91,38%,38 of 94,0 of 0,---,1,0,0:07,24 of 77,5 of 8,6 of 6,35 of 91,0 of 0,0 of 0
160,Decision - Unanimous,5,25:00,W,Josh Barnett,0,146 of 205,71%,215 of 276,0 of 0,---,0,0,8:22,92 of 147,52 of 56,2 of 2,51 of 95,95 of 110,0 of 0,L,Roy Nelson,0,60 of 114,52%,92 of 149,4 of 10,40%,0,0,7:52,38 of 85,15 of 19,7 of 10,28 of 62,29 of 49,3 of 3
161,KO/TKO,1,1:00,L,Josh Barnett,0,5 of 7,71%,6 of 8,0 of 1,0%,0,0,0:10,2 of 4,1 of 1,2 of 2,4 of 6,1 of 1,0 of 0,W,Travis Browne,0,12 of 19,63%,12 of 19,0 of 0,---,0,0,0:00,12 of 19,0 of 0,0 of 0,5 of 12,1 of 1,6 of 6
162,KO/TKO,1,1:56,W,Josh Barnett,1,26 of 38,68%,33 of 46,0 of 0,---,0,0,1:11,13 of 24,13 of 14,0 of 0,1 of 4,25 of 33,0 of 1,L,Frank Mir,0,9 of 16,56%,20 of 29,0 of 0,---,0,0,0:00,6 of 13,3 of 3,0 of 0,0 of 1,9 of 15,0 of 0
163,Submission,1,2:11,W,Josh Barnett,0,0 of 1,0%,5 of 6,2 of 2,100%,2,0,2:00,0 of 1,0 of 0,0 of 0,0 of 0,0 of 0,0 of 1,L,Nandor Guelmino,0,0 of 1,0%,1 of 3,0 of 1,0%,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
164,Decision - Unanimous,5,25:00,L,Josh Barnett,0,53 of 158,33%,87 of 195,0 of 1,0%,1,0,1:42,22 of 112,25 of 37,6 of 9,32 of 128,21 of 30,0 of 0,W,Daniel Cormier,0,84 of 202,41%,131 of 251,4 of 7,57%,0,0,7:35,65 of 178,13 of 18,6 of 6,60 of 162,15 of 25,9 of 15
165,Submission,1,4:28,W,Josh Barnett,0,21 of 30,70%,83 of 95,1 of 2,50%,1,0,3:38,19 of 28,1 of 1,1 of 1,7 of 9,1 of 1,13 of 20,L,Sergei Kharitonov,0,9 of 23,39%,14 of 29,0 of 0,---,0,0,0:00,9 of 23,0 of 0,0 of 0,8 of 20,1 of 2,0 of 1
166,Submission,2,6:17,W,Josh Barnett,0,10 of 15,66%,46 of 53,2 of 3,66%,1,0,5:32,9 of 14,1 of 1,0 of 0,1 of 1,1 of 1,8 of 13,L,Brett Rogers,0,2 of 8,25%,6 of 12,0 of 0,---,0,0,0:00,1 of 7,0 of 0,1 of 1,2 of 8,0 of 0,0 of 0
167,KO/TKO,2,9:35,W,Josh Barnett,0,44 of 75,58%,53 of 85,0 of 0,---,1,0,1:55,31 of 60,12 of 13,1 of 2,0 of 2,13 of 15,31 of 58,L,Randy Couture,0,18 of 21,85%,33 of 37,1 of 3,33%,0,0,7:18,13 of 15,4 of 5,1 of 1,0 of 1,8 of 8,10 of 12
168,KO/TKO,2,9:25,W,Josh Barnett,0,17 of 20,85%,83 of 88,2 of 2,100%,1,0,5:28,12 of 15,3 of 3,2 of 2,1 of 2,4 of 4,12 of 14,L,Bobby Hoffman,0,6 of 14,42%,21 of 31,1 of 2,50%,1,1,3:22,3 of 10,1 of 2,2 of 2,1 of 2,2 of 3,3 of 9
169,Submission,1,4:21,W,Josh Barnett,0,10 of 17,58%,21 of 28,1 of 1,100%,1,0,3:35,10 of 17,0 of 0,0 of 0,0 of 1,0 of 0,10 of 16,L,Semmy Schilt,0,1 of 1,100%,4 of 6,0 of 0,---,0,0,0:32,0 of 0,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0
170,KO/TKO,2,9:21,L,Josh Barnett,0,39 of 101,38%,41 of 103,0 of 0,---,0,0,0:00,17 of 74,6 of 9,16 of 18,29 of 78,10 of 23,0 of 0,W,Pedro Rizzo,1,31 of 86,36%,35 of 90,0 of 0,---,0,0,0:01,18 of 67,3 of 3,10 of 16,23 of 71,8 of 15,0 of 0
171,KO/TKO,2,9:34,W,Josh Barnett,0,17 of 24,70%,44 of 55,1 of 1,100%,1,0,1:18,10 of 17,5 of 5,2 of 2,1 of 4,6 of 7,10 of 13,L,Gan McGee,0,10 of 21,47%,24 of 35,2 of 5,40%,0,0,7:22,9 of 20,0 of 0,1 of 1,1 of 2,2 of 2,7 of 17
172,Submission,3,13:19,L,David Baron,0,7 of 16,43%,22 of 31,0 of 1,0%,1,1,0:55,5 of 14,2 of 2,0 of 0,5 of 11,2 of 5,0 of 0,W,Jim Miller,0,15 of 28,53%,46 of 64,5 of 6,83%,5,0,10:45,10 of 21,2 of 2,3 of 5,3 of 11,1 of 2,11 of 15
173,KO/TKO,1,4:20,L,Phil Baroni,1,11 of 16,68%,23 of 29,0 of 0,---,1,0,1:49,6 of 11,4 of 4,1 of 1,2 of 5,2 of 3,7 of 8,W,Brad Tavares,1,22 of 31,70%,25 of 34,0 of 3,0%,0,0,0:44,15 of 23,4 of 4,3 of 4,8 of 11,8 of 10,6 of 10
174,Decision - Unanimous,3,15:00,L,Phil Baroni,0,51 of 140,36%,103 of 200,1 of 4,25%,0,0,2:16,40 of 121,11 of 19,0 of 0,21 of 80,30 of 58,0 of 2,W,Amir Sadollah,0,134 of 222,60%,147 of 236,0 of 1,0%,0,0,5:28,53 of 119,52 of 71,29 of 32,70 of 120,64 of 102,0 of 0
175,Decision - Unanimous,3,15:00,L,Phil Baroni,0,16 of 48,33%,67 of 105,2 of 4,50%,0,0,3:27,11 of 40,5 of 7,0 of 1,9 of 35,1 of 2,6 of 11,W,Joe Riggs,0,58 of 106,54%,75 of 126,4 of 7,57%,2,0,3:43,34 of 78,11 of 12,13 of 16,38 of 77,13 of 21,7 of 8
176,Submission,2,9:15,L,Phil Baroni,0,43 of 88,48%,52 of 100,3 of 5,60%,0,0,--,27 of 70,16 of 18,0 of 0,24 of 61,16 of 20,3 of 7,W,Frank Shamrock,1,101 of 129,78%,159 of 191,0 of 0,---,2,0,--,56 of 84,28 of 28,17 of 17,64 of 87,14 of 14,23 of 28
177,Submission,3,14:19,L,Phil Baroni,0,17 of 40,42%,73 of 102,4 of 6,66%,0,0,6:16,15 of 37,2 of 3,0 of 0,7 of 28,3 of 3,7 of 9,W,Pete Sell,0,16 of 49,32%,90 of 136,1 of 4,25%,1,1,4:22,10 of 43,3 of 3,3 of 3,7 of 34,5 of 5,4 of 10
178,Decision - Unanimous,3,15:00,L,Phil Baroni,0,23 of 67,34%,60 of 104,0 of 1,0%,0,0,0:03,16 of 60,6 of 6,1 of 1,16 of 56,7 of 11,0 of 0,W,Evan Tanner,0,73 of 102,71%,118 of 148,5 of 12,41%,0,0,6:05,55 of 82,15 of 17,3 of 3,39 of 63,19 of 21,15 of 18
179,KO/TKO,1,4:42,L,Phil Baroni,2,17 of 32,53%,29 of 45,0 of 0,---,0,0,0:14,14 of 28,3 of 4,0 of 0,6 of 15,11 of 15,0 of 2,W,Evan Tanner,0,28 of 34,82%,40 of 46,1 of 4,25%,0,0,2:27,16 of 20,6 of 8,6 of 6,6 of 7,9 of 10,13 of 17
180,Decision - Unanimous,3,15:00,L,Phil Baroni,0,44 of 73,60%,83 of 113,1 of 2,50%,0,0,0:48,15 of 44,29 of 29,0 of 0,5 of 20,22 of 34,17 of 19,W,Matt Lindland,0,40 of 76,52%,180 of 230,4 of 13,30%,2,1,10:12,31 of 67,8 of 8,1 of 1,5 of 27,11 of 19,24 of 30
181,KO/TKO,1,0:18,W,Phil Baroni,1,8 of 13,61%,8 of 13,0 of 0,---,0,0,0:00,8 of 13,0 of 0,0 of 0,8 of 13,0 of 0,0 of 0,L,Dave Menne,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,0 of 6,0 of 0,1 of 1,1 of 7,0 of 0,0 of 0
182,KO/TKO,1,2:59,W,Phil Baroni,0,11 of 23,47%,19 of 33,0 of 2,0%,0,0,0:51,10 of 19,0 of 1,1 of 3,4 of 14,0 of 0,7 of 9,L,Amar Suloev,0,9 of 15,60%,9 of 15,1 of 1,100%,1,0,0:03,7 of 13,0 of 0,2 of 2,7 of 13,0 of 0,2 of 2
183,Decision - Majority,3,15:00,L,Phil Baroni,1,32 of 54,59%,80 of 103,0 of 1,0%,2,2,2:28,25 of 47,6 of 6,1 of 1,4 of 13,19 of 27,9 of 14,W,Matt Lindland,0,71 of 94,75%,215 of 242,4 of 9,44%,0,1,10:23,49 of 69,9 of 11,13 of 14,12 of 20,26 of 32,33 of 42
184,Decision - Unanimous,2,10:00,W,Phil Baroni,0,39 of 54,72%,210 of 230,2 of 2,100%,0,0,9:44,13 of 28,26 of 26,0 of 0,1 of 2,0 of 0,38 of 52,L,Curtis Stout,0,2 of 3,66%,41 of 42,0 of 0,---,0,0,0:00,0 of 0,0 of 0,2 of 3,2 of 3,0 of 0,0 of 0
