,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,Submission,1,0:17,L,Edward Faaloloto,0,0 of 3,0%,0 of 3,0 of 0,---,0,0,0:08,0 of 3,0 of 0,0 of 0,0 of 3,0 of 0,0 of 0,W,Terry Etim,0,5 of 6,83%,5 of 6,0 of 0,---,1,0,0:00,3 of 4,1 of 1,1 of 1,5 of 6,0 of 0,0 of 0
1,KO/TKO,1,4:42,L,Edward Faaloloto,0,17 of 43,39%,21 of 47,0 of 0,---,0,0,0:11,3 of 26,5 of 6,9 of 11,10 of 31,7 of 12,0 of 0,W,Michael Johnson,1,27 of 73,36%,29 of 75,1 of 1,100%,0,0,1:05,17 of 57,10 of 13,0 of 3,9 of 41,11 of 16,7 of 16
2,KO/TKO,2,9:54,L,Edward Faaloloto,0,17 of 58,29%,31 of 78,1 of 4,25%,0,0,1:36,3 of 41,3 of 4,11 of 13,13 of 52,4 of 6,0 of 0,W,Anthony Njokuani,1,61 of 89,68%,84 of 122,1 of 2,50%,0,1,2:26,35 of 60,18 of 20,8 of 9,46 of 73,15 of 15,0 of 1
3,KO/TKO,3,10:43,L,Urijah Faber,0,18 of 76,23%,28 of 86,0 of 3,0%,0,0,0:16,14 of 64,2 of 9,2 of 3,15 of 71,3 of 5,0 of 0,W,Petr Yan,3,54 of 108,50%,62 of 116,2 of 2,100%,0,0,1:26,40 of 90,11 of 14,3 of 4,26 of 73,14 of 17,14 of 18
4,KO/TKO,1,0:46,W,Urijah Faber,1,11 of 15,73%,11 of 15,0 of 0,---,0,0,0:08,9 of 13,1 of 1,1 of 1,3 of 5,0 of 0,8 of 10,L,Ricky Simon,0,4 of 8,50%,4 of 8,0 of 0,---,0,0,0:00,2 of 5,0 of 0,2 of 3,4 of 8,0 of 0,0 of 0
5,Decision - Unanimous,3,15:00,W,Urijah Faber,1,70 of 126,55%,89 of 151,5 of 10,50%,1,0,6:21,61 of 114,5 of 7,4 of 5,29 of 75,2 of 4,39 of 47,L,Brad Pickett,0,18 of 65,27%,20 of 67,1 of 1,100%,0,1,0:31,8 of 42,1 of 4,9 of 19,17 of 63,0 of 1,1 of 1
6,Decision - Unanimous,3,15:00,L,Urijah Faber,0,22 of 112,19%,23 of 113,0 of 4,0%,0,0,0:00,11 of 94,5 of 9,6 of 9,19 of 109,3 of 3,0 of 0,W,Jimmie Rivera,0,54 of 160,33%,55 of 162,0 of 0,---,0,0,0:00,21 of 113,9 of 20,24 of 27,50 of 154,4 of 6,0 of 0
7,Decision - Unanimous,5,25:00,L,Urijah Faber,0,34 of 159,21%,49 of 174,1 of 6,16%,0,0,0:11,26 of 142,6 of 15,2 of 2,25 of 147,6 of 9,3 of 3,W,Dominick Cruz,1,87 of 261,33%,99 of 275,3 of 7,42%,0,1,3:26,62 of 223,8 of 19,17 of 19,77 of 243,6 of 10,4 of 8
8,Decision - Unanimous,3,15:00,W,Urijah Faber,0,75 of 111,67%,80 of 116,2 of 13,15%,0,0,1:54,53 of 87,20 of 22,2 of 2,34 of 62,40 of 48,1 of 1,L,Frankie Saenz,0,66 of 136,48%,72 of 143,0 of 3,0%,0,1,2:01,29 of 89,15 of 21,22 of 26,46 of 100,19 of 33,1 of 3
9,Decision - Unanimous,5,25:00,L,Urijah Faber,0,48 of 147,32%,50 of 149,0 of 3,0%,0,0,0:00,34 of 125,11 of 19,3 of 3,45 of 143,3 of 4,0 of 0,W,Frankie Edgar,0,83 of 258,32%,91 of 266,5 of 13,38%,0,0,3:43,40 of 197,15 of 29,28 of 32,61 of 227,20 of 29,2 of 2
10,Submission,2,6:34,W,Urijah Faber,1,19 of 52,36%,19 of 52,0 of 3,0%,1,0,0:14,15 of 42,3 of 7,1 of 3,16 of 47,1 of 2,2 of 3,L,Francisco Rivera,0,15 of 56,26%,15 of 56,0 of 0,---,0,0,0:00,7 of 47,2 of 2,6 of 7,15 of 56,0 of 0,0 of 0
11,Submission,3,11:09,W,Urijah Faber,0,20 of 38,52%,41 of 62,5 of 12,41%,1,0,6:46,16 of 31,3 of 6,1 of 1,6 of 19,6 of 9,8 of 10,L,Alex Caceres,0,20 of 45,44%,35 of 62,0 of 0,---,0,0,0:31,10 of 32,5 of 7,5 of 6,13 of 31,6 of 9,1 of 5
12,KO/TKO,1,3:42,L,Urijah Faber,0,8 of 31,25%,9 of 32,0 of 2,0%,0,0,0:00,3 of 22,3 of 6,2 of 3,5 of 24,3 of 7,0 of 0,W,Renan Barao,1,17 of 46,36%,37 of 70,0 of 0,---,0,0,0:14,13 of 38,1 of 5,3 of 3,10 of 29,5 of 12,2 of 5
13,Submission,2,8:22,W,Urijah Faber,1,29 of 46,63%,59 of 79,1 of 2,50%,1,0,2:55,20 of 35,5 of 7,4 of 4,22 of 38,0 of 1,7 of 7,L,Michael McDonald,0,9 of 27,33%,11 of 29,0 of 0,---,0,0,0:03,6 of 24,1 of 1,2 of 2,9 of 27,0 of 0,0 of 0
14,Decision - Unanimous,3,15:00,W,Urijah Faber,0,54 of 79,68%,127 of 155,4 of 5,80%,0,0,10:08,53 of 77,1 of 1,0 of 1,3 of 7,0 of 0,51 of 72,L,Iuri Alcantara,0,8 of 23,34%,25 of 43,1 of 1,100%,1,0,2:32,5 of 17,3 of 5,0 of 1,2 of 10,0 of 0,6 of 13
15,Submission,4,18:16,W,Urijah Faber,0,93 of 163,57%,119 of 200,4 of 6,66%,3,0,5:05,57 of 123,32 of 36,4 of 4,87 of 155,5 of 6,1 of 2,L,Scott Jorgensen,0,73 of 168,43%,76 of 173,1 of 6,16%,0,0,2:09,45 of 136,8 of 12,20 of 20,65 of 158,8 of 10,0 of 0
16,Submission,1,4:34,W,Urijah Faber,0,17 of 24,70%,29 of 36,0 of 0,---,1,1,4:02,16 of 23,1 of 1,0 of 0,1 of 3,1 of 1,15 of 20,L,Ivan Menjivar,0,3 of 7,42%,19 of 23,1 of 1,100%,0,0,0:04,3 of 6,0 of 1,0 of 0,1 of 3,2 of 3,0 of 1
17,Decision - Unanimous,5,25:00,L,Urijah Faber,0,60 of 178,33%,62 of 180,0 of 6,0%,0,0,0:08,38 of 141,12 of 26,10 of 11,57 of 170,3 of 8,0 of 0,W,Renan Barao,0,85 of 290,29%,85 of 290,0 of 0,---,0,0,0:00,55 of 236,10 of 23,20 of 31,81 of 282,4 of 8,0 of 0
18,Submission,2,6:27,W,Urijah Faber,1,36 of 61,59%,44 of 69,1 of 1,100%,1,1,2:19,31 of 54,3 of 5,2 of 2,17 of 36,1 of 1,18 of 24,L,Brian Bowles,0,13 of 68,19%,14 of 69,0 of 0,---,0,0,0:00,7 of 61,5 of 6,1 of 1,12 of 66,1 of 2,0 of 0
19,Decision - Unanimous,5,25:00,L,Urijah Faber,0,50 of 170,29%,58 of 181,1 of 5,20%,0,0,0:45,31 of 131,12 of 26,7 of 13,36 of 145,14 of 25,0 of 0,W,Dominick Cruz,0,90 of 238,37%,97 of 246,4 of 13,30%,0,1,2:17,50 of 171,27 of 48,13 of 19,82 of 225,8 of 13,0 of 0
20,Decision - Unanimous,3,15:00,W,Urijah Faber,0,49 of 110,44%,61 of 122,2 of 11,18%,0,0,5:06,36 of 89,12 of 19,1 of 2,24 of 56,6 of 6,19 of 48,L,Eddie Wineland,0,11 of 71,15%,21 of 81,1 of 3,33%,0,0,1:43,8 of 65,1 of 2,2 of 4,7 of 64,3 of 4,1 of 3
21,Submission,1,4:50,W,Urijah Faber,0,11 of 23,47%,17 of 29,0 of 1,0%,2,0,2:21,6 of 18,5 of 5,0 of 0,6 of 15,5 of 8,0 of 0,L,Takeya Mizugaki,0,7 of 29,24%,19 of 41,0 of 0,---,0,0,0:54,5 of 24,2 of 3,0 of 2,3 of 21,4 of 8,0 of 0
22,Decision - Unanimous,5,25:00,L,Urijah Faber,0,20 of 112,17%,27 of 119,0 of 9,0%,0,0,0:00,10 of 94,9 of 17,1 of 1,19 of 108,1 of 4,0 of 0,W,Jose Aldo,2,77 of 103,74%,138 of 165,0 of 0,---,0,0,5:02,33 of 56,17 of 18,27 of 29,54 of 78,0 of 0,23 of 25
23,Submission,3,13:49,W,Urijah Faber,2,28 of 68,41%,55 of 97,2 of 2,100%,2,0,5:57,17 of 50,10 of 16,1 of 2,14 of 38,3 of 10,11 of 20,L,Raphael Assuncao,0,14 of 70,20%,39 of 96,0 of 3,0%,0,0,1:59,8 of 54,2 of 5,4 of 11,12 of 57,2 of 13,0 of 0
24,Decision - Unanimous,5,25:00,L,Urijah Faber,0,38 of 151,25%,42 of 157,2 of 5,40%,3,0,0:43,27 of 127,10 of 19,1 of 5,27 of 124,11 of 26,0 of 1,W,Mike Brown,0,62 of 201,30%,170 of 321,9 of 14,64%,2,0,8:57,42 of 171,10 of 17,10 of 13,28 of 140,29 of 52,5 of 9
25,Submission,1,1:34,W,Urijah Faber,0,4 of 21,19%,7 of 24,1 of 1,100%,1,0,0:18,3 of 15,1 of 6,0 of 0,3 of 15,1 of 6,0 of 0,L,Jens Pulver,0,1 of 9,11%,1 of 9,0 of 1,0%,0,0,0:02,0 of 7,1 of 1,0 of 1,0 of 8,1 of 1,0 of 0
26,KO/TKO,1,2:23,L,Urijah Faber,0,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:00,4 of 10,0 of 0,0 of 0,3 of 7,1 of 3,0 of 0,W,Mike Brown,1,19 of 32,59%,30 of 44,0 of 1,0%,0,0,0:43,16 of 29,2 of 2,1 of 1,2 of 9,4 of 4,13 of 19
27,Decision - Unanimous,5,25:00,W,Urijah Faber,1,95 of 209,45%,131 of 247,4 of 10,40%,0,1,5:15,68 of 175,23 of 30,4 of 4,67 of 157,14 of 31,14 of 21,L,Jens Pulver,0,45 of 154,29%,56 of 167,0 of 3,0%,0,0,2:02,39 of 144,6 of 10,0 of 0,36 of 135,8 of 18,1 of 1
28,Submission,2,9:34,W,Urijah Faber,0,14 of 21,66%,46 of 54,0 of 2,0%,1,1,4:02,8 of 12,1 of 4,5 of 5,1 of 3,4 of 5,9 of 13,L,Jeff Curran,0,10 of 19,52%,28 of 42,1 of 2,50%,0,0,4:52,6 of 14,4 of 5,0 of 0,0 of 2,5 of 6,5 of 11
29,Submission,1,3:19,W,Urijah Faber,0,2 of 11,18%,2 of 11,0 of 0,---,2,1,0:26,1 of 6,1 of 3,0 of 2,1 of 10,0 of 0,1 of 1,L,Chance Farrar,0,1 of 7,14%,6 of 12,1 of 1,100%,0,0,1:45,1 of 5,0 of 1,0 of 1,0 of 5,0 of 0,1 of 2
30,Submission,1,1:38,W,Urijah Faber,0,4 of 13,30%,4 of 13,0 of 0,---,1,1,0:07,4 of 13,0 of 0,0 of 0,2 of 10,2 of 3,0 of 0,L,Dominick Cruz,0,4 of 12,33%,5 of 13,2 of 2,100%,0,0,0:32,3 of 11,1 of 1,0 of 0,4 of 10,0 of 2,0 of 0
31,KO/TKO,1,2:31,W,Urijah Faber,0,12 of 18,66%,14 of 20,2 of 2,100%,0,0,2:09,10 of 15,1 of 2,1 of 1,1 of 1,0 of 1,11 of 16,L,Joe Pearson,0,1 of 7,14%,21 of 27,0 of 0,---,0,0,0:00,0 of 1,1 of 6,0 of 0,0 of 2,1 of 5,0 of 0
32,KO/TKO,2,10:00,W,Urijah Faber,1,37 of 57,64%,55 of 81,1 of 1,100%,0,1,--,34 of 53,0 of 0,3 of 4,2 of 4,0 of 0,35 of 53,L,Cole Escovedo,0,9 of 18,50%,34 of 44,0 of 0,---,0,0,--,8 of 16,0 of 0,1 of 2,1 of 3,0 of 2,8 of 13
33,Decision - Split,3,15:00,L,Melinda Fabian,0,72 of 173,41%,79 of 180,0 of 1,0%,0,0,0:02,39 of 127,11 of 18,22 of 28,66 of 154,6 of 19,0 of 0,W,Ji Yeon Kim,0,73 of 241,30%,93 of 261,0 of 0,---,0,0,2:26,46 of 205,22 of 29,5 of 7,52 of 215,21 of 26,0 of 0
34,Decision - Majority,3,15:00,D,Melinda Fabian,1,49 of 117,41%,102 of 175,0 of 0,---,0,0,0:24,34 of 98,12 of 16,3 of 3,32 of 91,17 of 24,0 of 2,D,DeAnna Bennett,0,47 of 81,58%,82 of 117,0 of 11,0%,1,0,9:50,25 of 54,16 of 21,6 of 6,27 of 57,19 of 23,1 of 1
35,Submission,2,7:45,L,Wagnney Fabiano,0,6 of 23,26%,6 of 23,0 of 0,---,0,0,1:10,3 of 18,2 of 3,1 of 2,6 of 23,0 of 0,0 of 0,W,Joseph Benavidez,0,17 of 65,26%,23 of 71,0 of 1,0%,3,1,1:10,12 of 55,2 of 6,3 of 4,15 of 59,0 of 1,2 of 5
36,Decision - Unanimous,3,15:00,W,Wagnney Fabiano,0,10 of 17,58%,90 of 101,6 of 10,60%,1,0,11:14,7 of 14,2 of 2,1 of 1,2 of 6,2 of 2,6 of 9,L,Frank Gomez,0,4 of 15,26%,9 of 21,0 of 0,---,0,0,0:18,2 of 10,1 of 1,1 of 4,1 of 11,1 of 1,2 of 3
37,Decision - Unanimous,3,15:00,W,Wagnney Fabiano,0,10 of 34,29%,103 of 140,3 of 6,50%,0,1,11:12,8 of 30,0 of 1,2 of 3,4 of 17,1 of 1,5 of 16,L,Clint Godfrey,0,7 of 27,25%,59 of 84,0 of 2,0%,0,1,1:36,2 of 21,2 of 3,3 of 3,7 of 27,0 of 0,0 of 0
38,Submission,1,2:14,L,Wagnney Fabiano,0,1 of 1,100%,3 of 4,1 of 1,100%,0,0,1:21,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,W,Mackens Semerzier,0,1 of 1,100%,3 of 3,0 of 0,---,1,0,0:00,1 of 1,0 of 0,0 of 0,0 of 0,0 of 0,1 of 1
39,Decision - Unanimous,3,15:00,W,Wagnney Fabiano,0,45 of 108,41%,55 of 121,3 of 4,75%,0,0,4:11,13 of 63,19 of 26,13 of 19,32 of 85,11 of 17,2 of 6,L,Fredson Paixao,0,13 of 34,38%,25 of 47,0 of 4,0%,1,0,2:03,5 of 25,4 of 5,4 of 4,5 of 22,8 of 12,0 of 0
40,Submission,3,14:48,W,Wagnney Fabiano,0,11 of 34,32%,70 of 110,3 of 4,75%,1,0,13:20,11 of 33,0 of 1,0 of 0,2 of 15,0 of 0,9 of 19,L,Akitoshi Tamura,0,4 of 12,33%,18 of 26,0 of 0,---,1,0,0:00,0 of 5,3 of 6,1 of 1,4 of 12,0 of 0,0 of 0
41,Submission,1,2:42,L,Bartosz Fabinski,0,5 of 8,62%,11 of 16,1 of 2,50%,0,0,2:26,3 of 6,2 of 2,0 of 0,1 of 3,4 of 5,0 of 0,W,Andre Muniz,0,4 of 8,50%,19 of 23,0 of 0,---,2,0,0:02,2 of 6,2 of 2,0 of 0,2 of 6,2 of 2,0 of 0
42,Submission,1,1:02,L,Bartosz Fabinski,0,1 of 5,20%,1 of 5,0 of 0,---,0,0,0:00,0 of 4,0 of 0,1 of 1,1 of 5,0 of 0,0 of 0,W,Michel Prazeres,1,18 of 23,78%,26 of 32,1 of 1,100%,1,0,0:46,18 of 23,0 of 0,0 of 0,3 of 5,1 of 2,14 of 16
43,Decision - Unanimous,3,15:00,W,Bartosz Fabinski,0,35 of 48,72%,72 of 91,6 of 9,66%,0,0,13:04,28 of 40,4 of 5,3 of 3,12 of 19,3 of 4,20 of 25,L,Emil Meek,0,21 of 65,32%,69 of 115,0 of 0,---,1,0,0:13,20 of 60,1 of 5,0 of 0,14 of 56,3 of 5,4 of 4
44,Decision - Unanimous,3,15:00,W,Bartosz Fabinski,0,25 of 39,64%,89 of 118,6 of 11,54%,0,0,13:33,23 of 37,2 of 2,0 of 0,10 of 16,2 of 4,13 of 19,L,Hector Urbina,0,10 of 25,40%,16 of 31,0 of 0,---,3,0,0:19,9 of 24,1 of 1,0 of 0,2 of 14,7 of 9,1 of 2
45,Decision - Unanimous,3,15:00,W,Bartosz Fabinski,0,41 of 53,77%,116 of 132,10 of 11,90%,0,0,10:56,12 of 23,22 of 23,7 of 7,4 of 10,37 of 39,0 of 4,L,Garreth McLellan,0,13 of 21,61%,51 of 59,0 of 4,0%,2,0,2:43,2 of 10,3 of 3,8 of 8,2 of 10,11 of 11,0 of 0
46,Could Not Continue,2,5:10,NC,Ron Faircloth,0,2 of 5,40%,17 of 21,0 of 0,---,0,0,0:00,0 of 2,1 of 1,1 of 2,2 of 4,0 of 1,0 of 0,NC,Alessio Sakara,1,46 of 80,57%,62 of 98,0 of 0,---,0,0,4:17,44 of 77,2 of 3,0 of 0,9 of 18,4 of 6,33 of 56
47,KO/TKO,1,2:13,L,Jason Fairn,1,9 of 12,75%,12 of 15,0 of 0,---,0,0,--,5 of 8,2 of 2,2 of 2,1 of 4,4 of 4,4 of 4,W,Guy Mezger,0,19 of 30,63%,23 of 34,1 of 1,100%,0,0,--,17 of 28,1 of 1,1 of 1,0 of 1,4 of 5,15 of 24
48,KO/TKO,1,3:37,L,Zarah Fairn,0,13 of 28,46%,14 of 29,0 of 0,---,0,0,0:00,12 of 27,1 of 1,0 of 0,12 of 26,1 of 2,0 of 0,W,Felicia Spencer,0,40 of 64,62%,68 of 98,1 of 2,50%,0,0,2:21,38 of 61,1 of 1,1 of 2,9 of 24,1 of 1,30 of 39
49,Submission,1,3:57,L,Zarah Fairn,0,2 of 5,40%,32 of 45,0 of 0,---,0,1,0:23,2 of 5,0 of 0,0 of 0,2 of 5,0 of 0,0 of 0,W,Megan Anderson,0,10 of 18,55%,22 of 33,1 of 2,50%,1,0,3:23,10 of 17,0 of 1,0 of 0,0 of 4,0 of 1,10 of 13
50,Decision - Unanimous,3,15:00,W,Maiquel Falcao,1,25 of 45,55%,54 of 77,1 of 1,100%,3,0,4:04,18 of 37,6 of 6,1 of 2,9 of 22,5 of 9,11 of 14,L,Gerald Harris,0,8 of 61,13%,8 of 61,2 of 7,28%,0,0,0:58,5 of 57,3 of 4,0 of 0,6 of 55,2 of 6,0 of 0
51,Decision - Unanimous,3,15:00,L,Brodie Farber,0,10 of 29,34%,14 of 33,1 of 2,50%,1,0,0:30,2 of 17,6 of 8,2 of 4,3 of 18,6 of 7,1 of 4,W,Luigi Fioravanti,0,30 of 55,54%,100 of 139,8 of 10,80%,5,0,9:52,15 of 37,3 of 4,12 of 14,12 of 25,6 of 12,12 of 18
52,KO/TKO,1,1:37,L,Brodie Farber,0,18 of 32,56%,18 of 32,0 of 0,---,0,0,0:03,16 of 30,0 of 0,2 of 2,17 of 30,1 of 2,0 of 0,W,Rory Markham,1,6 of 22,27%,6 of 22,0 of 0,---,0,0,0:01,5 of 21,1 of 1,0 of 0,5 of 21,1 of 1,0 of 0
53,Submission,1,4:57,L,Kalindra Faria,0,13 of 17,76%,27 of 34,1 of 1,100%,0,0,4:44,10 of 13,3 of 4,0 of 0,2 of 4,1 of 1,10 of 12,W,Joanne Calderwood,0,5 of 6,83%,24 of 29,0 of 0,---,2,0,0:00,4 of 5,0 of 0,1 of 1,1 of 2,0 of 0,4 of 4
54,Decision - Split,3,15:00,L,Kalindra Faria,0,38 of 70,54%,52 of 91,1 of 2,50%,1,0,1:03,28 of 58,6 of 8,4 of 4,18 of 48,7 of 8,13 of 14,W,Jessica Eye,0,25 of 49,51%,53 of 86,3 of 4,75%,6,0,6:24,20 of 42,2 of 4,3 of 3,15 of 35,3 of 3,7 of 11
55,Submission,1,2:54,L,Kalindra Faria,0,0 of 4,0%,0 of 4,0 of 0,---,0,0,0:00,0 of 3,0 of 0,0 of 1,0 of 4,0 of 0,0 of 0,W,Mara Romero Borella,0,3 of 5,60%,16 of 18,1 of 1,100%,1,0,2:42,2 of 4,0 of 0,1 of 1,1 of 3,0 of 0,2 of 2
56,KO/TKO,1,1:39,L,Chance Farrar,0,3 of 11,27%,3 of 11,0 of 0,---,0,0,0:00,0 of 6,3 of 5,0 of 0,3 of 11,0 of 0,0 of 0,W,Micah Miller,1,9 of 23,39%,9 of 23,0 of 0,---,0,0,0:01,4 of 15,1 of 3,4 of 5,8 of 21,0 of 0,1 of 2
57,Submission,1,3:19,L,Chance Farrar,0,1 of 7,14%,6 of 12,1 of 1,100%,0,0,1:45,1 of 5,0 of 1,0 of 1,0 of 5,0 of 0,1 of 2,W,Urijah Faber,0,2 of 11,18%,2 of 11,0 of 0,---,2,1,0:26,1 of 6,1 of 3,0 of 2,1 of 10,0 of 0,1 of 1
58,Decision - Split,3,15:00,L,Kelly Faszholz,0,44 of 104,42%,113 of 178,0 of 1,0%,0,0,0:45,26 of 79,14 of 21,4 of 4,30 of 79,11 of 18,3 of 7,W,Ketlen Vieira,0,13 of 57,22%,67 of 120,4 of 6,66%,0,0,8:24,11 of 55,0 of 0,2 of 2,12 of 50,0 of 4,1 of 3
59,KO/TKO,3,14:55,L,Kelly Faszholz,0,76 of 145,52%,96 of 167,0 of 2,0%,0,0,1:01,50 of 111,21 of 28,5 of 6,67 of 130,9 of 15,0 of 0,W,Lauren Murphy,0,95 of 171,55%,188 of 272,1 of 3,33%,0,0,6:16,67 of 141,16 of 18,12 of 12,47 of 112,12 of 16,36 of 43
60,Decision - Split,5,25:00,L,Paul Felder,0,110 of 230,47%,119 of 243,0 of 1,0%,0,0,0:03,64 of 170,19 of 26,27 of 34,105 of 218,5 of 12,0 of 0,W,Dan Hooker,0,122 of 221,55%,133 of 234,1 of 5,20%,0,0,5:05,72 of 161,10 of 13,40 of 47,120 of 217,2 of 4,0 of 0
61,Decision - Split,3,15:00,W,Paul Felder,0,56 of 154,36%,75 of 174,0 of 2,0%,0,0,2:03,41 of 137,9 of 10,6 of 7,51 of 147,1 of 1,4 of 6,L,Edson Barboza,0,60 of 114,52%,77 of 133,1 of 3,33%,0,0,1:49,27 of 74,19 of 24,14 of 16,55 of 109,0 of 0,5 of 5
62,Decision - Unanimous,3,15:00,W,Paul Felder,0,55 of 119,46%,70 of 134,0 of 0,---,0,0,1:13,31 of 79,4 of 8,20 of 32,48 of 109,7 of 10,0 of 0,L,James Vick,0,61 of 121,50%,69 of 129,0 of 0,---,0,0,2:14,24 of 75,16 of 21,21 of 25,57 of 112,4 of 9,0 of 0
63,Decision - Split,3,15:00,L,Paul Felder,0,56 of 120,46%,64 of 128,0 of 1,0%,0,0,0:45,27 of 79,16 of 24,13 of 17,48 of 110,7 of 9,1 of 1,W,Mike Perry,0,62 of 110,56%,66 of 114,2 of 3,66%,0,0,3:02,34 of 78,15 of 18,13 of 14,42 of 86,17 of 21,3 of 3
64,KO/TKO,2,9:06,W,Paul Felder,0,31 of 46,67%,37 of 52,0 of 0,---,0,0,4:51,26 of 40,4 of 5,1 of 1,1 of 4,4 of 4,26 of 38,L,Charles Oliveira,0,6 of 13,46%,12 of 20,2 of 3,66%,2,1,2:52,3 of 8,0 of 1,3 of 4,3 of 5,1 of 2,2 of 6
65,KO/TKO,1,3:57,W,Paul Felder,1,23 of 35,65%,28 of 41,0 of 0,---,0,0,1:06,14 of 24,7 of 9,2 of 2,4 of 7,7 of 10,12 of 18,L,Stevie Ray,0,5 of 9,55%,11 of 15,0 of 1,0%,0,0,1:45,2 of 6,2 of 2,1 of 1,2 of 4,3 of 5,0 of 0
66,KO/TKO,1,4:44,W,Paul Felder,1,23 of 71,32%,23 of 71,0 of 0,---,0,0,0:03,14 of 57,4 of 7,5 of 7,23 of 66,0 of 1,0 of 4,L,Alex Ricci,0,21 of 59,35%,21 of 59,0 of 0,---,0,0,0:00,12 of 41,3 of 10,6 of 8,21 of 59,0 of 0,0 of 0
67,TKO - Doctor's Stoppage,3,12:25,L,Paul Felder,0,33 of 84,39%,38 of 90,0 of 0,---,0,0,0:27,10 of 52,11 of 19,12 of 13,28 of 74,4 of 9,1 of 1,W,Francisco Trinaldo,0,32 of 67,47%,42 of 85,1 of 3,33%,0,0,4:22,16 of 48,13 of 16,3 of 3,20 of 51,7 of 11,5 of 5
68,Decision - Unanimous,3,15:00,W,Paul Felder,0,41 of 95,43%,53 of 107,0 of 2,0%,0,0,1:13,15 of 63,14 of 17,12 of 15,36 of 89,5 of 6,0 of 0,L,Joshua Burkman,0,40 of 97,41%,41 of 98,3 of 6,50%,0,0,3:25,16 of 58,6 of 10,18 of 29,38 of 93,2 of 4,0 of 0
69,Submission,3,13:56,W,Paul Felder,0,46 of 87,52%,69 of 110,2 of 4,50%,3,0,6:12,32 of 68,8 of 12,6 of 7,11 of 37,14 of 25,21 of 25,L,Daron Cruickshank,0,32 of 58,55%,54 of 82,3 of 8,37%,0,0,2:57,18 of 39,11 of 15,3 of 4,22 of 41,9 of 15,1 of 2
70,Decision - Split,3,15:00,L,Paul Felder,0,60 of 151,39%,72 of 163,0 of 0,---,0,0,1:57,35 of 122,15 of 17,10 of 12,38 of 121,17 of 24,5 of 6,W,Ross Pearson,0,62 of 116,53%,86 of 140,1 of 1,100%,0,0,3:03,28 of 73,22 of 29,12 of 14,56 of 100,6 of 11,0 of 5
71,Decision - Unanimous,3,15:00,L,Paul Felder,0,47 of 150,31%,50 of 153,0 of 1,0%,0,0,0:18,22 of 114,9 of 15,16 of 21,45 of 147,2 of 3,0 of 0,W,Edson Barboza,0,64 of 135,47%,64 of 135,0 of 1,0%,0,0,0:00,19 of 78,22 of 29,23 of 28,64 of 135,0 of 0,0 of 0
72,KO/TKO,2,7:09,W,Paul Felder,1,33 of 94,35%,33 of 94,0 of 0,---,0,0,0:02,10 of 65,5 of 11,18 of 18,31 of 90,1 of 2,1 of 2,L,Danny Castillo,0,21 of 52,40%,21 of 52,0 of 2,0%,0,0,0:00,9 of 38,8 of 9,4 of 5,21 of 52,0 of 0,0 of 0
73,Decision - Split,3,15:00,W,Paul Felder,0,51 of 84,60%,72 of 109,1 of 1,100%,0,0,3:41,44 of 77,4 of 4,3 of 3,12 of 26,15 of 21,24 of 37,L,Jason Saggo,1,29 of 50,58%,45 of 77,6 of 16,37%,0,1,7:19,21 of 38,3 of 5,5 of 7,14 of 29,4 of 5,11 of 16
74,Decision - Unanimous,3,15:00,W,Carlos Felipe,0,78 of 177,44%,88 of 187,0 of 0,---,0,0,1:28,39 of 127,28 of 38,11 of 12,65 of 161,13 of 16,0 of 0,L,Yorgan De Castro,0,48 of 100,48%,113 of 174,0 of 1,0%,0,0,3:13,24 of 72,8 of 11,16 of 17,48 of 99,0 of 1,0 of 0
75,Decision - Majority,3,15:00,L,Carlos Felipe,0,44 of 121,36%,44 of 121,0 of 0,---,0,0,0:00,30 of 107,14 of 14,0 of 0,44 of 121,0 of 0,0 of 0,W,Serghei Spivac,0,73 of 149,48%,165 of 253,3 of 7,42%,0,0,4:52,72 of 148,1 of 1,0 of 0,47 of 121,3 of 3,23 of 25
76,KO/TKO,2,9:24,L,Kevin Ferguson,0,5 of 21,23%,14 of 30,2 of 5,40%,0,0,3:32,4 of 13,1 of 7,0 of 1,4 of 20,0 of 0,1 of 1,W,Matt Mitrione,0,44 of 56,78%,63 of 75,0 of 0,---,4,0,3:17,28 of 40,5 of 5,11 of 11,18 of 27,4 of 6,22 of 23
77,Decision - Unanimous,3,15:00,W,Kevin Ferguson,0,27 of 66,40%,36 of 76,4 of 4,100%,1,0,3:19,23 of 62,4 of 4,0 of 0,12 of 46,4 of 9,11 of 11,L,Houston Alexander,0,43 of 79,54%,61 of 98,0 of 0,---,0,0,0:16,11 of 35,0 of 0,32 of 44,40 of 68,1 of 8,2 of 3
