,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
279,Decision - Split,3,15:00,W,Robert Peralta,1,81 of 180,45%,105 of 204,0 of 0,---,0,0,1:20,27 of 120,28 of 31,26 of 29,59 of 156,22 of 24,0 of 0,L,Hiroyuki Takaya,0,45 of 108,41%,61 of 131,3 of 10,30%,0,0,4:24,27 of 84,14 of 17,4 of 7,40 of 101,5 of 7,0 of 0
280,Decision - Unanimous,3,15:00,L,Viviane Pereira,0,44 of 212,20%,44 of 212,0 of 0,---,0,0,0:00,34 of 189,10 of 23,0 of 0,43 of 210,1 of 2,0 of 0,W,Yan Xiaonan,0,71 of 227,31%,71 of 227,0 of 0,---,0,0,0:00,42 of 174,2 of 8,27 of 45,71 of 226,0 of 1,0 of 0
281,Decision - Unanimous,3,15:00,L,Viviane Pereira,0,13 of 23,56%,69 of 104,0 of 0,---,1,0,0:06,10 of 18,2 of 4,1 of 1,7 of 14,2 of 3,4 of 6,W,Tatiana Suarez,0,71 of 106,66%,144 of 197,4 of 5,80%,0,0,12:29,45 of 77,14 of 15,12 of 14,11 of 30,3 of 4,57 of 72
282,Decision - Unanimous,3,15:00,W,Viviane Pereira,0,80 of 208,38%,101 of 232,0 of 0,---,0,0,1:53,66 of 183,10 of 20,4 of 5,71 of 190,6 of 10,3 of 8,L,Jamie Moyle,0,80 of 156,51%,85 of 161,0 of 1,0%,0,0,0:09,36 of 103,28 of 34,16 of 19,64 of 136,13 of 16,3 of 4
283,Decision - Split,3,15:00,W,Viviane Pereira,0,25 of 97,25%,42 of 122,1 of 1,100%,0,0,3:44,12 of 73,6 of 16,7 of 8,20 of 89,4 of 6,1 of 2,L,Valerie Letourneau,0,47 of 153,30%,69 of 175,1 of 1,100%,0,0,1:46,30 of 129,15 of 21,2 of 3,31 of 130,7 of 12,9 of 11
284,Submission,3,14:39,W,Michel Pereira,0,88 of 153,57%,88 of 154,1 of 1,100%,1,0,0:11,39 of 95,38 of 45,11 of 13,82 of 145,6 of 8,0 of 0,L,Zelim Imadaev,0,23 of 90,25%,24 of 91,0 of 0,---,0,0,0:08,10 of 73,6 of 10,7 of 7,22 of 86,1 of 4,0 of 0
285,DQ,3,13:09,L,Michel Pereira,1,53 of 91,58%,56 of 94,2 of 2,100%,0,0,0:49,20 of 52,28 of 33,5 of 6,39 of 75,10 of 11,4 of 5,W,Diego Sanchez,0,25 of 64,39%,29 of 68,0 of 6,0%,0,0,0:10,6 of 34,10 of 17,9 of 13,23 of 61,1 of 2,1 of 1
286,Decision - Unanimous,3,15:00,L,Michel Pereira,0,32 of 75,42%,56 of 107,2 of 5,40%,0,0,3:03,13 of 44,17 of 29,2 of 2,23 of 66,9 of 9,0 of 0,W,Tristan Connelly,0,64 of 125,51%,151 of 222,0 of 6,0%,1,0,5:43,51 of 106,7 of 13,6 of 6,23 of 71,14 of 20,27 of 34
287,KO/TKO,1,1:47,W,Michel Pereira,1,6 of 11,54%,6 of 11,0 of 0,---,0,0,0:02,4 of 9,2 of 2,0 of 0,5 of 10,1 of 1,0 of 0,L,Danny Roberts,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:00,0 of 2,0 of 0,2 of 2,2 of 4,0 of 0,0 of 0
288,Submission,1,2:30,L,Rolando Perez,0,5 of 10,50%,8 of 14,0 of 0,---,0,0,1:38,2 of 5,1 of 1,2 of 4,2 of 6,0 of 0,3 of 4,W,Seth Dikun,0,8 of 17,47%,17 of 26,0 of 0,---,1,0,0:11,2 of 10,4 of 4,2 of 3,6 of 15,1 of 1,1 of 1
289,KO/TKO,1,4:15,L,Rolando Perez,0,13 of 86,15%,13 of 86,0 of 0,---,0,0,0:00,2 of 66,4 of 11,7 of 9,13 of 86,0 of 0,0 of 0,W,Jose Aldo,1,27 of 57,47%,27 of 57,0 of 0,---,0,0,0:02,17 of 46,1 of 1,9 of 10,24 of 53,0 of 0,3 of 4
290,Submission,1,1:28,W,Philip Perez,0,2 of 2,100%,6 of 6,1 of 1,100%,1,0,--,2 of 2,0 of 0,0 of 0,0 of 0,0 of 0,2 of 2,L,Brandon Shuey,0,1 of 3,33%,4 of 7,0 of 0,---,1,1,--,0 of 1,0 of 0,1 of 2,1 of 3,0 of 0,0 of 0
291,Decision - Split,3,15:00,W,Erik Perez,0,36 of 96,37%,103 of 177,3 of 5,60%,0,1,7:06,21 of 78,12 of 15,3 of 3,11 of 61,0 of 1,25 of 34,L,Felipe Arantes,0,34 of 68,50%,42 of 76,0 of 0,---,2,1,1:56,18 of 48,5 of 8,11 of 12,30 of 62,1 of 2,3 of 4
292,Decision - Unanimous,3,15:00,W,Erik Perez,0,54 of 156,34%,147 of 259,2 of 6,33%,0,0,5:00,20 of 115,23 of 30,11 of 11,37 of 134,4 of 8,13 of 14,L,Francisco Rivera,0,55 of 158,34%,59 of 163,0 of 0,---,0,0,0:01,39 of 138,8 of 12,8 of 8,52 of 151,2 of 5,1 of 2
293,Decision - Unanimous,3,15:00,W,Erik Perez,0,31 of 92,33%,109 of 172,1 of 2,50%,0,0,0:00,17 of 69,14 of 21,0 of 2,17 of 73,2 of 4,12 of 15,L,Taylor Lapilus,1,20 of 78,25%,23 of 82,0 of 1,0%,1,0,7:11,12 of 65,4 of 5,4 of 8,18 of 76,2 of 2,0 of 0
294,Submission,2,6:52,L,Erik Perez,0,10 of 42,23%,21 of 55,1 of 2,50%,0,1,1:33,7 of 35,2 of 5,1 of 2,10 of 38,0 of 4,0 of 0,W,Bryan Caraway,0,7 of 35,20%,17 of 46,2 of 4,50%,2,1,2:39,5 of 32,2 of 3,0 of 0,5 of 29,2 of 6,0 of 0
295,Decision - Unanimous,3,15:00,W,Erik Perez,1,50 of 108,46%,120 of 178,7 of 8,87%,0,0,8:34,25 of 70,13 of 22,12 of 16,29 of 76,7 of 14,14 of 18,L,Edwin Figueroa,0,18 of 85,21%,21 of 88,0 of 0,---,0,0,0:00,13 of 74,5 of 9,0 of 2,18 of 80,0 of 5,0 of 0
296,Decision - Split,3,15:00,L,Erik Perez,0,37 of 113,32%,49 of 127,5 of 11,45%,0,0,4:38,17 of 81,18 of 29,2 of 3,24 of 96,12 of 16,1 of 1,W,Takeya Mizugaki,0,39 of 106,36%,59 of 126,2 of 5,40%,1,0,2:40,32 of 97,6 of 8,1 of 1,30 of 89,6 of 13,3 of 4
297,KO/TKO,1,3:50,W,Erik Perez,1,40 of 58,68%,49 of 72,0 of 0,---,0,0,3:19,23 of 41,13 of 13,4 of 4,3 of 6,16 of 16,21 of 36,L,Byron Bloodworth,0,8 of 11,72%,9 of 12,0 of 0,---,0,0,0:09,3 of 5,4 of 5,1 of 1,3 of 5,5 of 6,0 of 0
298,KO/TKO,1,0:17,W,Erik Perez,1,9 of 11,81%,9 of 11,0 of 0,---,0,0,0:04,7 of 9,0 of 0,2 of 2,3 of 5,0 of 0,6 of 6,L,Ken Stone,0,2 of 3,66%,2 of 3,0 of 0,---,0,0,0:00,1 of 2,1 of 1,0 of 0,2 of 3,0 of 0,0 of 0
299,Submission,1,4:18,W,Erik Perez,0,18 of 26,69%,59 of 81,0 of 0,---,1,1,2:34,8 of 15,7 of 8,3 of 3,11 of 16,2 of 4,5 of 6,L,John Albert,0,6 of 24,25%,25 of 44,0 of 3,0%,2,0,0:52,3 of 18,2 of 5,1 of 1,4 of 20,2 of 4,0 of 0
300,KO/TKO,1,2:04,L,Alejandro Perez,0,1 of 14,7%,1 of 14,0 of 0,---,0,0,0:00,0 of 11,0 of 0,1 of 3,1 of 14,0 of 0,0 of 0,W,Song Yadong,1,8 of 20,40%,8 of 20,0 of 0,---,0,0,0:01,6 of 15,1 of 2,1 of 3,7 of 19,0 of 0,1 of 1
301,Decision - Unanimous,3,15:00,L,Alejandro Perez,0,41 of 121,33%,51 of 133,1 of 2,50%,0,0,0:29,17 of 87,8 of 13,16 of 21,33 of 108,3 of 8,5 of 5,W,Cody Stamann,0,48 of 121,39%,49 of 122,0 of 8,0%,0,0,1:22,21 of 77,19 of 30,8 of 14,46 of 117,2 of 4,0 of 0
302,Decision - Unanimous,3,15:00,W,Alejandro Perez,0,53 of 214,24%,53 of 214,0 of 2,0%,0,0,0:03,40 of 197,4 of 7,9 of 10,52 of 212,1 of 2,0 of 0,L,Eddie Wineland,0,48 of 183,26%,48 of 183,0 of 0,---,0,0,0:07,23 of 135,20 of 43,5 of 5,47 of 181,1 of 1,0 of 1
303,KO/TKO,2,8:42,W,Alejandro Perez,0,44 of 100,44%,81 of 142,0 of 1,0%,0,0,0:28,27 of 79,8 of 8,9 of 13,39 of 92,5 of 8,0 of 0,L,Matthew Lopez,0,22 of 36,61%,32 of 47,3 of 7,42%,2,0,3:06,14 of 28,7 of 7,1 of 1,19 of 33,1 of 1,2 of 2
304,Decision - Unanimous,3,15:00,W,Alejandro Perez,0,35 of 97,36%,38 of 100,0 of 3,0%,0,0,0:55,16 of 72,4 of 4,15 of 21,29 of 90,6 of 7,0 of 0,L,Iuri Alcantara,0,38 of 99,38%,39 of 100,0 of 3,0%,0,0,0:09,9 of 63,15 of 21,14 of 15,38 of 98,0 of 1,0 of 0
305,Decision - Split,3,15:00,W,Alejandro Perez,0,44 of 141,31%,97 of 195,1 of 6,16%,0,0,2:12,22 of 107,6 of 9,16 of 25,38 of 128,3 of 7,3 of 6,L,Andre Soukhamthath,3,43 of 107,40%,44 of 108,0 of 0,---,0,0,0:09,26 of 86,9 of 11,8 of 10,42 of 102,1 of 5,0 of 0
306,Decision - Majority,3,15:00,D,Alejandro Perez,0,61 of 167,36%,68 of 174,1 of 3,33%,0,0,0:58,43 of 144,3 of 3,15 of 20,52 of 147,4 of 10,5 of 10,D,Albert Morales,0,79 of 232,34%,81 of 234,0 of 1,0%,0,0,0:12,35 of 166,7 of 13,37 of 53,75 of 216,3 of 13,1 of 3
307,KO/TKO,1,4:04,W,Alejandro Perez,0,48 of 67,71%,87 of 115,0 of 0,---,0,0,1:46,48 of 67,0 of 0,0 of 0,2 of 4,0 of 0,46 of 63,L,Ian Entwistle,0,0 of 2,0%,0 of 2,0 of 1,0%,1,0,0:13,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0
308,KO/TKO,2,9:26,W,Alejandro Perez,0,39 of 91,42%,42 of 94,0 of 0,---,0,0,0:15,19 of 59,6 of 9,14 of 23,31 of 78,2 of 4,6 of 9,L,Scott Jorgensen,0,11 of 37,29%,11 of 37,2 of 6,33%,0,0,0:48,7 of 30,1 of 3,3 of 4,10 of 34,0 of 2,1 of 1
309,Submission,1,0:23,L,Alejandro Perez,0,0 of 1,0%,0 of 1,0 of 1,0%,0,0,0:02,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Patrick Williams,1,2 of 4,50%,2 of 4,0 of 0,---,1,0,0:02,2 of 4,0 of 0,0 of 0,2 of 3,0 of 0,0 of 1
310,Decision - Unanimous,3,15:00,W,Alejandro Perez,0,38 of 130,29%,43 of 135,1 of 2,50%,1,0,0:26,19 of 92,3 of 5,16 of 33,38 of 126,0 of 4,0 of 0,L,Jose Quinonez,0,38 of 111,34%,48 of 125,3 of 4,75%,2,1,3:28,28 of 97,9 of 11,1 of 3,28 of 98,1 of 1,9 of 12
311,Decision - Unanimous,3,15:00,L,Frankie Perez,0,22 of 63,34%,53 of 99,3 of 5,60%,0,0,3:18,6 of 40,7 of 13,9 of 10,12 of 50,2 of 4,8 of 9,W,Chris Wade,0,23 of 43,53%,51 of 79,3 of 8,37%,2,1,8:17,16 of 31,6 of 8,1 of 4,12 of 30,2 of 2,9 of 11
312,Decision - Unanimous,3,15:00,L,Frankie Perez,0,20 of 51,39%,27 of 59,1 of 3,33%,0,0,3:24,7 of 34,4 of 5,9 of 12,12 of 37,1 of 3,7 of 11,W,Marc Diakiese,0,9 of 34,26%,38 of 66,6 of 13,46%,0,0,7:09,5 of 25,3 of 6,1 of 3,4 of 27,1 of 1,4 of 6
313,KO/TKO,1,0:54,W,Frankie Perez,1,12 of 15,80%,12 of 15,0 of 0,---,0,0,0:04,8 of 11,2 of 2,2 of 2,6 of 8,0 of 0,6 of 7,L,Sam Stout,0,2 of 16,12%,2 of 16,0 of 0,---,0,0,0:00,1 of 14,0 of 0,1 of 2,2 of 16,0 of 0,0 of 0
314,KO/TKO,3,11:54,L,Frankie Perez,0,16 of 39,41%,27 of 50,1 of 4,25%,1,0,0:35,6 of 26,3 of 6,7 of 7,14 of 36,1 of 2,1 of 1,W,Johnny Case,0,59 of 111,53%,79 of 137,4 of 5,80%,0,0,7:05,40 of 86,11 of 14,8 of 11,21 of 52,0 of 0,38 of 59
315,KO/TKO,1,4:06,W,Alex Perez,2,29 of 61,47%,29 of 61,0 of 0,---,0,0,0:04,12 of 39,2 of 4,15 of 18,24 of 55,5 of 6,0 of 0,L,Jussier Formiga,0,18 of 41,43%,18 of 41,0 of 0,---,0,0,0:00,17 of 38,0 of 2,1 of 1,17 of 40,1 of 1,0 of 0
316,Submission,1,2:33,W,Alex Perez,0,2 of 9,22%,16 of 23,1 of 1,100%,1,0,1:33,0 of 6,0 of 1,2 of 2,2 of 9,0 of 0,0 of 0,L,Jordan Espinosa,0,2 of 13,15%,2 of 13,0 of 0,---,0,0,0:00,1 of 9,0 of 0,1 of 4,2 of 13,0 of 0,0 of 0
317,Decision - Unanimous,3,15:00,W,Alex Perez,0,60 of 110,54%,150 of 220,2 of 4,50%,0,0,8:14,37 of 74,2 of 5,21 of 31,26 of 64,1 of 2,33 of 44,L,Mark De La Rosa,0,26 of 84,30%,74 of 140,0 of 0,---,0,0,0:00,19 of 73,2 of 2,5 of 9,15 of 70,2 of 2,9 of 12
318,KO/TKO,1,4:19,L,Alex Perez,0,14 of 32,43%,14 of 32,1 of 1,100%,0,0,0:03,5 of 21,7 of 9,2 of 2,9 of 27,5 of 5,0 of 0,W,Joseph Benavidez,0,35 of 72,48%,42 of 79,1 of 2,50%,0,0,1:15,20 of 48,11 of 17,4 of 7,19 of 50,1 of 2,15 of 20
319,KO/TKO,1,3:46,W,Alex Perez,1,84 of 162,51%,88 of 166,0 of 3,0%,0,0,0:03,67 of 139,11 of 16,6 of 7,64 of 133,20 of 29,0 of 0,L,Jose Torres,0,29 of 76,38%,30 of 77,0 of 0,---,0,0,0:00,22 of 67,7 of 9,0 of 0,25 of 71,4 of 5,0 of 0
320,Decision - Unanimous,3,15:00,W,Alex Perez,0,29 of 82,35%,67 of 123,5 of 9,55%,0,0,6:58,15 of 64,3 of 6,11 of 12,24 of 73,1 of 4,4 of 5,L,Eric Shelton,0,41 of 109,37%,72 of 140,0 of 2,0%,0,0,0:02,30 of 98,9 of 9,2 of 2,31 of 98,1 of 2,9 of 9
321,Submission,2,6:54,W,Alex Perez,0,24 of 40,60%,42 of 62,2 of 4,50%,3,0,3:38,13 of 25,5 of 8,6 of 7,9 of 21,7 of 8,8 of 11,L,Carls John De Tomas,0,8 of 28,28%,9 of 29,0 of 2,0%,0,0,0:55,7 of 27,0 of 0,1 of 1,7 of 27,1 of 1,0 of 0
322,KO/TKO,1,3:22,L,Markus Perez,0,14 of 43,32%,14 of 43,0 of 0,---,0,0,0:00,8 of 36,3 of 4,3 of 3,14 of 43,0 of 0,0 of 0,W,Dricus Du Plessis,1,26 of 58,44%,26 of 58,0 of 0,---,0,0,0:02,7 of 28,4 of 5,15 of 25,23 of 54,0 of 0,3 of 4
323,Decision - Unanimous,3,15:00,L,Markus Perez,0,49 of 96,51%,56 of 103,0 of 1,0%,0,0,1:21,33 of 72,13 of 21,3 of 3,26 of 67,21 of 26,2 of 3,W,Wellington Turman,0,48 of 120,40%,59 of 132,2 of 9,22%,0,0,6:41,35 of 103,8 of 12,5 of 5,23 of 91,19 of 21,6 of 8
324,Submission,2,6:07,W,Markus Perez,0,16 of 32,50%,19 of 35,1 of 7,14%,1,0,2:39,9 of 24,5 of 6,2 of 2,12 of 23,4 of 9,0 of 0,L,Anthony Hernandez,0,17 of 35,48%,21 of 39,0 of 0,---,0,0,0:38,15 of 32,0 of 1,2 of 2,6 of 19,11 of 16,0 of 0
325,Decision - Unanimous,3,15:00,L,Markus Perez,0,54 of 122,44%,67 of 137,0 of 1,0%,0,0,0:07,22 of 79,29 of 38,3 of 5,41 of 104,13 of 18,0 of 0,W,Andrew Sanchez,0,73 of 159,45%,119 of 215,0 of 6,0%,0,0,5:40,44 of 119,21 of 27,8 of 13,65 of 144,8 of 15,0 of 0
326,Submission,1,4:28,W,Markus Perez,0,4 of 4,100%,13 of 16,1 of 1,100%,2,0,3:17,3 of 3,1 of 1,0 of 0,0 of 0,1 of 1,3 of 3,L,James Bochnovic,0,3 of 6,50%,4 of 8,0 of 1,0%,0,0,0:59,1 of 3,2 of 3,0 of 0,1 of 3,1 of 2,1 of 1
327,Decision - Unanimous,3,15:00,L,Markus Perez,0,30 of 60,50%,41 of 72,2 of 5,40%,1,0,0:49,12 of 39,14 of 17,4 of 4,15 of 39,11 of 14,4 of 7,W,Eryk Anders,0,79 of 141,56%,104 of 171,2 of 4,50%,0,0,7:52,62 of 117,16 of 22,1 of 2,26 of 57,24 of 39,29 of 45
328,KO/TKO,1,2:56,L,Anthony Perosh,0,6 of 32,18%,7 of 33,0 of 0,---,0,0,0:00,6 of 30,0 of 2,0 of 0,6 of 30,0 of 2,0 of 0,W,Gian Villante,1,19 of 34,55%,19 of 34,0 of 0,---,0,0,0:01,12 of 26,5 of 6,2 of 2,17 of 31,2 of 3,0 of 0
329,KO/TKO,1,0:56,L,Anthony Perosh,0,3 of 5,60%,3 of 5,0 of 0,---,0,0,0:00,3 of 5,0 of 0,0 of 0,3 of 5,0 of 0,0 of 0,W,Sean O'Connell,0,20 of 38,52%,20 of 38,0 of 0,---,0,0,0:00,18 of 33,1 of 4,1 of 1,9 of 21,11 of 17,0 of 0
330,Submission,1,3:46,W,Anthony Perosh,0,11 of 17,64%,26 of 34,1 of 2,50%,1,0,2:43,11 of 17,0 of 0,0 of 0,1 of 4,0 of 0,10 of 13,L,Guto Inocente,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
331,Decision - Unanimous,3,15:00,L,Anthony Perosh,0,9 of 37,24%,11 of 39,0 of 2,0%,0,0,0:00,6 of 34,0 of 0,3 of 3,9 of 37,0 of 0,0 of 0,W,Ryan Bader,0,70 of 100,70%,156 of 188,3 of 3,100%,0,0,12:14,64 of 92,6 of 8,0 of 0,11 of 28,4 of 4,55 of 68
332,KO/TKO,1,0:14,W,Anthony Perosh,1,8 of 13,61%,8 of 13,0 of 0,---,0,0,0:06,8 of 13,0 of 0,0 of 0,1 of 1,0 of 0,7 of 12,L,Vinny Magalhaes,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0
333,KO/TKO,1,0:07,L,Anthony Perosh,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Ryan Jimmo,1,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:02,2 of 2,0 of 0,0 of 0,1 of 1,0 of 0,1 of 1
334,KO/TKO,1,4:59,W,Anthony Perosh,0,25 of 45,55%,35 of 57,2 of 4,50%,0,0,2:28,24 of 44,0 of 0,1 of 1,2 of 9,2 of 3,21 of 33,L,Nick Penner,0,5 of 22,22%,9 of 26,0 of 0,---,0,1,0:10,4 of 21,1 of 1,0 of 0,3 of 19,1 of 1,1 of 2
335,Submission,2,8:09,W,Anthony Perosh,0,17 of 38,44%,20 of 43,2 of 6,33%,3,0,4:05,17 of 38,0 of 0,0 of 0,2 of 13,0 of 0,15 of 25,L,Cyrille Diabate,0,17 of 37,45%,27 of 49,0 of 0,---,0,0,0:15,9 of 27,8 of 9,0 of 1,13 of 31,0 of 0,4 of 6
336,Submission,1,2:45,W,Anthony Perosh,0,7 of 13,53%,11 of 18,1 of 4,25%,1,0,1:08,7 of 13,0 of 0,0 of 0,3 of 6,0 of 0,4 of 7,L,Tom Blackledge,0,8 of 13,61%,8 of 13,0 of 0,---,0,0,0:09,6 of 11,1 of 1,1 of 1,4 of 9,0 of 0,4 of 4
337,TKO - Doctor's Stoppage,2,10:00,L,Anthony Perosh,0,9 of 25,36%,10 of 26,0 of 11,0%,0,0,0:39,2 of 18,0 of 0,7 of 7,8 of 24,1 of 1,0 of 0,W,Mirko Filipovic,0,29 of 63,46%,65 of 102,0 of 0,---,1,0,3:31,23 of 57,5 of 5,1 of 1,17 of 42,3 of 3,9 of 18
338,Decision - Unanimous,3,15:00,L,Anthony Perosh,1,48 of 107,44%,76 of 137,3 of 11,27%,0,0,4:16,40 of 98,0 of 1,8 of 8,25 of 71,16 of 27,7 of 9,W,Christian Wellisch,1,61 of 206,29%,98 of 249,1 of 1,100%,0,1,2:59,56 of 200,1 of 2,4 of 4,37 of 157,16 of 28,8 of 21
339,KO/TKO,1,2:42,L,Anthony Perosh,0,8 of 17,47%,10 of 19,0 of 0,---,0,0,0:09,3 of 12,3 of 3,2 of 2,4 of 12,4 of 5,0 of 0,W,Jeff Monson,1,18 of 26,69%,25 of 33,0 of 2,0%,0,1,1:04,14 of 22,2 of 2,2 of 2,1 of 4,9 of 13,8 of 9
340,Submission,1,1:45,L,Thiago Perpetuo,0,0 of 1,0%,1 of 2,1 of 1,100%,0,0,0:30,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Kenny Robertson,0,9 of 14,64%,17 of 22,1 of 1,100%,1,0,1:03,8 of 13,0 of 0,1 of 1,3 of 4,0 of 0,6 of 10
341,KO/TKO,1,3:31,L,Thiago Perpetuo,1,18 of 28,64%,22 of 36,1 of 1,100%,0,0,0:46,16 of 26,2 of 2,0 of 0,3 of 9,7 of 9,8 of 10,W,Omari Akhmedov,1,14 of 20,70%,22 of 30,1 of 5,20%,1,0,2:07,8 of 14,2 of 2,4 of 4,6 of 7,6 of 9,2 of 4
342,KO/TKO,3,10:41,W,Thiago Perpetuo,1,68 of 94,72%,91 of 121,1 of 4,25%,0,0,4:54,42 of 58,21 of 29,5 of 7,38 of 57,4 of 5,26 of 32,L,Leonardo Mafra,0,33 of 81,40%,46 of 100,0 of 0,---,1,0,0:00,19 of 61,5 of 8,9 of 12,30 of 78,3 of 3,0 of 0
343,Decision - Unanimous,3,15:00,L,Hernani Perpetuo,0,61 of 189,32%,63 of 191,0 of 3,0%,0,0,0:02,35 of 147,8 of 19,18 of 23,56 of 178,5 of 11,0 of 0,W,Tim Means,0,85 of 210,40%,85 of 211,1 of 4,25%,0,0,0:33,44 of 144,25 of 48,16 of 18,80 of 199,5 of 11,0 of 0
344,Decision - Split,3,15:00,L,Hernani Perpetuo,0,21 of 93,22%,26 of 99,0 of 1,0%,1,0,0:44,10 of 68,6 of 17,5 of 8,20 of 91,0 of 0,1 of 2,W,Jordan Mein,0,46 of 84,54%,62 of 102,4 of 4,100%,0,0,3:12,25 of 61,10 of 12,11 of 11,37 of 72,1 of 1,8 of 11
345,Decision - Unanimous,3,15:00,W,Mike Perry,1,76 of 131,58%,103 of 158,1 of 1,100%,0,0,5:44,49 of 98,14 of 20,13 of 13,51 of 100,6 of 6,19 of 25,L,Mickey Gall,0,55 of 106,51%,59 of 111,0 of 6,0%,0,1,0:51,39 of 89,8 of 9,8 of 8,51 of 97,3 of 6,1 of 3
346,KO/TKO,1,1:30,L,Mike Perry,0,5 of 10,50%,5 of 10,0 of 0,---,0,0,0:00,1 of 3,2 of 4,2 of 3,5 of 10,0 of 0,0 of 0,W,Geoff Neal,1,15 of 23,65%,15 of 23,0 of 0,---,0,0,0:02,12 of 18,1 of 3,2 of 2,12 of 20,0 of 0,3 of 3
347,Decision - Split,3,15:00,L,Mike Perry,0,87 of 175,49%,116 of 204,0 of 2,0%,0,0,3:20,56 of 135,11 of 17,20 of 23,75 of 157,12 of 18,0 of 0,W,Vicente Luque,0,84 of 179,46%,85 of 180,0 of 0,---,1,0,0:00,43 of 125,6 of 9,35 of 45,83 of 178,1 of 1,0 of 0
348,Decision - Unanimous,3,15:00,W,Mike Perry,0,65 of 110,59%,75 of 120,0 of 1,0%,0,0,2:10,48 of 90,6 of 8,11 of 12,32 of 72,18 of 19,15 of 19,L,Alex Oliveira,0,48 of 137,35%,50 of 139,0 of 1,0%,0,0,1:18,30 of 110,7 of 16,11 of 11,42 of 125,6 of 11,0 of 1
349,Submission,1,4:46,L,Mike Perry,0,11 of 20,55%,11 of 20,1 of 1,100%,0,0,0:58,0 of 9,6 of 6,5 of 5,4 of 13,6 of 6,1 of 1,W,Donald Cerrone,0,9 of 13,69%,10 of 14,0 of 1,0%,1,1,0:40,2 of 5,4 of 5,3 of 3,4 of 8,5 of 5,0 of 0
350,Decision - Split,3,15:00,W,Mike Perry,0,62 of 110,56%,66 of 114,2 of 3,66%,0,0,3:02,34 of 78,15 of 18,13 of 14,42 of 86,17 of 21,3 of 3,L,Paul Felder,0,56 of 120,46%,64 of 128,0 of 1,0%,0,0,0:45,27 of 79,16 of 24,13 of 17,48 of 110,7 of 9,1 of 1
351,Decision - Unanimous,3,15:00,L,Mike Perry,0,45 of 110,40%,45 of 110,1 of 4,25%,0,0,1:18,23 of 77,8 of 18,14 of 15,44 of 108,1 of 2,0 of 0,W,Max Griffin,1,78 of 168,46%,81 of 171,0 of 1,0%,0,0,0:24,58 of 138,7 of 15,13 of 15,74 of 163,1 of 1,3 of 4
352,Decision - Unanimous,3,15:00,L,Mike Perry,0,51 of 136,37%,51 of 136,1 of 1,100%,0,0,0:29,34 of 112,12 of 18,5 of 6,51 of 135,0 of 1,0 of 0,W,Santiago Ponzinibbio,1,78 of 200,39%,81 of 203,3 of 3,100%,0,0,1:58,56 of 177,8 of 8,14 of 15,67 of 188,1 of 1,10 of 11
353,KO/TKO,1,1:19,W,Mike Perry,1,11 of 18,61%,11 of 18,0 of 0,---,0,0,0:02,10 of 17,0 of 0,1 of 1,4 of 11,6 of 6,1 of 1,L,Alex Reyes,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:18,1 of 7,4 of 5,1 of 1,3 of 10,3 of 3,0 of 0
354,KO/TKO,2,6:05,W,Mike Perry,2,26 of 55,47%,28 of 57,0 of 0,---,0,0,0:09,10 of 32,4 of 10,12 of 13,24 of 51,2 of 3,0 of 1,L,Jake Ellenberger,0,17 of 41,41%,20 of 44,1 of 4,25%,0,0,0:28,13 of 35,4 of 6,0 of 0,13 of 35,4 of 6,0 of 0
355,Decision - Unanimous,3,15:00,L,Mike Perry,0,37 of 90,41%,37 of 90,0 of 0,---,0,0,0:00,22 of 70,5 of 10,10 of 10,35 of 85,2 of 5,0 of 0,W,Alan Jouban,1,69 of 133,51%,69 of 133,2 of 5,40%,0,0,1:06,24 of 69,16 of 34,29 of 30,66 of 129,1 of 1,2 of 3
356,KO/TKO,3,14:40,W,Mike Perry,1,90 of 214,42%,103 of 228,0 of 0,---,0,0,1:42,78 of 195,5 of 12,7 of 7,57 of 162,15 of 31,18 of 21,L,Danny Roberts,0,81 of 239,33%,81 of 239,0 of 4,0%,0,0,0:00,53 of 199,6 of 16,22 of 24,79 of 234,2 of 5,0 of 0
