,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
0,KO/TKO,1,9:45,L,Eugenio Tadeu,0,6 of 24,25%,32 of 50,0 of 2,0%,0,0,--,2 of 15,1 of 6,3 of 3,5 of 11,1 of 13,0 of 0,W,Mikey Burnett,0,42 of 80,52%,100 of 142,1 of 1,100%,1,0,--,25 of 61,17 of 19,0 of 0,12 of 35,10 of 23,20 of 22
1,KO/TKO,1,1:59,W,Justin Tafa,1,10 of 15,66%,10 of 15,0 of 0,---,0,0,0:02,5 of 9,0 of 1,5 of 5,8 of 11,1 of 1,1 of 3,L,Juan Adams,0,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:00,3 of 4,2 of 4,2 of 3,7 of 11,0 of 0,0 of 0
2,KO/TKO,1,2:10,L,Justin Tafa,0,6 of 9,66%,17 of 20,0 of 0,---,0,0,1:09,5 of 8,1 of 1,0 of 0,2 of 3,4 of 6,0 of 0,W,Yorgan De Castro,1,4 of 12,33%,6 of 14,0 of 0,---,0,0,0:12,2 of 10,2 of 2,0 of 0,4 of 8,0 of 4,0 of 0
3,Decision - Unanimous,3,15:00,L,Khalid Taha,0,49 of 202,24%,68 of 222,0 of 1,0%,0,1,1:27,40 of 186,5 of 10,4 of 6,49 of 193,0 of 6,0 of 3,W,Raoni Barcelos,0,120 of 207,57%,129 of 219,2 of 4,50%,1,0,3:15,85 of 166,17 of 22,18 of 19,108 of 195,7 of 7,5 of 5
4,Submission,3,13:00,NC,Khalid Taha,1,38 of 88,43%,74 of 127,0 of 1,0%,1,0,0:39,29 of 69,4 of 11,5 of 8,19 of 62,6 of 7,13 of 19,NC,Bruno Silva,0,20 of 50,40%,51 of 88,2 of 11,18%,0,0,6:59,9 of 33,8 of 11,3 of 6,10 of 31,1 of 1,9 of 18
5,KO/TKO,1,0:25,W,Khalid Taha,1,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:02,5 of 5,0 of 0,0 of 0,2 of 2,0 of 0,3 of 3,L,Boston Salmon,0,0 of 0,---,0 of 0,0 of 0,---,0,0,0:00,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
6,Decision - Unanimous,3,15:00,L,Khalid Taha,0,32 of 57,56%,59 of 91,0 of 0,---,0,2,0:35,24 of 44,3 of 6,5 of 7,21 of 41,7 of 11,4 of 5,W,Nad Narimani,0,45 of 69,65%,67 of 97,6 of 11,54%,0,0,10:05,37 of 56,5 of 10,3 of 3,14 of 32,5 of 7,26 of 30
7,Decision - Unanimous,3,15:00,L,Mairbek Taisumov,0,51 of 160,31%,51 of 160,0 of 2,0%,0,0,0:01,40 of 139,5 of 13,6 of 8,51 of 160,0 of 0,0 of 0,W,Diego Ferreira,0,109 of 326,33%,112 of 329,0 of 2,0%,0,0,0:19,77 of 271,25 of 46,7 of 9,107 of 323,2 of 3,0 of 0
8,Decision - Unanimous,3,15:00,W,Mairbek Taisumov,0,27 of 82,32%,28 of 83,0 of 0,---,0,0,0:04,11 of 52,5 of 16,11 of 14,26 of 80,1 of 2,0 of 0,L,Desmond Green,0,27 of 83,32%,27 of 83,0 of 4,0%,0,0,0:00,16 of 59,4 of 12,7 of 12,27 of 81,0 of 2,0 of 0
9,KO/TKO,1,1:24,W,Mairbek Taisumov,1,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:01,1 of 2,0 of 1,1 of 1,2 of 4,0 of 0,0 of 0,L,Felipe Silva,0,0 of 7,0%,0 of 7,0 of 0,---,0,0,0:00,0 of 6,0 of 1,0 of 0,0 of 7,0 of 0,0 of 0
10,KO/TKO,1,3:44,W,Mairbek Taisumov,1,25 of 59,42%,25 of 59,0 of 0,---,0,0,0:01,18 of 48,1 of 5,6 of 6,25 of 59,0 of 0,0 of 0,L,Damir Hadzovic,0,11 of 43,25%,11 of 43,0 of 0,---,0,0,0:00,9 of 40,1 of 2,1 of 1,11 of 42,0 of 1,0 of 0
11,KO/TKO,2,6:30,W,Mairbek Taisumov,1,23 of 43,53%,24 of 44,0 of 0,---,0,0,0:15,15 of 34,7 of 8,1 of 1,14 of 29,1 of 1,8 of 13,L,Alan Patrick,0,17 of 38,44%,17 of 38,0 of 7,0%,0,0,0:23,5 of 24,8 of 10,4 of 4,15 of 35,2 of 3,0 of 0
12,KO/TKO,2,5:38,W,Mairbek Taisumov,0,37 of 59,62%,37 of 59,2 of 2,100%,0,0,1:01,26 of 44,5 of 6,6 of 9,28 of 44,1 of 3,8 of 12,L,Anthony Christodoulou,0,9 of 38,23%,9 of 38,0 of 1,0%,0,0,0:00,6 of 33,0 of 0,3 of 5,9 of 36,0 of 1,0 of 1
13,KO/TKO,1,1:01,W,Mairbek Taisumov,1,9 of 10,90%,9 of 10,0 of 0,---,0,0,0:05,8 of 9,0 of 0,1 of 1,6 of 7,0 of 0,3 of 3,L,Marcin Bandel,0,3 of 7,42%,3 of 7,0 of 0,---,0,0,0:00,3 of 7,0 of 0,0 of 0,3 of 7,0 of 0,0 of 0
14,Decision - Unanimous,3,15:00,L,Mairbek Taisumov,0,26 of 91,28%,40 of 106,0 of 0,---,0,0,1:20,16 of 79,6 of 8,4 of 4,23 of 81,3 of 5,0 of 5,W,Michel Prazeres,1,35 of 67,52%,66 of 106,3 of 11,27%,0,0,5:00,26 of 58,4 of 4,5 of 5,24 of 53,5 of 7,6 of 7
15,Decision - Unanimous,3,15:00,W,Mairbek Taisumov,0,33 of 87,37%,48 of 107,5 of 7,71%,0,0,3:49,10 of 52,10 of 19,13 of 16,22 of 67,7 of 13,4 of 7,L,Tae Hyun Bang,0,26 of 66,39%,31 of 71,0 of 1,0%,0,0,0:08,19 of 56,4 of 6,3 of 4,20 of 57,2 of 5,4 of 4
16,Decision - Unanimous,2,8:00,W,Yoshiki Takahashi,0,20 of 43,46%,72 of 99,1 of 1,100%,0,0,--,20 of 43,0 of 0,0 of 0,9 of 27,3 of 6,8 of 10,L,Wallid Ismail,0,1 of 17,5%,19 of 38,1 of 10,10%,0,0,--,1 of 17,0 of 0,0 of 0,1 of 17,0 of 0,0 of 0
17,KO/TKO,1,2:24,L,Daiju Takase,0,0 of 2,0%,1 of 3,0 of 0,---,0,0,0:00,0 of 2,0 of 0,0 of 0,0 of 2,0 of 0,0 of 0,W,Fabiano Iha,0,8 of 12,66%,16 of 20,1 of 1,100%,0,0,1:56,8 of 12,0 of 0,0 of 0,0 of 0,0 of 0,8 of 12
18,Decision - Unanimous,3,15:00,L,Daiju Takase,0,5 of 9,55%,12 of 17,0 of 0,---,0,0,0:00,5 of 7,0 of 1,0 of 1,0 of 3,0 of 1,5 of 5,W,Kenichi Yamamoto,0,20 of 26,76%,36 of 45,0 of 0,---,0,0,14:16,6 of 12,14 of 14,0 of 0,2 of 4,0 of 0,18 of 22
19,KO/TKO,1,4:41,L,Daiju Takase,0,0 of 14,0%,1 of 15,0 of 1,0%,0,0,0:00,0 of 14,0 of 0,0 of 0,0 of 14,0 of 0,0 of 0,W,Jeremy Horn,0,35 of 59,59%,51 of 76,0 of 0,---,0,0,2:57,27 of 50,3 of 3,5 of 6,8 of 17,3 of 5,24 of 37
20,Decision - Split,3,15:00,L,Hiroyuki Takaya,0,45 of 108,41%,61 of 131,3 of 10,30%,0,0,4:24,27 of 84,14 of 17,4 of 7,40 of 101,5 of 7,0 of 0,W,Robert Peralta,1,81 of 180,45%,105 of 204,0 of 0,---,0,0,1:20,27 of 120,28 of 31,26 of 29,59 of 156,22 of 24,0 of 0
21,Decision - Unanimous,3,15:00,L,Hiroyuki Takaya,0,39 of 109,35%,59 of 131,2 of 2,100%,0,0,2:33,17 of 79,4 of 5,18 of 25,28 of 88,8 of 16,3 of 5,W,Cub Swanson,0,42 of 119,35%,65 of 145,3 of 7,42%,1,0,4:55,36 of 108,3 of 8,3 of 3,25 of 99,12 of 14,5 of 6
22,KO/TKO,1,1:31,L,Hiroyuki Takaya,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,0 of 8,0 of 1,2 of 2,2 of 11,0 of 0,0 of 0,W,Leonard Garcia,1,12 of 21,57%,12 of 21,0 of 0,---,0,0,0:04,6 of 15,0 of 0,6 of 6,9 of 18,0 of 0,3 of 3
23,Decision - Unanimous,2,8:00,L,Oleg Taktarov,0,8 of 29,27%,26 of 47,0 of 1,0%,1,0,--,4 of 23,1 of 3,3 of 3,8 of 29,0 of 0,0 of 0,W,Dan Severn,0,24 of 79,30%,198 of 277,0 of 0,---,0,0,--,18 of 73,5 of 5,1 of 1,7 of 60,0 of 0,17 of 19
24,Decision - Unanimous,1,18:0,W,Oleg Taktarov,0,6 of 33,18%,10 of 37,0 of 3,0%,1,0,--,2 of 19,0 of 1,4 of 13,6 of 33,0 of 0,0 of 0,L,Marco Ruas,0,14 of 53,26%,29 of 68,0 of 0,---,0,0,--,3 of 31,0 of 0,11 of 22,14 of 52,0 of 0,0 of 1
25,Submission,1,1:15,W,Oleg Taktarov,0,0 of 1,0%,0 of 1,0 of 0,---,2,0,--,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,L,Dave Beneteau,0,2 of 5,40%,2 of 5,0 of 0,---,0,0,--,1 of 4,0 of 0,1 of 1,0 of 2,1 of 1,1 of 2
26,Other,2,8:00,D,Oleg Taktarov,0,4 of 22,18%,110 of 128,0 of 2,0%,0,0,--,3 of 17,0 of 1,1 of 4,3 of 18,1 of 4,0 of 0,D,Ken Shamrock,0,29 of 58,50%,180 of 222,1 of 1,100%,1,0,--,26 of 53,2 of 4,1 of 1,8 of 29,4 of 6,17 of 23
27,Submission,1,17:4,W,Oleg Taktarov,0,4 of 10,40%,48 of 59,0 of 3,0%,4,0,--,4 of 10,0 of 0,0 of 0,3 of 9,1 of 1,0 of 0,L,David Abbott,0,17 of 45,37%,39 of 71,2 of 3,66%,1,0,--,16 of 44,1 of 1,0 of 0,8 of 27,3 of 7,6 of 11
28,Submission,1,0:09,W,Oleg Taktarov,0,0 of 0,---,0 of 0,0 of 0,---,1,1,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Anthony Macias,0,0 of 0,---,0 of 0,0 of 1,0%,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
29,Submission,1,0:57,W,Oleg Taktarov,0,0 of 2,0%,5 of 7,0 of 1,0%,1,0,--,0 of 2,0 of 0,0 of 0,0 of 0,0 of 2,0 of 0,L,Dave Beneteau,0,5 of 14,35%,5 of 14,1 of 1,100%,0,0,--,5 of 14,0 of 0,0 of 0,0 of 0,4 of 11,1 of 3
30,TKO - Doctor's Stoppage,1,4:21,L,Oleg Taktarov,0,0 of 0,---,0 of 0,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,W,Dan Severn,0,9 of 17,52%,38 of 64,1 of 1,100%,0,0,--,9 of 17,0 of 0,0 of 0,0 of 0,0 of 0,9 of 17
31,Submission,1,2:23,W,Oleg Taktarov,0,0 of 0,---,0 of 0,0 of 1,0%,1,1,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,L,Ernie Verdicia,0,2 of 5,40%,7 of 11,0 of 0,---,0,0,--,2 of 5,0 of 0,0 of 0,0 of 2,0 of 0,2 of 3
32,KO/TKO,1,4:26,L,Nordine Taleb,0,6 of 26,23%,6 of 26,0 of 0,---,0,0,0:00,3 of 16,0 of 5,3 of 5,6 of 25,0 of 0,0 of 1,W,Muslim Salikhov,1,10 of 23,43%,10 of 23,0 of 0,---,0,0,0:02,1 of 10,2 of 6,7 of 7,10 of 23,0 of 0,0 of 0
33,Decision - Unanimous,3,15:00,W,Nordine Taleb,0,90 of 201,44%,90 of 201,0 of 0,---,0,0,0:03,32 of 125,27 of 39,31 of 37,89 of 199,0 of 0,1 of 2,L,Kyle Prepolec,0,52 of 153,33%,53 of 154,0 of 2,0%,0,0,0:00,27 of 113,22 of 30,3 of 10,51 of 151,1 of 2,0 of 0
34,KO/TKO,2,8:10,L,Nordine Taleb,0,48 of 95,50%,49 of 96,0 of 0,---,0,0,0:00,11 of 47,12 of 23,25 of 25,48 of 94,0 of 1,0 of 0,W,Sean Strickland,1,65 of 177,36%,68 of 180,0 of 0,---,0,0,0:37,60 of 172,4 of 4,1 of 1,51 of 152,3 of 5,11 of 20
35,Submission,1,4:31,L,Nordine Taleb,0,6 of 12,50%,6 of 12,1 of 2,50%,0,0,0:11,1 of 6,3 of 4,2 of 2,4 of 9,2 of 3,0 of 0,W,Claudio Silva,0,18 of 39,46%,25 of 51,1 of 3,33%,1,0,1:48,11 of 27,6 of 9,1 of 3,6 of 16,3 of 4,9 of 19
36,KO/TKO,1,0:59,W,Nordine Taleb,1,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:00,3 of 3,1 of 1,1 of 1,4 of 4,0 of 0,1 of 1,L,Danny Roberts,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,0 of 1,0 of 0,1 of 3,1 of 4,0 of 0,0 of 0
37,Decision - Unanimous,3,15:00,W,Nordine Taleb,0,57 of 88,64%,71 of 103,2 of 2,100%,0,1,4:32,38 of 63,9 of 11,10 of 14,39 of 67,6 of 8,12 of 13,L,Oliver Enkamp,0,34 of 101,33%,44 of 114,1 of 5,20%,0,0,0:47,15 of 68,14 of 24,5 of 9,22 of 84,12 of 17,0 of 0
38,Decision - Unanimous,3,15:00,L,Nordine Taleb,0,48 of 121,39%,57 of 130,0 of 0,---,0,0,0:00,15 of 67,8 of 23,25 of 31,48 of 121,0 of 0,0 of 0,W,Santiago Ponzinibbio,1,53 of 171,30%,65 of 183,0 of 0,---,0,0,1:58,42 of 156,5 of 9,6 of 6,48 of 160,0 of 0,5 of 11
39,KO/TKO,2,6:34,W,Nordine Taleb,1,26 of 50,52%,26 of 50,1 of 1,100%,0,0,0:05,10 of 34,5 of 5,11 of 11,22 of 45,2 of 2,2 of 3,L,Erick Silva,0,11 of 32,34%,11 of 32,0 of 1,0%,0,0,0:00,2 of 14,6 of 10,3 of 8,11 of 32,0 of 0,0 of 0
40,Submission,2,9:11,L,Nordine Taleb,0,17 of 34,50%,30 of 47,0 of 2,0%,0,0,1:05,8 of 23,5 of 6,4 of 5,13 of 28,4 of 6,0 of 0,W,Warlley Alves,0,17 of 38,44%,23 of 46,2 of 3,66%,1,0,4:18,9 of 29,4 of 5,4 of 4,12 of 31,3 of 3,2 of 4
41,Decision - Unanimous,3,15:00,W,Nordine Taleb,0,36 of 64,56%,64 of 97,6 of 6,100%,0,0,10:02,26 of 50,7 of 10,3 of 4,12 of 27,5 of 7,19 of 30,L,Chris Clements,0,17 of 62,27%,29 of 75,0 of 0,---,1,0,0:00,4 of 39,5 of 8,8 of 15,14 of 52,3 of 10,0 of 0
42,Decision - Split,3,15:00,W,Nordine Taleb,0,66 of 115,57%,92 of 141,2 of 4,50%,0,0,2:28,49 of 96,7 of 9,10 of 10,61 of 107,5 of 6,0 of 2,L,Li Jingliang,0,43 of 147,29%,57 of 165,2 of 8,25%,0,0,0:42,22 of 118,2 of 4,19 of 25,40 of 143,3 of 4,0 of 0
43,Decision - Unanimous,3,15:00,W,Nordine Taleb,0,48 of 75,64%,131 of 161,4 of 4,100%,0,0,10:40,24 of 43,22 of 26,2 of 6,9 of 26,9 of 9,30 of 40,L,Vik Grujic,0,4 of 32,12%,44 of 72,0 of 1,0%,0,0,0:02,3 of 27,1 of 5,0 of 0,2 of 29,2 of 3,0 of 0
44,Decision - Split,3,15:00,L,Akitoshi Tamura,0,29 of 129,22%,86 of 188,0 of 0,---,2,0,3:30,11 of 73,7 of 25,11 of 31,27 of 125,2 of 4,0 of 0,W,Charlie Valencia,1,42 of 99,42%,47 of 106,1 of 1,100%,0,0,2:32,27 of 79,11 of 15,4 of 5,30 of 75,7 of 9,5 of 15
45,Decision - Unanimous,3,15:00,W,Akitoshi Tamura,0,134 of 239,56%,134 of 239,0 of 1,0%,0,0,--,25 of 83,73 of 86,36 of 70,93 of 191,41 of 48,0 of 0,L,Manny Tapia,0,34 of 270,12%,110 of 349,0 of 0,---,0,0,--,26 of 249,5 of 18,3 of 3,31 of 262,3 of 8,0 of 0
46,Submission,3,14:48,L,Akitoshi Tamura,0,4 of 12,33%,18 of 26,0 of 0,---,1,0,0:00,0 of 5,3 of 6,1 of 1,4 of 12,0 of 0,0 of 0,W,Wagnney Fabiano,0,11 of 34,32%,70 of 110,3 of 4,75%,1,0,13:20,11 of 33,0 of 1,0 of 0,2 of 15,0 of 0,9 of 19
47,KO/TKO,2,5:26,L,Issei Tamura,0,11 of 20,55%,17 of 28,0 of 1,0%,0,0,0:00,4 of 10,4 of 6,3 of 4,4 of 12,7 of 8,0 of 0,W,TJ Dillashaw,1,30 of 57,52%,39 of 66,2 of 3,66%,0,0,2:55,13 of 32,3 of 6,14 of 19,8 of 31,14 of 18,8 of 8
48,KO/TKO,2,5:25,L,Issei Tamura,0,5 of 14,35%,5 of 14,0 of 1,0%,0,0,0:00,5 of 13,0 of 1,0 of 0,5 of 13,0 of 1,0 of 0,W,Raphael Assuncao,1,39 of 60,65%,42 of 63,0 of 0,---,0,0,0:43,14 of 32,11 of 13,14 of 15,31 of 50,1 of 1,7 of 9
49,KO/TKO,2,5:32,W,Issei Tamura,2,15 of 24,62%,77 of 90,1 of 2,50%,0,0,4:11,15 of 24,0 of 0,0 of 0,7 of 13,0 of 0,8 of 11,L,Zhang Tiequan,0,6 of 19,31%,6 of 19,0 of 0,---,1,0,0:01,3 of 16,0 of 0,3 of 3,6 of 19,0 of 0,0 of 0
50,KO/TKO,3,10:25,L,Jason Tan,0,2 of 14,14%,20 of 32,0 of 6,0%,0,0,1:49,1 of 13,0 of 0,1 of 1,2 of 13,0 of 1,0 of 0,W,Dong Hyun Kim,0,77 of 92,83%,159 of 175,3 of 3,100%,0,0,7:30,74 of 89,3 of 3,0 of 0,3 of 9,21 of 21,53 of 62
51,KO/TKO,1,1:15,L,Jason Tan,0,6 of 13,46%,6 of 13,0 of 0,---,0,0,0:00,0 of 5,0 of 0,6 of 8,6 of 13,0 of 0,0 of 0,W,Marcus Davis,1,9 of 14,64%,9 of 14,0 of 0,---,0,0,0:03,9 of 14,0 of 0,0 of 0,5 of 9,0 of 1,4 of 4
52,Decision - Unanimous,3,15:00,L,Michinori Tanaka,0,28 of 73,38%,51 of 103,2 of 8,25%,0,0,3:31,10 of 52,4 of 4,14 of 17,26 of 66,1 of 2,1 of 5,W,Ricardo Ramos,1,45 of 88,51%,55 of 99,0 of 1,0%,1,0,1:42,27 of 64,14 of 20,4 of 4,19 of 49,14 of 17,12 of 22
53,Decision - Unanimous,3,15:00,L,Michinori Tanaka,0,20 of 34,58%,121 of 144,1 of 4,25%,0,2,5:54,10 of 22,3 of 3,7 of 9,5 of 17,0 of 0,15 of 17,W,Rani Yahya,0,10 of 18,55%,19 of 28,7 of 11,63%,1,1,7:03,4 of 11,2 of 2,4 of 5,9 of 17,1 of 1,0 of 0
54,Decision - Split,3,15:00,W,Michinori Tanaka,0,57 of 190,30%,68 of 202,3 of 6,50%,0,0,5:06,46 of 178,6 of 7,5 of 5,47 of 174,0 of 2,10 of 14,L,Joe Soto,0,71 of 111,63%,98 of 138,1 of 3,33%,4,0,0:14,54 of 88,4 of 6,13 of 17,67 of 106,0 of 1,4 of 4
55,Decision - Split,3,15:00,L,Michinori Tanaka,0,22 of 61,36%,39 of 81,3 of 9,33%,0,4,5:46,20 of 58,2 of 3,0 of 0,9 of 44,2 of 2,11 of 15,W,Kyung Ho Kang,0,21 of 66,31%,42 of 89,0 of 0,---,2,1,5:26,15 of 56,3 of 4,3 of 6,16 of 61,2 of 2,3 of 3
56,Decision - Unanimous,3,15:00,W,Michinori Tanaka,0,21 of 37,56%,78 of 103,3 of 4,75%,1,1,10:13,19 of 34,1 of 1,1 of 2,4 of 10,1 of 1,16 of 26,L,Roland Delorme,0,2 of 20,10%,25 of 44,1 of 1,100%,0,1,0:21,2 of 20,0 of 0,0 of 0,1 of 19,0 of 0,1 of 1
57,Decision - Split,3,15:00,L,Evan Tanner,0,27 of 47,57%,35 of 57,3 of 8,37%,0,0,8:59,15 of 35,5 of 5,7 of 7,9 of 24,15 of 17,3 of 6,W,Kendall Grove,0,59 of 96,61%,90 of 127,0 of 0,---,1,0,1:22,47 of 84,10 of 10,2 of 2,22 of 53,37 of 43,0 of 0
58,KO/TKO,2,8:00,L,Evan Tanner,0,19 of 44,43%,25 of 50,1 of 3,33%,0,0,1:57,6 of 26,2 of 6,11 of 12,12 of 36,7 of 8,0 of 0,W,Yushin Okami,2,26 of 58,44%,31 of 63,0 of 0,---,0,0,0:37,14 of 45,8 of 9,4 of 4,15 of 47,11 of 11,0 of 0
59,Submission,1,3:14,W,Evan Tanner,0,10 of 17,58%,16 of 24,1 of 2,50%,2,0,2:12,6 of 11,2 of 3,2 of 3,1 of 1,3 of 7,6 of 9,L,Justin Levens,0,2 of 4,50%,6 of 8,0 of 0,---,1,0,0:19,0 of 1,1 of 2,1 of 1,1 of 2,1 of 2,0 of 0
60,TKO - Doctor's Stoppage,2,9:15,L,Evan Tanner,0,15 of 24,62%,61 of 86,3 of 4,75%,2,0,6:00,3 of 11,8 of 9,4 of 4,5 of 11,2 of 2,8 of 11,W,David Loiseau,0,13 of 34,38%,16 of 37,0 of 0,---,0,2,0:48,13 of 34,0 of 0,0 of 0,1 of 21,1 of 1,11 of 12
61,TKO - Doctor's Stoppage,4,18:25,L,Evan Tanner,1,25 of 95,26%,27 of 99,1 of 5,20%,1,0,0:48,15 of 71,9 of 23,1 of 1,22 of 87,3 of 8,0 of 0,W,Rich Franklin,0,97 of 272,35%,104 of 279,0 of 0,---,1,1,1:15,79 of 245,11 of 18,7 of 9,82 of 241,15 of 26,0 of 5
62,KO/TKO,1,4:35,W,Evan Tanner,0,19 of 28,67%,62 of 77,0 of 0,---,0,0,3:09,18 of 27,1 of 1,0 of 0,0 of 0,1 of 1,18 of 27,L,David Terrell,0,4 of 9,44%,4 of 11,2 of 2,100%,1,0,0:21,3 of 7,0 of 0,1 of 2,1 of 4,3 of 5,0 of 0
63,Submission,1,2:22,W,Evan Tanner,0,6 of 17,35%,6 of 17,0 of 0,---,1,0,0:00,2 of 12,1 of 1,3 of 4,6 of 17,0 of 0,0 of 0,L,Robbie Lawler,0,3 of 14,21%,4 of 15,1 of 1,100%,0,0,0:33,2 of 13,1 of 1,0 of 0,1 of 11,1 of 1,1 of 2
64,Decision - Unanimous,3,15:00,W,Evan Tanner,0,73 of 102,71%,118 of 148,5 of 12,41%,0,0,6:05,55 of 82,15 of 17,3 of 3,39 of 63,19 of 21,15 of 18,L,Phil Baroni,0,23 of 67,34%,60 of 104,0 of 1,0%,0,0,0:03,16 of 60,6 of 6,1 of 1,16 of 56,7 of 11,0 of 0
65,KO/TKO,1,4:42,W,Evan Tanner,0,28 of 34,82%,40 of 46,1 of 4,25%,0,0,2:27,16 of 20,6 of 8,6 of 6,6 of 7,9 of 10,13 of 17,L,Phil Baroni,2,17 of 32,53%,29 of 45,0 of 0,---,0,0,0:14,14 of 28,3 of 4,0 of 0,6 of 15,11 of 15,0 of 2
66,KO/TKO,1,2:40,L,Evan Tanner,0,6 of 14,42%,6 of 14,0 of 0,---,0,0,0:00,0 of 5,5 of 8,1 of 1,4 of 12,2 of 2,0 of 0,W,Rich Franklin,1,16 of 38,42%,16 of 38,0 of 0,---,0,0,0:02,13 of 34,1 of 1,2 of 3,16 of 38,0 of 0,0 of 0
67,Decision - Unanimous,3,15:00,W,Evan Tanner,0,70 of 98,71%,131 of 161,3 of 5,60%,0,0,13:49,47 of 71,21 of 23,2 of 4,7 of 9,10 of 13,53 of 76,L,Chris Haseman,0,14 of 20,70%,49 of 56,0 of 0,---,2,0,0:14,3 of 8,6 of 6,5 of 6,5 of 9,5 of 7,4 of 4
68,TKO - Doctor's Stoppage,1,2:06,W,Evan Tanner,0,7 of 13,53%,12 of 18,0 of 0,---,0,0,1:43,5 of 10,2 of 3,0 of 0,0 of 4,2 of 3,5 of 6,L,Elvis Sinosic,0,4 of 8,50%,7 of 11,0 of 0,---,0,0,0:00,0 of 4,2 of 2,2 of 2,2 of 5,2 of 3,0 of 0
69,Submission,2,5:55,W,Evan Tanner,0,4 of 4,100%,6 of 7,0 of 0,---,4,0,0:00,2 of 2,0 of 0,2 of 2,3 of 3,1 of 1,0 of 0,L,Homer Moore,0,4 of 8,50%,12 of 16,2 of 3,66%,0,0,4:33,4 of 8,0 of 0,0 of 0,2 of 3,0 of 0,2 of 5
70,KO/TKO,1,0:32,L,Evan Tanner,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:01,0 of 0,0 of 1,0 of 0,0 of 1,0 of 0,0 of 0,W,Tito Ortiz,0,7 of 7,100%,7 of 7,1 of 1,100%,0,0,0:01,4 of 4,2 of 2,1 of 1,1 of 1,4 of 4,2 of 2
71,KO/TKO,1,4:58,W,Evan Tanner,0,32 of 40,80%,47 of 55,1 of 1,100%,0,0,4:11,19 of 26,11 of 12,2 of 2,2 of 2,5 of 7,25 of 31,L,Lance Gibson,0,6 of 8,75%,18 of 21,0 of 0,---,0,0,0:00,6 of 8,0 of 0,0 of 0,1 of 1,4 of 5,1 of 2
72,KO/TKO,1,2:58,W,Evan Tanner,0,23 of 32,71%,25 of 35,1 of 1,100%,1,0,--,18 of 26,4 of 5,1 of 1,3 of 8,2 of 2,18 of 22,L,Valeri Ignatov,0,2 of 8,25%,7 of 14,0 of 0,---,0,0,--,2 of 8,0 of 0,0 of 0,1 of 7,1 of 1,0 of 0
73,Submission,1,7:57,W,Evan Tanner,0,24 of 37,64%,25 of 39,1 of 1,100%,4,0,--,10 of 20,5 of 6,9 of 11,10 of 16,14 of 21,0 of 0,L,Darrel Gholar,0,4 of 26,15%,30 of 59,1 of 1,100%,0,0,--,3 of 25,1 of 1,0 of 0,0 of 14,0 of 0,4 of 12
74,Decision - Unanimous,3,15:00,L,Manny Tapia,0,38 of 253,15%,41 of 257,0 of 3,0%,0,0,--,29 of 228,7 of 20,2 of 5,38 of 253,0 of 0,0 of 0,W,Eddie Wineland,0,67 of 231,29%,68 of 232,1 of 1,100%,0,0,--,52 of 203,7 of 20,8 of 8,66 of 226,1 of 5,0 of 0
75,Decision - Unanimous,3,15:00,L,Manny Tapia,0,34 of 270,12%,110 of 349,0 of 0,---,0,0,--,26 of 249,5 of 18,3 of 3,31 of 262,3 of 8,0 of 0,W,Akitoshi Tamura,0,134 of 239,56%,134 of 239,0 of 1,0%,0,0,--,25 of 83,73 of 86,36 of 70,93 of 191,41 of 48,0 of 0
76,KO/TKO,2,8:04,L,Manny Tapia,0,10 of 71,14%,14 of 75,0 of 0,---,0,0,0:00,2 of 55,8 of 15,0 of 1,10 of 71,0 of 0,0 of 0,W,Miguel Torres,2,48 of 93,51%,54 of 99,0 of 0,---,0,0,0:22,36 of 78,7 of 10,5 of 5,33 of 75,6 of 8,9 of 10
77,Decision - Split,3,15:00,W,Manny Tapia,1,45 of 112,40%,104 of 180,1 of 1,100%,1,0,2:44,32 of 97,9 of 11,4 of 4,26 of 82,13 of 19,6 of 11,L,Antonio Banuelos,0,31 of 98,31%,58 of 133,2 of 7,28%,0,1,3:04,26 of 90,4 of 7,1 of 1,14 of 66,11 of 25,6 of 7
