,Method,ROUNDS,TIME,M_RES,M_NAME,M_KD,M_SIG_STR,M_SIG_STR_P,M_TOTAL_STR,M_TD,M_TD_P,M_SUB_ATT,M_REV,M_CTRL,M_HEAD,M_BODY,M_LEG,M_DIST,M_CLIN,M_GROUND,OP_RES,OP_NAME,OP_KD,OP_SIG_STR,OP_SIG_STR_P,OP_TOTAL_STR,OP_TD,OP_TD_P,OP_SUB_ATT,OP_REV,OP_CTRL,OP_HEAD,OP_BODY,OP_LEG,OP_DIST,OP_CLIN,OP_GROUND
369,Overturned,3,15:00,NC,Brock Lesnar,0,51 of 75,68%,137 of 167,4 of 8,50%,0,0,8:07,47 of 71,2 of 2,2 of 2,7 of 20,1 of 1,43 of 54,NC,Mark Hunt,0,13 of 32,40%,46 of 68,0 of 0,---,0,0,0:00,12 of 31,1 of 1,0 of 0,11 of 30,0 of 0,2 of 2
370,KO/TKO,1,2:26,L,Brock Lesnar,0,6 of 18,33%,8 of 20,0 of 1,0%,0,0,0:00,3 of 14,1 of 1,2 of 3,5 of 17,1 of 1,0 of 0,W,Alistair Overeem,1,19 of 24,79%,20 of 25,0 of 0,---,0,0,0:16,11 of 16,8 of 8,0 of 0,4 of 4,11 of 11,4 of 9
371,KO/TKO,1,4:12,L,Brock Lesnar,0,9 of 19,47%,13 of 23,1 of 3,33%,0,0,1:17,7 of 16,2 of 3,0 of 0,5 of 14,4 of 5,0 of 0,W,Cain Velasquez,2,31 of 67,46%,62 of 107,1 of 2,50%,0,0,1:42,30 of 66,1 of 1,0 of 0,11 of 30,4 of 5,16 of 32
372,Submission,2,7:19,W,Brock Lesnar,0,8 of 15,53%,28 of 37,1 of 4,25%,1,0,2:34,2 of 9,5 of 5,1 of 1,0 of 7,3 of 3,5 of 5,L,Shane Carwin,1,40 of 85,47%,61 of 112,0 of 0,---,0,0,2:43,39 of 84,1 of 1,0 of 0,3 of 14,6 of 14,31 of 57
373,KO/TKO,2,6:48,W,Brock Lesnar,0,47 of 51,92%,74 of 80,1 of 1,100%,0,0,5:46,41 of 45,4 of 4,2 of 2,3 of 5,0 of 0,44 of 46,L,Frank Mir,0,4 of 12,33%,4 of 12,0 of 0,---,0,0,0:00,2 of 10,1 of 1,1 of 1,1 of 8,3 of 4,0 of 0
374,KO/TKO,2,8:07,W,Brock Lesnar,1,31 of 42,73%,68 of 79,2 of 4,50%,0,0,2:50,21 of 32,6 of 6,4 of 4,5 of 15,12 of 13,14 of 14,L,Randy Couture,0,11 of 19,57%,17 of 25,1 of 3,33%,0,0,3:06,6 of 13,1 of 1,4 of 5,3 of 8,8 of 11,0 of 0
375,Decision - Unanimous,3,15:00,W,Brock Lesnar,1,45 of 52,86%,96 of 107,5 of 6,83%,1,0,11:33,15 of 22,27 of 27,3 of 3,5 of 10,7 of 7,33 of 35,L,Heath Herring,0,9 of 21,42%,41 of 55,0 of 0,---,0,0,1:55,3 of 14,5 of 6,1 of 1,1 of 7,7 of 11,1 of 3
376,Submission,1,1:30,L,Brock Lesnar,0,16 of 24,66%,32 of 40,1 of 1,100%,0,0,1:08,16 of 24,0 of 0,0 of 0,1 of 1,0 of 0,15 of 23,W,Frank Mir,0,2 of 3,66%,2 of 3,0 of 0,---,3,0,0:00,0 of 1,0 of 0,2 of 2,2 of 3,0 of 0,0 of 0
377,Submission,1,3:40,L,Frank Lester,0,8 of 22,36%,10 of 24,0 of 2,0%,0,0,0:04,1 of 9,3 of 6,4 of 7,2 of 10,6 of 12,0 of 0,W,Nick Osipczak,0,14 of 30,46%,17 of 33,1 of 1,100%,1,0,2:20,3 of 13,3 of 7,8 of 10,1 of 9,13 of 20,0 of 1
378,Decision - Split,3,15:00,L,Valerie Letourneau,0,47 of 153,30%,69 of 175,1 of 1,100%,0,0,1:46,30 of 129,15 of 21,2 of 3,31 of 130,7 of 12,9 of 11,W,Viviane Pereira,0,25 of 97,25%,42 of 122,1 of 1,100%,0,0,3:44,12 of 73,6 of 16,7 of 8,20 of 89,4 of 6,1 of 2
379,KO/TKO,3,12:44,L,Valerie Letourneau,0,80 of 143,55%,95 of 162,0 of 0,---,0,0,0:35,50 of 107,19 of 21,11 of 15,58 of 118,19 of 22,3 of 3,W,Joanne Calderwood,2,115 of 208,55%,142 of 239,3 of 6,50%,0,0,4:16,58 of 127,19 of 35,38 of 46,96 of 176,10 of 15,9 of 17
380,Decision - Unanimous,5,25:00,L,Valerie Letourneau,0,103 of 321,32%,120 of 341,1 of 5,20%,0,0,0:36,72 of 275,20 of 32,11 of 14,91 of 303,7 of 13,5 of 5,W,Joanna Jedrzejczyk,0,220 of 441,49%,227 of 448,0 of 0,---,0,0,3:06,97 of 289,53 of 67,70 of 85,203 of 414,17 of 27,0 of 0
381,Decision - Unanimous,3,15:00,W,Valerie Letourneau,1,69 of 145,47%,106 of 194,1 of 1,100%,0,0,6:38,51 of 122,14 of 19,4 of 4,62 of 132,4 of 6,3 of 7,L,Maryna Moroz,0,55 of 161,34%,79 of 189,0 of 0,---,0,0,0:00,34 of 134,19 of 24,2 of 3,51 of 152,4 of 9,0 of 0
382,Decision - Unanimous,3,15:00,W,Valerie Letourneau,0,38 of 124,30%,50 of 136,2 of 2,100%,2,1,0:55,17 of 93,10 of 14,11 of 17,27 of 101,10 of 22,1 of 1,L,Jessica Rakoczy,0,46 of 107,42%,60 of 125,1 of 5,20%,1,1,6:18,26 of 78,17 of 24,3 of 5,29 of 84,11 of 14,6 of 9
383,Decision - Split,3,15:00,W,Valerie Letourneau,0,104 of 275,37%,106 of 278,0 of 2,0%,0,0,0:01,85 of 246,17 of 25,2 of 4,94 of 248,10 of 27,0 of 0,L,Elizabeth Phillips,0,67 of 270,24%,69 of 272,0 of 3,0%,0,0,2:05,57 of 249,6 of 17,4 of 4,64 of 254,3 of 16,0 of 0
384,Decision - Split,3,15:00,W,Leah Letson,0,73 of 179,40%,88 of 196,0 of 1,0%,0,0,2:58,40 of 137,19 of 26,14 of 16,66 of 169,6 of 9,1 of 1,L,Julija Stoliarenko,0,57 of 158,36%,66 of 168,0 of 4,0%,1,0,0:02,39 of 126,7 of 14,11 of 18,50 of 149,5 of 7,2 of 2
385,KO/TKO,1,1:28,W,Justin Levens,0,5 of 8,62%,12 of 15,1 of 1,100%,0,0,--,5 of 8,0 of 0,0 of 0,0 of 2,0 of 0,5 of 6,L,Justin Hawes,0,0 of 0,---,4 of 4,0 of 0,---,0,0,--,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0
386,KO/TKO,1,2:13,L,Justin Levens,0,0 of 6,0%,1 of 7,0 of 1,0%,0,0,0:10,0 of 5,0 of 1,0 of 0,0 of 4,0 of 2,0 of 0,W,Jorge Santiago,1,9 of 15,60%,14 of 20,1 of 1,100%,0,0,1:10,8 of 14,1 of 1,0 of 0,1 of 2,3 of 3,5 of 10
387,Submission,1,3:14,L,Justin Levens,0,2 of 4,50%,6 of 8,0 of 0,---,1,0,0:19,0 of 1,1 of 2,1 of 1,1 of 2,1 of 2,0 of 0,W,Evan Tanner,0,10 of 17,58%,16 of 24,1 of 2,50%,2,0,2:12,6 of 11,2 of 3,2 of 3,1 of 1,3 of 7,6 of 9
388,KO/TKO,1,1:58,L,Justin Levens,0,4 of 5,80%,7 of 9,0 of 0,---,2,0,--,3 of 3,0 of 1,1 of 1,3 of 3,1 of 2,0 of 0,W,Scott Smith,1,9 of 13,69%,10 of 14,0 of 0,---,1,0,--,9 of 13,0 of 0,0 of 0,1 of 2,5 of 6,3 of 5
389,KO/TKO,2,8:56,L,Marcus LeVesseur,0,9 of 16,56%,11 of 19,2 of 10,20%,0,0,4:08,3 of 7,1 of 1,5 of 8,3 of 6,6 of 10,0 of 0,W,Abel Trujillo,1,57 of 75,76%,94 of 117,1 of 1,100%,2,0,3:03,22 of 36,28 of 32,7 of 7,1 of 10,28 of 33,28 of 32
390,Decision - Split,3,15:00,W,Marcus LeVesseur,0,53 of 77,68%,109 of 140,3 of 7,42%,0,0,8:28,10 of 29,9 of 10,34 of 38,10 of 27,42 of 48,1 of 2,L,Carlo Prater,0,42 of 79,53%,54 of 91,0 of 5,0%,3,0,2:12,0 of 19,29 of 47,13 of 13,5 of 24,37 of 55,0 of 0
391,Submission,1,3:05,L,Marcus LeVesseur,0,7 of 14,50%,8 of 15,2 of 2,100%,1,0,2:10,6 of 11,0 of 1,1 of 2,3 of 9,1 of 1,3 of 4,W,Cody McKenzie,0,1 of 7,14%,10 of 16,0 of 0,---,2,1,0:02,1 of 7,0 of 0,0 of 0,1 of 7,0 of 0,0 of 0
392,KO/TKO,1,12:1,L,David Levicki,0,4 of 5,80%,95 of 102,0 of 0,---,0,0,--,4 of 5,0 of 0,0 of 0,1 of 2,2 of 2,1 of 1,W,Johnny Rhodes,0,11 of 17,64%,74 of 86,1 of 1,100%,0,0,--,9 of 15,1 of 1,1 of 1,1 of 1,1 of 1,9 of 15
393,KO/TKO,1,0:15,L,John Lewis,0,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,W,Jens Pulver,1,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:00,1 of 3,0 of 0,0 of 0,1 of 3,0 of 0,0 of 0
394,KO/TKO,3,10:13,W,John Lewis,0,20 of 61,32%,34 of 77,1 of 1,100%,0,0,3:20,18 of 58,2 of 3,0 of 0,11 of 46,9 of 15,0 of 0,L,Lowell Anderson,0,9 of 33,27%,17 of 41,0 of 1,0%,0,0,0:03,6 of 28,3 of 4,0 of 1,9 of 29,0 of 4,0 of 0
395,KO/TKO,2,5:21,W,Derrick Lewis,1,35 of 42,83%,35 of 42,1 of 1,100%,0,1,2:39,34 of 41,1 of 1,0 of 0,5 of 7,0 of 0,30 of 35,L,Aleksei Oleinik,0,2 of 6,33%,3 of 7,1 of 1,100%,2,1,2:21,1 of 4,1 of 2,0 of 0,1 of 5,0 of 0,1 of 1
396,Decision - Unanimous,3,15:00,W,Derrick Lewis,0,20 of 50,40%,27 of 58,0 of 1,0%,0,0,0:41,12 of 39,8 of 10,0 of 1,12 of 38,8 of 12,0 of 0,L,Ilir Latifi,0,5 of 12,41%,62 of 77,3 of 7,42%,0,0,8:48,2 of 8,1 of 1,2 of 3,3 of 8,2 of 4,0 of 0
397,Decision - Split,3,15:00,W,Derrick Lewis,0,31 of 68,45%,32 of 69,1 of 3,33%,0,0,2:07,21 of 54,8 of 11,2 of 3,9 of 27,22 of 41,0 of 0,L,Blagoy Ivanov,0,20 of 38,52%,61 of 83,3 of 6,50%,1,0,3:20,12 of 27,7 of 10,1 of 1,12 of 24,8 of 14,0 of 0
398,KO/TKO,2,6:58,L,Derrick Lewis,0,7 of 25,28%,7 of 25,0 of 0,---,0,0,0:02,2 of 17,3 of 6,2 of 2,7 of 24,0 of 0,0 of 1,W,Junior Dos Santos,1,29 of 55,52%,29 of 55,0 of 0,---,0,0,0:11,15 of 37,7 of 10,7 of 8,20 of 35,6 of 11,3 of 9
399,Submission,2,7:14,L,Derrick Lewis,0,4 of 13,30%,5 of 14,0 of 0,---,0,0,0:00,2 of 9,1 of 3,1 of 1,4 of 13,0 of 0,0 of 0,W,Daniel Cormier,0,19 of 25,76%,42 of 54,4 of 4,100%,1,0,5:10,16 of 22,2 of 2,1 of 1,4 of 6,1 of 1,14 of 18
400,KO/TKO,3,14:49,W,Derrick Lewis,1,39 of 70,55%,40 of 71,0 of 2,0%,0,1,0:43,31 of 61,6 of 7,2 of 2,21 of 47,1 of 3,17 of 20,L,Alexander Volkov,0,121 of 171,70%,133 of 183,1 of 2,50%,0,0,1:46,78 of 122,29 of 33,14 of 16,88 of 129,20 of 29,13 of 13
401,Decision - Unanimous,3,15:00,W,Derrick Lewis,0,20 of 54,37%,20 of 54,0 of 2,0%,0,0,0:01,1 of 26,11 of 18,8 of 10,18 of 52,2 of 2,0 of 0,L,Francis Ngannou,0,11 of 46,23%,11 of 46,0 of 0,---,0,0,0:00,7 of 39,3 of 6,1 of 1,9 of 43,2 of 3,0 of 0
402,KO/TKO,3,12:48,W,Derrick Lewis,2,30 of 45,66%,32 of 47,1 of 2,50%,0,0,2:16,27 of 42,2 of 2,1 of 1,7 of 13,3 of 4,20 of 28,L,Marcin Tybura,0,37 of 56,66%,83 of 104,1 of 2,50%,1,1,7:13,19 of 32,8 of 11,10 of 13,9 of 20,5 of 5,23 of 31
403,KO/TKO,4,18:51,L,Derrick Lewis,0,51 of 139,36%,52 of 140,0 of 3,0%,0,0,0:00,34 of 112,14 of 19,3 of 8,50 of 134,1 of 5,0 of 0,W,Mark Hunt,0,59 of 125,47%,59 of 125,0 of 0,---,0,0,0:00,37 of 91,12 of 24,10 of 10,52 of 118,7 of 7,0 of 0
404,KO/TKO,2,8:12,W,Derrick Lewis,1,39 of 71,54%,39 of 71,0 of 0,---,0,0,1:40,37 of 67,0 of 2,2 of 2,21 of 50,1 of 1,17 of 20,L,Travis Browne,0,21 of 47,44%,23 of 49,0 of 1,0%,0,0,0:04,0 of 14,12 of 23,9 of 10,21 of 45,0 of 1,0 of 1
405,KO/TKO,4,18:42,W,Derrick Lewis,0,39 of 90,43%,46 of 97,1 of 3,33%,0,0,1:42,32 of 81,5 of 7,2 of 2,8 of 46,4 of 7,27 of 37,L,Shamil Abdurakhimov,0,15 of 37,40%,77 of 106,4 of 11,36%,1,0,7:32,5 of 23,5 of 6,5 of 8,5 of 23,5 of 7,5 of 7
406,Decision - Split,3,15:00,W,Derrick Lewis,0,37 of 73,50%,39 of 75,0 of 0,---,0,0,0:02,25 of 60,11 of 12,1 of 1,16 of 46,21 of 27,0 of 0,L,Roy Nelson,0,4 of 19,21%,66 of 89,7 of 10,70%,0,0,9:41,3 of 18,0 of 0,1 of 1,2 of 15,2 of 3,0 of 1
407,KO/TKO,1,4:48,W,Derrick Lewis,1,17 of 25,68%,21 of 29,0 of 0,---,0,0,0:04,15 of 20,2 of 5,0 of 0,7 of 12,9 of 11,1 of 2,L,Gabriel Gonzaga,0,5 of 7,71%,6 of 8,1 of 6,16%,0,0,3:39,3 of 5,1 of 1,1 of 1,0 of 2,2 of 2,3 of 3
408,KO/TKO,1,2:17,W,Derrick Lewis,0,14 of 30,46%,15 of 33,1 of 1,100%,0,0,1:59,13 of 29,1 of 1,0 of 0,1 of 4,0 of 0,13 of 26,L,Damian Grabowski,0,1 of 3,33%,1 of 3,0 of 1,0%,0,0,0:00,1 of 2,0 of 0,0 of 1,0 of 1,0 of 0,1 of 2
409,KO/TKO,3,11:15,W,Derrick Lewis,0,41 of 63,65%,51 of 74,0 of 3,0%,0,0,1:29,36 of 58,5 of 5,0 of 0,3 of 13,10 of 10,28 of 40,L,Viktor Pesta,0,8 of 13,61%,47 of 61,5 of 13,38%,0,0,7:09,4 of 9,2 of 2,2 of 2,2 of 4,0 of 1,6 of 8
410,KO/TKO,2,5:48,L,Derrick Lewis,0,6 of 23,26%,8 of 25,0 of 0,---,0,0,0:55,5 of 20,1 of 3,0 of 0,2 of 15,4 of 8,0 of 0,W,Shawn Jordan,1,23 of 37,62%,65 of 83,3 of 4,75%,0,0,3:31,22 of 34,1 of 3,0 of 0,3 of 9,5 of 9,15 of 19
411,KO/TKO,2,8:18,W,Derrick Lewis,0,53 of 82,64%,60 of 91,0 of 2,0%,0,1,4:08,47 of 76,5 of 5,1 of 1,2 of 6,5 of 5,46 of 71,L,Ruan Potts,0,7 of 13,53%,31 of 40,1 of 3,33%,1,0,1:40,2 of 6,2 of 4,3 of 3,5 of 9,0 of 0,2 of 4
412,KO/TKO,1,0:41,L,Derrick Lewis,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0,W,Matt Mitrione,0,7 of 11,63%,9 of 13,0 of 0,---,0,0,0:07,7 of 11,0 of 0,0 of 0,2 of 3,0 of 0,5 of 8
413,KO/TKO,1,3:30,W,Derrick Lewis,0,6 of 16,37%,7 of 17,1 of 2,50%,0,0,1:33,4 of 12,2 of 2,0 of 2,1 of 9,2 of 3,3 of 4,L,Guto Inocente,0,6 of 8,75%,8 of 10,0 of 0,---,0,0,0:00,0 of 2,5 of 5,1 of 1,3 of 5,3 of 3,0 of 0
414,KO/TKO,1,4:23,W,Derrick Lewis,0,22 of 27,81%,26 of 31,1 of 1,100%,0,0,1:47,22 of 27,0 of 0,0 of 0,0 of 0,2 of 2,20 of 25,L,Jack May,0,5 of 6,83%,23 of 24,1 of 3,33%,0,1,1:51,1 of 2,2 of 2,2 of 2,2 of 3,0 of 0,3 of 3
415,KO/TKO,3,11:26,L,Bevon Lewis,0,26 of 75,34%,60 of 113,0 of 6,0%,0,0,1:35,15 of 59,6 of 9,5 of 7,21 of 69,5 of 6,0 of 0,W,Trevin Giles,2,38 of 59,64%,51 of 73,1 of 2,50%,0,0,2:33,34 of 54,2 of 3,2 of 2,34 of 53,3 of 5,1 of 1
416,Decision - Unanimous,3,15:00,W,Bevon Lewis,0,36 of 82,43%,94 of 146,0 of 3,0%,0,0,8:22,16 of 56,14 of 20,6 of 6,22 of 58,14 of 24,0 of 0,L,Dequan Townsend,0,28 of 65,43%,55 of 99,0 of 0,---,0,0,0:04,7 of 42,18 of 19,3 of 4,16 of 50,12 of 15,0 of 0
417,Decision - Unanimous,3,15:00,L,Bevon Lewis,0,31 of 84,36%,45 of 98,0 of 5,0%,0,0,3:42,13 of 49,12 of 23,6 of 12,15 of 62,16 of 22,0 of 0,W,Darren Stewart,0,30 of 73,41%,40 of 84,0 of 0,---,0,0,1:41,11 of 52,5 of 6,14 of 15,18 of 55,12 of 18,0 of 0
418,KO/TKO,3,11:32,L,Bevon Lewis,0,68 of 157,43%,77 of 168,0 of 0,---,0,0,2:09,27 of 100,4 of 9,37 of 48,56 of 139,12 of 18,0 of 0,W,Uriah Hall,1,39 of 88,44%,42 of 91,0 of 0,---,0,0,0:01,13 of 48,5 of 13,21 of 27,39 of 88,0 of 0,0 of 0
419,Decision - Unanimous,3,15:00,L,Li Jingliang,0,16 of 62,25%,16 of 65,2 of 3,66%,0,0,3:39,11 of 50,1 of 3,4 of 9,13 of 53,3 of 9,0 of 0,W,Neil Magny,0,74 of 139,53%,123 of 188,4 of 7,57%,0,0,5:06,56 of 118,12 of 15,6 of 6,34 of 96,18 of 20,22 of 23
420,KO/TKO,3,14:51,W,Li Jingliang,3,59 of 128,46%,59 of 128,2 of 3,66%,0,0,0:22,45 of 108,4 of 6,10 of 14,47 of 113,8 of 11,4 of 4,L,Elizeu Zaleski dos Santos,0,54 of 160,33%,55 of 162,0 of 1,0%,0,0,0:24,23 of 114,21 of 33,10 of 13,51 of 156,3 of 4,0 of 0
421,KO/TKO,3,14:07,W,Li Jingliang,1,89 of 222,40%,97 of 234,1 of 2,50%,0,0,1:16,59 of 183,10 of 11,20 of 28,81 of 204,3 of 12,5 of 6,L,David Zawada,1,73 of 184,39%,74 of 185,0 of 4,0%,0,0,0:49,52 of 159,19 of 23,2 of 2,63 of 162,10 of 20,0 of 2
422,Decision - Unanimous,3,15:00,W,Li Jingliang,0,96 of 206,46%,96 of 206,0 of 0,---,0,0,0:00,32 of 111,13 of 23,51 of 72,95 of 205,1 of 1,0 of 0,L,Daichi Abe,0,45 of 154,29%,45 of 154,0 of 0,---,0,0,0:00,24 of 123,1 of 6,20 of 25,45 of 153,0 of 1,0 of 0
423,Decision - Unanimous,3,15:00,L,Li Jingliang,0,49 of 152,32%,56 of 163,0 of 1,0%,0,1,1:11,35 of 134,4 of 4,10 of 14,40 of 132,4 of 6,5 of 14,W,Jake Matthews,2,63 of 127,49%,89 of 156,2 of 4,50%,1,0,3:26,61 of 121,0 of 2,2 of 4,38 of 87,1 of 4,24 of 36
424,KO/TKO,1,2:57,W,Li Jingliang,1,26 of 50,52%,27 of 51,0 of 0,---,0,0,0:13,15 of 38,1 of 1,10 of 11,17 of 37,0 of 0,9 of 13,L,Zak Ottow,0,5 of 17,29%,5 of 17,0 of 0,---,0,0,0:00,2 of 12,0 of 2,3 of 3,5 of 17,0 of 0,0 of 0
425,Decision - Unanimous,3,15:00,W,Li Jingliang,0,94 of 176,53%,95 of 177,2 of 7,28%,0,0,1:13,54 of 120,15 of 22,25 of 34,92 of 173,2 of 3,0 of 0,L,Frank Camacho,0,35 of 120,29%,56 of 143,1 of 1,100%,0,0,0:39,32 of 114,3 of 6,0 of 0,32 of 116,3 of 4,0 of 0
426,KO/TKO,2,9:45,W,Li Jingliang,1,37 of 75,49%,43 of 81,0 of 1,0%,0,0,0:10,22 of 59,2 of 2,13 of 14,32 of 67,3 of 6,2 of 2,L,Bobby Nash,1,39 of 106,36%,59 of 127,1 of 4,25%,2,0,3:41,25 of 89,3 of 3,11 of 14,26 of 85,11 of 17,2 of 4
427,KO/TKO,1,2:46,W,Li Jingliang,0,6 of 15,40%,11 of 20,1 of 1,100%,0,1,0:20,5 of 13,0 of 1,1 of 1,1 of 10,0 of 0,5 of 5,L,Anton Zafir,0,5 of 9,55%,15 of 19,2 of 2,100%,0,0,1:21,1 of 5,1 of 1,3 of 3,4 of 8,1 of 1,0 of 0
428,Submission,3,12:17,L,Li Jingliang,1,79 of 142,55%,88 of 151,1 of 1,100%,0,0,1:35,61 of 117,11 of 17,7 of 8,67 of 124,0 of 2,12 of 16,W,Keita Nakamura,1,40 of 87,45%,85 of 138,0 of 2,0%,1,0,4:21,36 of 81,2 of 4,2 of 2,29 of 74,3 of 4,8 of 9
429,KO/TKO,1,1:25,W,Li Jingliang,1,13 of 39,33%,13 of 39,0 of 0,---,0,0,0:12,13 of 38,0 of 0,0 of 1,4 of 24,0 of 0,9 of 15,L,Dhiego Lima,0,6 of 16,37%,6 of 16,0 of 0,---,0,0,0:00,5 of 14,1 of 2,0 of 0,6 of 16,0 of 0,0 of 0
430,Decision - Split,3,15:00,L,Li Jingliang,0,43 of 147,29%,57 of 165,2 of 8,25%,0,0,0:42,22 of 118,2 of 4,19 of 25,40 of 143,3 of 4,0 of 0,W,Nordine Taleb,0,66 of 115,57%,92 of 141,2 of 4,50%,0,0,2:28,49 of 96,7 of 9,10 of 10,61 of 107,5 of 6,0 of 2
431,Decision - Split,3,15:00,W,Li Jingliang,0,61 of 156,39%,84 of 180,2 of 6,33%,0,0,3:35,46 of 133,3 of 5,12 of 18,38 of 116,7 of 13,16 of 27,L,David Michaud,0,41 of 121,33%,69 of 152,3 of 8,37%,2,0,3:31,29 of 100,8 of 13,4 of 8,28 of 100,7 of 12,6 of 9
432,Decision - Unanimous,3,15:00,L,Jess Liaudin,0,12 of 25,48%,58 of 72,1 of 1,100%,2,0,3:14,12 of 25,0 of 0,0 of 0,1 of 7,4 of 4,7 of 14,W,David Bielkheden,0,36 of 53,67%,86 of 104,7 of 11,63%,0,0,9:54,32 of 49,4 of 4,0 of 0,0 of 4,16 of 19,20 of 30
433,Decision - Split,3,15:00,L,Jess Liaudin,0,35 of 70,50%,57 of 94,7 of 13,53%,1,0,8:57,27 of 61,6 of 7,2 of 2,16 of 43,14 of 20,5 of 7,W,Paul Taylor,1,45 of 86,52%,134 of 180,1 of 1,100%,0,1,3:09,24 of 64,12 of 12,9 of 10,13 of 34,22 of 28,10 of 24
434,KO/TKO,1,1:04,L,Jess Liaudin,0,4 of 8,50%,4 of 8,0 of 0,---,0,0,0:00,0 of 2,0 of 1,4 of 5,4 of 8,0 of 0,0 of 0,W,Marcus Davis,1,5 of 5,100%,5 of 5,0 of 0,---,0,0,0:02,4 of 4,1 of 1,0 of 0,3 of 3,0 of 0,2 of 2
435,KO/TKO,1,4:10,W,Jess Liaudin,2,38 of 67,56%,46 of 76,0 of 1,0%,0,0,0:58,31 of 60,3 of 3,4 of 4,18 of 41,17 of 20,3 of 6,L,Anthony Torres,0,13 of 26,50%,28 of 42,0 of 0,---,0,0,0:46,7 of 20,3 of 3,3 of 3,9 of 22,4 of 4,0 of 0
436,Submission,1,1:21,W,Jess Liaudin,0,1 of 5,20%,1 of 5,0 of 0,---,1,0,0:43,0 of 2,0 of 1,1 of 2,1 of 5,0 of 0,0 of 0,L,Dennis Siver,0,2 of 3,66%,4 of 5,1 of 1,100%,0,0,0:00,0 of 1,2 of 2,0 of 0,2 of 3,0 of 0,0 of 0
437,KO/TKO,1,4:55,L,Chuck Liddell,0,17 of 41,41%,19 of 44,1 of 1,100%,0,0,0:29,12 of 35,2 of 2,3 of 4,14 of 36,2 of 4,1 of 1,W,Rich Franklin,1,24 of 52,46%,27 of 55,0 of 0,---,0,0,0:05,14 of 40,4 of 5,6 of 7,20 of 46,2 of 4,2 of 2
438,KO/TKO,1,4:28,L,Chuck Liddell,0,8 of 37,21%,8 of 37,1 of 1,100%,0,0,0:21,8 of 35,0 of 0,0 of 2,7 of 36,1 of 1,0 of 0,W,Mauricio Rua,1,24 of 32,75%,25 of 34,0 of 1,0%,0,0,0:26,14 of 22,2 of 2,8 of 8,13 of 21,4 of 4,7 of 7
439,KO/TKO,2,6:51,L,Chuck Liddell,0,10 of 50,20%,10 of 50,0 of 0,---,0,0,0:00,7 of 45,1 of 3,2 of 2,9 of 47,1 of 3,0 of 0,W,Rashad Evans,1,13 of 35,37%,13 of 35,0 of 0,---,0,0,0:00,9 of 31,1 of 1,3 of 3,13 of 32,0 of 3,0 of 0
440,Decision - Unanimous,3,15:00,W,Chuck Liddell,0,58 of 175,33%,59 of 179,2 of 2,100%,0,0,1:10,51 of 163,3 of 4,4 of 8,52 of 165,6 of 10,0 of 0,L,Wanderlei Silva,1,44 of 177,24%,45 of 178,0 of 0,---,0,0,0:02,31 of 161,6 of 6,7 of 10,40 of 171,4 of 5,0 of 1
441,Decision - Split,3,15:00,L,Chuck Liddell,0,31 of 138,22%,31 of 138,0 of 0,---,0,0,0:00,25 of 128,6 of 9,0 of 1,30 of 135,1 of 3,0 of 0,W,Keith Jardine,1,83 of 176,47%,83 of 176,0 of 0,---,0,0,0:06,38 of 125,15 of 16,30 of 35,82 of 173,1 of 3,0 of 0
442,KO/TKO,1,1:53,L,Chuck Liddell,0,4 of 11,36%,4 of 11,0 of 0,---,0,0,0:00,2 of 9,1 of 1,1 of 1,4 of 11,0 of 0,0 of 0,W,Quinton Jackson,1,6 of 8,75%,6 of 8,0 of 0,---,0,0,0:04,6 of 8,0 of 0,0 of 0,3 of 4,0 of 0,3 of 4
443,KO/TKO,3,13:59,W,Chuck Liddell,1,49 of 132,37%,51 of 138,0 of 0,---,0,0,1:13,40 of 123,5 of 5,4 of 4,33 of 86,1 of 2,15 of 44,L,Tito Ortiz,0,21 of 76,27%,21 of 76,1 of 8,12%,0,0,0:19,7 of 55,5 of 6,9 of 15,19 of 74,2 of 2,0 of 0
444,KO/TKO,1,1:35,W,Chuck Liddell,2,17 of 25,68%,17 of 25,0 of 0,---,0,0,0:25,15 of 22,2 of 3,0 of 0,8 of 12,0 of 0,9 of 13,L,Renato Sobral,0,1 of 9,11%,1 of 9,0 of 0,---,0,0,0:00,0 of 7,0 of 1,1 of 1,1 of 9,0 of 0,0 of 0
445,KO/TKO,2,6:28,W,Chuck Liddell,1,19 of 51,37%,27 of 59,0 of 0,---,0,0,0:00,18 of 49,0 of 1,1 of 1,14 of 46,1 of 1,4 of 4,L,Randy Couture,0,7 of 24,29%,7 of 24,1 of 3,33%,0,0,0:56,6 of 23,0 of 0,1 of 1,6 of 23,1 of 1,0 of 0
446,KO/TKO,4,17:46,W,Chuck Liddell,2,64 of 191,33%,64 of 191,0 of 0,---,0,0,1:17,58 of 185,2 of 2,4 of 4,53 of 163,0 of 0,11 of 28,L,Jeremy Horn,0,31 of 87,35%,31 of 87,0 of 8,0%,0,0,0:03,19 of 73,3 of 3,9 of 11,31 of 87,0 of 0,0 of 0
